旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
002913.SZ,安平慎,2020-08-04,59.8968,60.1328,58.8706,59.8968,1162745,
002913.SZ,安平慎,2020-08-05,60.8511,61.2,58.768,59.1066,1413941,
002913.SZ,安平慎,2020-08-06,58.6038,61.0563,58.3883,60.769,1841203,
002913.SZ,安平慎,2020-08-07,60.5433,61.4668,59.394,61.2821,2124030,
002913.SZ,安平慎,2020-08-10,61.3334,63.1907,60.3688,60.769,1649087,
002913.SZ,安平慎,2020-08-11,60.9024,61.9901,59.3632,59.394,1176246,
002913.SZ,安平慎,2020-08-12,59.5171,60.2252,57.8034,60.2252,1258818,
002913.SZ,安平慎,2020-08-13,60.8819,62.5648,59.8352,60.7998,1725206,
002913.SZ,安平慎,2020-08-14,61.2513,62.1646,59.825,61.5386,1248996,
002913.SZ,安平慎,2020-08-17,61.3026,62.7495,61.0974,62.7495,1401979,
002913.SZ,安平慎,2020-08-18,62.5956,62.5956,61.3642,61.9491,1120331,
002913.SZ,安平慎,2020-08-19,61.5797,62.0825,59.8147,59.8352,1127774,
002913.SZ,安平慎,2020-08-20,60.3791,60.3791,58.6962,60.3688,817380,
002913.SZ,安平慎,2020-08-21,60.5433,63.2934,59.9276,61.3129,2047183,
002913.SZ,安平慎,2020-08-24,62.1851,62.3493,60.297,61.7644,1037807,
002913.SZ,安平慎,2020-08-25,62.1851,62.1851,60.8511,61.8157,866156,
002913.SZ,安平慎,2020-08-26,63.673,64.2066,61.1897,61.9696,3121718,
002913.SZ,安平慎,2020-08-27,62.1851,64.6171,60.4612,64.0014,2510514,
002913.SZ,安平慎,2020-08-28,63.4986,63.4986,62.2467,63.0368,1781606,
002913.SZ,安平慎,2020-08-31,63.6217,68.9372,63.16,66.495,3449021,
002913.SZ,安平慎,2020-09-01,66.7002,67.4083,65.2636,66.5976,1621530,
002913.SZ,安平慎,2020-09-02,66.8336,69.163,66.0024,67.5827,1970168,
002913.SZ,安平慎,2020-09-03,68.3421,68.3421,66.4745,67.3672,1477965,
002913.SZ,安平慎,2020-09-04,66.6489,68.1368,64.8942,66.0845,1887244,
002913.SZ,安平慎,2020-09-07,66.1871,67.5109,63.6217,64.3298,1602003,
002913.SZ,安平慎,2020-09-08,64.5145,64.9968,63.1189,64.4119,1245400,
002913.SZ,安平慎,2020-09-09,63.6217,64.1656,60.6972,60.8511,2582364,
002913.SZ,安平慎,2020-09-10,61.5489,62.1338,59.3119,61.0256,2096810,
002913.SZ,安平慎,2020-09-11,60.5433,61.5899,59.907,61.2103,1252991,
002913.SZ,安平慎,2020-09-14,61.1179,62.5135,60.964,62.0517,1185337,
002913.SZ,安平慎,2020-09-15,62.2056,62.7495,60.8408,62.2672,1184690,
002913.SZ,安平慎,2020-09-16,62.4724,62.9034,61.672,62.3288,733500,
002913.SZ,安平慎,2020-09-17,62.9239,63.9091,61.4463,63.2113,948968,
002913.SZ,安平慎,2020-09-18,63.3241,64.0322,63.0779,63.8783,602610,
002913.SZ,安平慎,2020-09-21,64.4324,65.8588,63.7141,64.6479,1019856,
002913.SZ,安平慎,2020-09-22,64.6479,65.1404,63.4165,64.3811,1007561,
002913.SZ,安平慎,2020-09-23,64.7608,65.4175,64.0322,64.8839,938362,
002913.SZ,安平慎,2020-09-24,64.1861,65.674,63.2113,63.437,969562,
002913.SZ,安平慎,2020-09-25,64.1143,64.258,62.1543,63.4678,818965,
002913.SZ,安平慎,2020-09-28,63.6833,63.8064,61.7028,61.9594,575033,
002913.SZ,安平慎,2020-09-29,61.7233,62.7905,61.6413,62.4519,519104,
002913.SZ,安平慎,2020-09-30,62.3903,62.8829,61.7747,62.339,373741,
002913.SZ,安平慎,2020-10-09,62.7495,68.5781,62.7495,68.5781,1873479,
002913.SZ,安平慎,2020-10-12,69.1219,72.1799,68.8243,71.5745,3501322,
002913.SZ,安平慎,2020-10-13,71.205,72.8571,70.8048,72.2517,1792964,
002913.SZ,安平慎,2020-10-14,72.262,74.3143,71.7489,73.0111,2136856,
002913.SZ,安平慎,2020-10-15,74.6324,74.6427,71.4616,71.5231,2292361,
002913.SZ,安平慎,2020-10-16,72.7956,73.36,69.7787,70.3944,2018167,
002913.SZ,安平慎,2020-10-19,70.8048,72.6417,69.8505,70.4662,1186251,
002913.SZ,安平慎,2020-10-20,70.3738,71.6258,69.6863,70.8459,1174117,
002913.SZ,安平慎,2020-10-21,70.2712,70.7843,68.8141,69.7787,1171128,
002913.SZ,安平慎,2020-10-22,69.9223,69.9429,68.1881,68.7833,821550,
002913.SZ,安平慎,2020-10-23,68.9578,69.4503,66.7207,66.8233,928900,
002913.SZ,安平慎,2020-10-26,67.2235,68.3318,65.2225,66.064,1323114,
002913.SZ,安平慎,2020-10-27,64.1451,66.9054,64.1451,66.1358,970356,
002913.SZ,安平慎,2020-10-28,65.9922,66.8336,65.007,66.2897,870268,
002913.SZ,安平慎,2020-10-29,65.2944,66.5668,65.007,66.259,935641,
002913.SZ,安平慎,2020-10-30,66.6899,66.9054,63.7346,63.9091,1322435,
002913.SZ,安平慎,2020-11-02,63.7757,64.5966,63.0676,63.3652,1095557,
002913.SZ,安平慎,2020-11-03,63.6217,66.1871,63.1189,65.2431,1221200,
002913.SZ,安平慎,2020-11-04,64.8531,65.7972,64.0527,64.5966,948001,
002913.SZ,安平慎,2020-11-05,65.202,66.3103,63.5396,65.3765,1278982,
002913.SZ,安平慎,2020-11-06,65.5714,65.674,64.3298,64.8736,990278,
002913.SZ,安平慎,2020-11-09,65.2841,67.9316,65.2841,67.0696,1902479,
002913.SZ,安平慎,2020-11-10,67.0799,67.2954,65.6433,66.4745,1305870,
002913.SZ,安平慎,2020-11-11,66.1974,66.4129,62.1646,62.9855,1951222,
002913.SZ,安平慎,2020-11-12,62.9958,63.3241,61.4155,61.5489,1084102,
002913.SZ,安平慎,2020-11-13,61.5694,62.8419,60.9229,62.3596,824716,
002913.SZ,安平慎,2020-11-16,62.339,62.6571,61.005,61.1897,837994,
002913.SZ,安平慎,2020-11-17,61.0461,61.8978,60.2149,61.7952,1066397,
002913.SZ,安平慎,2020-11-18,61.4258,62.339,61.159,62.062,751319,
002913.SZ,安平慎,2020-11-19,61.5797,62.3596,61.3642,61.5181,592246,
002913.SZ,安平慎,2020-11-20,61.7233,62.1133,60.7998,61.8978,450031,
002913.SZ,安平慎,2020-11-23,61.5694,61.867,59.63,60.6048,1149466,
002913.SZ,安平慎,2020-11-24,60.4099,62.0004,60.1533,61.5284,795763,
002913.SZ,安平慎,2020-11-25,62.103,62.6571,61.5181,61.9799,914307,
002913.SZ,安平慎,2020-11-26,62.4417,62.9445,61.4565,62.2467,823666,
002913.SZ,安平慎,2020-11-27,62.0825,62.1338,60.3586,61.3129,848201,
002913.SZ,安平慎,2020-11-30,61.2616,62.8624,60.6972,61.6105,1005894,
002913.SZ,安平慎,2020-12-01,61.5694,62.6879,61.0563,62.4724,582400,
002913.SZ,安平慎,2020-12-02,62.4622,64.7095,62.4622,64.2272,1290916,
002913.SZ,安平慎,2020-12-03,64.5966,65.0584,63.4165,64.2785,894158,
002913.SZ,安平慎,2020-12-04,63.9296,64.6171,63.5191,63.9296,630010,
002913.SZ,安平慎,2020-12-07,63.8988,65.2944,63.827,64.1861,865265,
002913.SZ,安平慎,2020-12-08,64.1861,64.535,63.3857,63.396,520857,
002913.SZ,安平慎,2020-12-09,62.9958,63.6115,61.2924,61.2924,907584,
002913.SZ,安平慎,2020-12-10,61.2821,61.8978,60.338,60.4304,706198,
002913.SZ,安平慎,2020-12-11,60.1225,61.7541,59.6505,61.5592,957028,
002913.SZ,安平慎,2020-12-14,61.1384,62.1851,60.7485,61.9799,560480,
002913.SZ,安平慎,2020-12-15,61.8157,63.1292,61.672,62.7905,462914,
002913.SZ,安平慎,2020-12-16,62.7803,62.9547,60.9332,62.1749,689515,
002913.SZ,安平慎,2020-12-17,61.672,62.0722,60.1328,61.826,568600,
002913.SZ,安平慎,2020-12-18,61.8773,62.5751,61.1692,62.0825,565175,
002913.SZ,安平慎,2020-12-21,62.1851,62.1851,60.9127,61.3847,533199,
002913.SZ,安平慎,2020-12-22,60.9845,61.2616,59.6813,60.4099,721978,
002913.SZ,安平慎,2020-12-23,60.338,61.2616,59.7223,61.159,538915,
002913.SZ,安平慎,2020-12-24,61.0358,61.0358,59.8147,60.8306,511773,
002913.SZ,安平慎,2020-12-25,60.5433,61.3539,60.1738,61.3539,569665,
002913.SZ,安平慎,2020-12-28,61.0461,61.5694,60.1636,60.6151,959195,
002913.SZ,安平慎,2020-12-29,60.6151,61.7644,60.3483,60.7177,667609,
002913.SZ,安平慎,2020-12-30,60.6869,61.1487,59.7121,60.6151,480201,
002913.SZ,安平慎,2020-12-31,60.7382,62.8419,60.7382,61.7849,686578,
002913.SZ,安平慎,2021-01-04,61.7644,62.1441,60.8716,61.6618,675040,
002913.SZ,安平慎,2021-01-05,61.6618,62.4724,61.005,61.8362,827392,
002913.SZ,安平慎,2021-01-06,62.0825,62.1749,60.2252,60.6356,817781,
002913.SZ,安平慎,2021-01-07,60.5638,60.5638,55.8742,57.4648,1946982,
002913.SZ,安平慎,2021-01-08,57.3417,58.0805,56.1,56.6439,650511,
002913.SZ,安平慎,2021-01-11,56.8081,58.6962,56.531,57.8753,1066507,
002913.SZ,安平慎,2021-01-12,58.4089,58.4704,57.5469,58.3062,470118,
002913.SZ,安平慎,2021-01-13,58.2755,58.2755,56.4079,56.8696,679041,
002913.SZ,安平慎,2021-01-14,56.7465,58.4191,56.4489,57.7008,457588,
002913.SZ,安平慎,2021-01-15,57.4545,58.6243,57.3622,58.3781,639688,
002913.SZ,安平慎,2021-01-18,58.1421,59.3119,58.0497,59.1477,388195,
002913.SZ,安平慎,2021-01-19,59.1477,59.3119,58.6141,58.8912,389796,
002913.SZ,安平慎,2021-01-20,58.9219,59.8557,58.6962,59.5171,512827,
002913.SZ,安平慎,2021-01-21,59.5171,59.5992,58.6962,59.1374,465192,
002913.SZ,安平慎,2021-01-22,59.004,59.004,57.6803,58.0394,391938,
002913.SZ,安平慎,2021-01-25,57.9266,57.9779,57.1672,57.67,394834,
002913.SZ,安平慎,2021-01-26,57.8753,58.0805,56.9517,57.5469,382820,
002913.SZ,安平慎,2021-01-27,57.393,57.393,56.8594,57.2493,293500,
002913.SZ,安平慎,2021-01-28,56.9415,57.8445,56.2129,56.5926,269230,
002913.SZ,安平慎,2021-01-29,56.6131,57.0543,55.4227,55.5356,339251,
002913.SZ,安平慎,2021-02-01,55.8229,56.3873,55.4125,56.3258,184871,
002913.SZ,安平慎,2021-02-02,56.9517,58.3678,56.1718,57.9779,338422,
002913.SZ,安平慎,2021-02-03,57.9779,58.7885,56.2847,56.5105,356500,
002913.SZ,安平慎,2021-02-04,56.0897,56.5105,54.766,55.6485,289140,
002913.SZ,安平慎,2021-02-05,55.9769,56.1718,53.7809,53.8938,330000,
002913.SZ,安平慎,2021-02-08,53.8835,55.0841,53.3909,54.4787,272600,
002913.SZ,安平慎,2021-02-09,54.4787,54.6942,52.8471,54.3555,257365,
002913.SZ,安平慎,2021-02-10,54.3863,55.392,54.2734,54.8481,304391,
002913.SZ,安平慎,2021-02-18,55.238,56.2129,54.4479,54.5813,504042,
002913.SZ,安平慎,2021-02-19,54.5813,56.1718,53.9759,56.1308,475200,
002913.SZ,安平慎,2021-02-22,55.9358,56.4386,55.1252,55.1867,562324,
002913.SZ,安平慎,2021-02-23,55.1046,55.5664,54.7044,55.2175,334470,
002913.SZ,安平慎,2021-02-24,55.197,55.7819,54.7968,55.002,336757,
002913.SZ,安平慎,2021-02-25,55.4125,55.4535,54.6223,54.6429,294300,
002913.SZ,安平慎,2021-02-26,54.1195,54.8481,53.9759,54.3145,276068,
002913.SZ,安平慎,2021-03-01,54.1914,55.6177,54.1914,55.6177,402100,
002913.SZ,安平慎,2021-03-02,56.531,57.434,55.7922,55.9256,549907,
002913.SZ,安平慎,2021-03-03,55.9256,57.7521,55.197,57.1467,599207,
002913.SZ,安平慎,2021-03-04,57.1467,58.768,56.6644,57.2083,397143,
002913.SZ,安平慎,2021-03-05,57.1262,57.7726,56.6747,57.2493,344148,
002913.SZ,安平慎,2021-03-08,57.2493,57.9573,56.2231,56.3668,330429,
002913.SZ,安平慎,2021-03-09,56.3668,56.6233,53.6988,53.7604,470210,
002913.SZ,安平慎,2021-03-10,53.9451,54.3863,53.3602,53.4833,245945,
002913.SZ,安平慎,2021-03-11,53.3396,54.3863,52.9497,53.668,449329,
002913.SZ,安平慎,2021-03-12,53.7193,53.7501,52.9292,53.5962,329520,
002913.SZ,安平慎,2021-03-15,53.5962,53.8117,53.0831,53.5757,198437,
002913.SZ,安平慎,2021-03-16,53.3089,53.9759,53.2575,53.6167,193134,
002913.SZ,安平慎,2021-03-17,53.6167,55.5972,53.5141,55.5151,379202,
002913.SZ,安平慎,2021-03-18,55.5664,55.9666,55.1457,55.474,239967,
002913.SZ,安平慎,2021-03-19,55.3714,56.4489,55.3099,56.3976,356682,
002913.SZ,安平慎,2021-03-22,56.4386,57.4545,56.3976,57.4545,440743,
002913.SZ,安平慎,2021-03-23,59.5171,59.5171,57.0646,58.7988,839200,
002913.SZ,安平慎,2021-03-24,58.7988,59.3837,57.9984,58.6141,410134,
002913.SZ,安平慎,2021-03-25,59.1066,59.2093,58.1318,58.3268,333568,
002913.SZ,安平慎,2021-03-26,58.3268,59.1066,58.3268,58.768,266826,
002913.SZ,安平慎,2021-03-29,58.9527,60.0097,58.9527,59.8044,757813,
002913.SZ,安平慎,2021-03-30,60.1431,60.3893,58.296,58.4909,734230,
002913.SZ,安平慎,2021-03-31,59.004,59.9481,57.7726,59.6197,547298,
002913.SZ,安平慎,2021-04-01,59.158,59.8352,58.4499,58.4704,368875,
002913.SZ,安平慎,2021-04-02,58.6654,60.5227,58.6654,59.7531,669713,
002913.SZ,安平慎,2021-04-06,59.8557,61.5694,59.7634,61.241,608794,
002913.SZ,安平慎,2021-04-07,61.5694,67.3672,60.574,67.3672,2113150,
002913.SZ,安平慎,2021-04-08,67.3775,68.2394,64.1348,64.1348,1989044,
002913.SZ,安平慎,2021-04-09,64.5555,67.6956,64.2682,65.8588,1590152,
002913.SZ,安平慎,2021-04-12,66.064,67.7264,65.0789,65.674,1462532,
002913.SZ,安平慎,2021-04-13,65.1302,67.7264,65.1302,66.5976,991501,
002913.SZ,安平慎,2021-04-14,66.7207,67.3056,65.9819,66.495,696300,
002913.SZ,安平慎,2021-04-15,66.3718,66.6181,64.6479,65.6843,536238,
002913.SZ,安平慎,2021-04-16,65.161,66.0229,64.6889,65.2225,417874,
002913.SZ,安平慎,2021-04-19,65.1199,66.2795,64.9044,65.633,531886,
002913.SZ,安平慎,2021-04-20,66.1358,66.8849,65.1712,65.438,651289,
002913.SZ,安平慎,2021-04-21,65.161,65.7254,64.2374,65.4072,579294,
002913.SZ,安平慎,2021-04-22,65.9922,68.0034,65.397,67.2851,1331426,
002913.SZ,安平慎,2021-04-23,66.9567,68.2394,65.8895,67.5519,1059234,
002913.SZ,安平慎,2021-04-26,68.6807,73.0419,68.6807,70.1891,2175990,
002913.SZ,安平慎,2021-04-27,71.831,73.2471,69.6761,72.8161,3218098,
002913.SZ,安平慎,2021-04-28,70.5893,71.4411,67.5724,70.302,2617825,
002913.SZ,安平慎,2021-04-29,69.7889,72.5288,69.7889,70.8972,1421679,
002913.SZ,安平慎,2021-04-30,70.5278,72.734,69.8916,71.831,1885196,
002913.SZ,安平慎,2021-05-06,73.8833,73.8833,71.2563,72.9085,1550654,
002913.SZ,安平慎,2021-05-07,72.9187,73.4215,65.6227,69.83,1470838,
002913.SZ,安平慎,2021-05-10,70.8048,70.8972,67.5827,69.6453,1038570,
002913.SZ,安平慎,2021-05-11,71.359,71.6258,67.2133,70.9177,1064743,
002913.SZ,安平慎,2021-05-12,70.692,71.5129,69.8505,70.5996,636837,
002913.SZ,安平慎,2021-05-13,70.0044,73.2881,68.4036,71.1127,955728,
002913.SZ,安平慎,2021-05-14,71.3179,74.068,70.8048,73.6883,1279449,
002913.SZ,安平慎,2021-05-17,73.5139,74.2835,72.3646,72.9495,875666,
002913.SZ,安平慎,2021-05-18,73.3702,73.3702,70.2918,72.5698,981441,
002913.SZ,安平慎,2021-05-19,72.1901,72.2004,70.3533,70.497,691176,
002913.SZ,安平慎,2021-05-20,71.0922,71.1537,70.2507,70.7843,526567,
002913.SZ,安平慎,2021-05-21,71.3897,71.3897,68.9578,69.0398,808333,
002913.SZ,安平慎,2021-05-24,69.0398,72.4262,69.0398,71.2461,1010868,
002913.SZ,安平慎,2021-05-25,70.6509,73.1958,70.6509,72.8777,1268800,
002913.SZ,安平慎,2021-05-26,73.4523,77.4646,72.8264,76.8079,1843836,
002913.SZ,安平慎,2021-05-27,76.7463,78.0495,75.2891,77.3004,1178726,
002913.SZ,安平慎,2021-05-28,78.0495,78.9423,75.8946,76.9926,986312,
002913.SZ,安平慎,2021-05-31,77.0336,80.4507,76.6231,79.6298,1207898,
002913.SZ,安平慎,2021-06-01,79.8042,82.6056,79.0962,81.9386,1119604,
002913.SZ,安平慎,2021-06-02,82.503,82.503,78.1726,78.501,1098428,
002913.SZ,安平慎,2021-06-03,79.3043,80.0658,77.656,78.1881,841721,
002913.SZ,安平慎,2021-06-04,78.2194,79.1582,77.437,78.501,867405,
002913.SZ,安平慎,2021-06-07,78.5115,82.1522,78.5115,81.349,859114,
002913.SZ,安平慎,2021-06-08,81.8706,82.3504,80.0137,81.3698,888651,
002913.SZ,安平慎,2021-06-09,82.413,83.1746,80.3788,81.2029,708541,
002913.SZ,安平慎,2021-06-10,81.1195,81.5576,79.9198,81.1403,557421,
002913.SZ,安平慎,2021-06-11,81.3698,81.7141,79.0435,79.6277,649867,
002913.SZ,安平慎,2021-06-15,79.3356,81.3385,78.8349,80.2119,575657,
002913.SZ,安平慎,2021-06-16,80.7648,82.2357,78.2402,78.4802,798316,
002913.SZ,安平慎,2021-06-17,78.4802,82.6112,78.1255,82.4443,1047115,
002913.SZ,安平慎,2021-06-18,88.6618,88.6618,79.805,80.2849,1712936,
002913.SZ,安平慎,2021-06-21,79.2834,81.9958,79.0852,80.4622,1022210,
002913.SZ,安平慎,2021-06-22,80.431,81.1403,74.3804,75.361,2161507,
002913.SZ,安平慎,2021-06-23,75.1419,80.8482,75.1419,79.9615,1924043,
002913.SZ,安平慎,2021-06-24,79.5964,80.9526,78.4802,78.8036,797627,
002913.SZ,安平慎,2021-06-25,79.1791,79.2834,76.3416,77.7708,865808,
002913.SZ,安平慎,2021-06-28,76.9258,79.2834,76.9258,78.7097,555682,
002913.SZ,安平慎,2021-06-29,79.1269,79.1791,77.3326,77.5308,607600,
002913.SZ,安平慎,2021-06-30,77.8334,82.413,76.1643,81.3177,1296038,
002913.SZ,安平慎,2021-07-01,81.3177,81.8706,80.118,81.3698,997079,
002913.SZ,安平慎,2021-07-02,80.7022,81.349,77.6143,79.6798,942119,
002913.SZ,安平慎,2021-07-05,79.2834,81.109,78.2507,80.3788,731615,
002913.SZ,安平慎,2021-07-06,80.3266,80.8482,78.0316,78.7201,785138,
002913.SZ,安平慎,2021-07-07,78.2402,81.1612,77.8229,81.036,574219,
002913.SZ,安平慎,2021-07-08,80.8482,84.2908,79.9093,82.726,1131519,
002913.SZ,安平慎,2021-07-09,82.5278,83.2267,78.9392,80.2327,1020100,
002913.SZ,安平慎,2021-07-12,80.431,83.4458,78.6366,82.7156,992883,
002913.SZ,安平慎,2021-07-13,82.5591,84.2908,81.954,83.5501,826324,
002913.SZ,安平慎,2021-07-14,83.3415,85.647,82.7051,84.2908,1052100,
002913.SZ,安平慎,2021-07-15,83.5606,84.2908,81.5785,82.3087,897748,
002913.SZ,安平慎,2021-07-16,82.7364,83.1224,80.1702,80.431,853300,
002913.SZ,安平慎,2021-07-19,80.5979,81.5159,79.2,79.9406,629128,
002913.SZ,安平慎,2021-07-20,79.2834,80.3266,78.4489,79.0957,542226,
002913.SZ,安平慎,2021-07-21,79.1269,80.4831,78.7618,79.5547,711423,
002913.SZ,安平慎,2021-07-22,79.7111,81.5993,78.2507,81.422,1285933,
002913.SZ,安平慎,2021-07-23,82.7886,89.5694,82.7886,89.5694,2156208,
002913.SZ,安平慎,2021-07-26,92.2609,98.5305,90.9464,98.5305,4256976,
002913.SZ,安平慎,2021-07-27,103.1832,108.3888,100.9821,108.3888,3442238,
002913.SZ,安平慎,2021-07-28,109.9432,109.9536,97.5499,105.0192,5900895,
002913.SZ,安平慎,2021-07-29,108.5974,114.8671,103.2875,113.7091,5020966,
002913.SZ,安平慎,2021-07-30,108.3679,111.727,102.7555,109.5363,4335460,
002913.SZ,安平慎,2021-08-02,107.4499,119.3946,106.1668,115.7955,3567012,
002913.SZ,安平慎,2021-08-03,116.9013,117.715,109.3798,111.2889,2468347,
002913.SZ,安平慎,2021-08-04,110.6212,116.025,110.6212,114.2307,2045818,
002913.SZ,安平慎,2021-08-05,113.1667,115.2739,110.5795,111.049,1456823,
002913.SZ,安平慎,2021-08-06,111.122,112.6659,105.3531,106.897,1835341,
002913.SZ,安平慎,2021-08-09,106.897,108.4305,104.3203,106.0312,1500382,
002913.SZ,安平慎,2021-08-10,104.8523,107.9611,102.213,103.8822,1555923,
002913.SZ,安平慎,2021-08-11,103.8926,103.9656,100.7734,101.9522,1244627,
002913.SZ,安平慎,2021-08-12,102.2026,105.6556,100.6691,103.4857,1742746,
002913.SZ,安平慎,2021-08-13,102.8911,103.2771,98.8018,99.4277,1226644,
002913.SZ,安平慎,2021-08-16,97.1222,101.3263,96.4858,99.8658,902065,
002913.SZ,安平慎,2021-08-17,98.7183,99.1877,95.1923,97.2057,1398266,
002913.SZ,安平慎,2021-08-18,96.4963,99.1043,94.2012,97.3308,1591122,
002913.SZ,安平慎,2021-08-19,96.997,107.0639,94.9315,107.0639,2269665,
002913.SZ,安平慎,2021-08-20,106.8553,108.8895,102.2339,107.6585,1922561,
002913.SZ,安平慎,2021-08-23,106.3337,108.6392,103.298,106.052,1305166,
002913.SZ,安平慎,2021-08-24,105.4991,114.5228,103.83,112.5616,1650293,
002913.SZ,安平慎,2021-08-25,112.1443,113.5631,107.742,112.572,1050338,
002913.SZ,安平慎,2021-08-26,109.6615,112.0296,106.1668,107.0326,1121267,
002913.SZ,安平慎,2021-08-27,107.4082,107.4082,102.2339,102.2339,1218412,
002913.SZ,安平慎,2021-08-30,102.3904,104.1951,98.374,99.7302,1006432,
002913.SZ,安平慎,2021-08-31,99.6259,99.7302,94.7959,97.5186,1056386,
002913.SZ,安平慎,2021-09-01,98.0715,98.4262,92.3652,92.4799,1359384,
002913.SZ,安平慎,2021-09-02,92.7095,95.4426,90.7587,93.9196,840302,
002913.SZ,安平慎,2021-09-03,93.1893,93.5649,89.559,90.1327,819346,
002913.SZ,安平慎,2021-09-06,90.2475,92.3652,89.0478,92.1983,704899,
002913.SZ,安平慎,2021-09-07,92.1983,94.9315,90.9569,93.2415,671758,
002913.SZ,安平慎,2021-09-08,93.2415,93.8883,91.9583,93.3458,512764,
002913.SZ,安平慎,2021-09-09,92.699,93.8883,90.4457,92.7095,606337,
002913.SZ,安平慎,2021-09-10,91.8019,94.8793,91.8019,94.0343,610919,
002913.SZ,安平慎,2021-09-13,93.2623,93.2623,89.4025,89.6946,715395,
002913.SZ,安平慎,2021-09-14,89.6946,97.5395,89.2773,90.863,942962,
002913.SZ,安平慎,2021-09-15,91.2594,93.7631,86.6693,92.0209,918626,
002913.SZ,安平慎,2021-09-16,91.7706,93.857,87.9942,88.7766,783179,
002913.SZ,安平慎,2021-09-17,88.328,89.1834,85.6574,87.9837,481714,
002913.SZ,安平慎,2021-09-22,88.0463,88.6723,86.8049,88.2654,329979,
002913.SZ,安平慎,2021-09-23,88.4636,90.2997,87.556,90.2266,513714,
002913.SZ,安平慎,2021-09-24,89.1939,90.5083,86.9614,87.1909,538553,
002913.SZ,安平慎,2021-09-27,87.17,88.1402,85.1254,86.4294,369640,
002913.SZ,安平慎,2021-09-28,86.4294,88.5575,85.5426,86.5858,579116,
002913.SZ,安平慎,2021-09-29,86.1477,88.6723,85.8347,87.1909,506923,
002913.SZ,安平慎,2021-09-30,87.2222,89.1939,87.2222,88.6201,447744,
002913.SZ,安平慎,2021-10-08,88.6201,90.091,83.4667,84.3012,872847,
002913.SZ,安平慎,2021-10-11,84.3012,86.1477,81.9958,82.413,934918,
002913.SZ,安平慎,2021-10-12,82.6217,83.039,77.3013,79.6068,1662617,
002913.SZ,安平慎,2021-10-13,79.9928,83.1537,76.4251,77.4057,2107951,
002913.SZ,安平慎,2021-10-14,77.5726,77.6769,75.6322,76.1434,1503049,
002913.SZ,安平慎,2021-10-15,76.1538,76.9884,74.9124,75.9765,1288935,
002913.SZ,安平慎,2021-10-18,75.9452,76.3938,73.5458,75.6739,1375400,
002913.SZ,安平慎,2021-10-19,75.7783,76.7797,75.1732,76.4876,991004,
002913.SZ,安平慎,2021-10-20,76.1747,77.6978,75.1106,75.8409,1022680,
002913.SZ,安平慎,2021-10-21,75.9452,76.665,74.7559,75.1106,817328,
002913.SZ,安平慎,2021-10-22,75.1419,76.4668,74.6933,75.4653,1090577,
002913.SZ,安平慎,2021-10-25,75.4653,76.3833,74.589,76.3833,721360,
002913.SZ,安平慎,2021-10-26,76.3833,76.6233,74.2552,75.4236,1235456,
002913.SZ,安平慎,2021-10-27,75.3297,75.507,72.7008,74.1196,1227203,
002913.SZ,安平慎,2021-10-28,74.0153,77.6143,73.4415,74.0778,1016171,
002913.SZ,安平慎,2021-10-29,74.0883,75.4236,73.9005,74.1822,628752,
002913.SZ,安平慎,2021-11-01,74.7559,81.3698,74.5369,79.1478,2231471,
002913.SZ,安平慎,2021-11-02,79.1374,83.7901,78.5636,80.7439,3428132,
002913.SZ,安平慎,2021-11-03,81.1612,81.1612,77.197,77.896,1954608,
002913.SZ,安平慎,2021-11-04,77.9064,78.7618,77.0718,78.0733,1261300,
002913.SZ,安平慎,2021-11-05,78.8244,80.6187,76.9154,77.2388,1776975,
002913.SZ,安平慎,2021-11-08,76.3416,76.6754,74.2448,75.0063,1698359,
002913.SZ,安平慎,2021-11-09,75.1106,80.2014,74.3073,78.9705,2204680,
002913.SZ,安平慎,2021-11-10,79.273,81.3698,76.7589,78.96,2107791,
002913.SZ,安平慎,2021-11-11,78.8766,80.5248,77.9273,79.1791,1856375,
002913.SZ,安平慎,2021-11-12,78.3863,84.4681,78.2611,83.1224,2561845,
002913.SZ,安平慎,2021-11-15,84.8124,85.8243,81.8184,82.4756,2261889,
002913.SZ,安平慎,2021-11-16,82.4443,83.3311,77.3848,77.9481,2649653,
002913.SZ,安平慎,2021-11-17,77.2283,78.96,77.2283,78.5845,1186689,
002913.SZ,安平慎,2021-11-18,78.6575,80.7752,77.51,78.115,1634213,
002913.SZ,安平慎,2021-11-19,77.8647,78.7305,76.5711,77.9794,1235400,
002913.SZ,安平慎,2021-11-22,78.0629,84.9897,78.0316,83.2893,2888589,
002913.SZ,安平慎,2021-11-23,83.5397,84.2804,80.9421,81.2655,1775742,
002913.SZ,安平慎,2021-11-24,81.8288,83.957,80.723,83.2998,1999152,
002913.SZ,安平慎,2021-11-25,83.3206,87.8273,82.6321,86.8988,2779230,
002913.SZ,安平慎,2021-11-26,86.4607,88.3071,83.7483,84.9689,2339723,
002913.SZ,安平慎,2021-11-29,83.4562,84.3951,81.9019,83.7692,1339661,
002913.SZ,安平慎,2021-11-30,83.7796,85.7722,82.5174,83.6336,1724296,
002913.SZ,安平慎,2021-12-01,83.6232,85.1045,82.9346,84.8124,1281655,
002913.SZ,安平慎,2021-12-02,85.3131,93.2936,83.5606,91.0508,4126698,
