旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
300533.SZ,甥寒利大,2019-04-01,37.758,39.0916,37.758,38.9695,1198838,
300533.SZ,甥寒利大,2019-04-02,39.1934,39.5701,38.7353,39.0611,1148493,
300533.SZ,甥寒利大,2019-04-03,39.0509,40.4049,38.715,39.8857,1664692,
300533.SZ,甥寒利大,2019-04-04,39.8959,40.2114,39.4072,39.6515,1127421,
300533.SZ,甥寒利大,2019-04-08,39.906,40.0995,38.206,38.7455,1260467,
300533.SZ,甥寒利大,2019-04-09,39.0713,39.2647,38.4808,39.0407,908776,
300533.SZ,甥寒利大,2019-04-10,39.4886,41.1785,39.3054,40.3641,2213883,
300533.SZ,甥寒利大,2019-04-11,39.8246,40.2114,38.715,38.8269,1354643,
300533.SZ,甥寒利大,2019-04-12,38.715,38.8982,38.2772,38.5826,730500,
300533.SZ,甥寒利大,2019-04-15,38.888,39.8857,38.7353,38.7353,901781,
300533.SZ,甥寒利大,2019-04-16,38.7353,39.4785,37.5646,39.3258,1040914,
300533.SZ,甥寒利大,2019-04-17,39.2749,42.1864,39.1934,41.4941,2516110,
300533.SZ,甥寒利大,2019-04-18,41.3109,43.1637,40.9342,42.1457,2258848,
300533.SZ,甥寒利大,2019-04-19,42.2475,42.5427,41.3312,42.3493,1651738,
300533.SZ,甥寒利大,2019-04-22,42.3493,42.6954,40.4965,41.036,1456655,
300533.SZ,甥寒利大,2019-04-23,39.7024,39.7024,37.87,38.0227,1975735,
300533.SZ,甥寒利大,2019-04-24,38.0533,38.4706,36.852,37.9718,1353680,
300533.SZ,甥寒利大,2019-04-25,38.0227,38.0227,35.6304,35.834,1341690,
300533.SZ,甥寒利大,2019-04-26,35.7424,36.7298,35.6507,35.9867,999513,
300533.SZ,甥寒利大,2019-04-29,36.4244,36.9843,35.9358,36.1598,1318995,
300533.SZ,甥寒利大,2019-04-30,36.1394,37.1574,36.1292,36.9233,764400,
300533.SZ,甥寒利大,2019-05-06,36.1394,36.1394,33.4518,33.6758,1112059,
300533.SZ,甥寒利大,2019-05-07,34.2052,34.3681,33.6962,34.0321,573500,
300533.SZ,甥寒利大,2019-05-08,33.5944,34.6429,31.9146,33.9405,650500,
300533.SZ,甥寒利大,2019-05-09,33.574,34.4495,33.1668,33.9405,527300,
300533.SZ,甥寒利大,2019-05-10,34.5309,35.4573,34.0626,35.325,725900,
300533.SZ,甥寒利大,2019-05-13,34.7142,35.9358,34.5411,35.5897,628504,
300533.SZ,甥寒利大,2019-05-14,35.1723,35.7933,34.8058,35.2944,542800,
300533.SZ,甥寒利大,2019-05-15,35.6202,36.5466,35.437,36.0987,620236,
300533.SZ,甥寒利大,2019-05-16,36.0478,36.7502,36.0376,36.4753,557000,
300533.SZ,甥寒利大,2019-05-17,36.3735,37.1167,35.0094,35.3148,860164,
300533.SZ,甥寒利大,2019-05-20,35.5184,35.5184,33.9812,34.7142,884620,
300533.SZ,甥寒利大,2019-05-21,34.816,35.5082,34.6531,34.9687,647915,
300533.SZ,甥寒利大,2019-05-22,34.9687,35.2232,34.1034,34.5818,572605,
300533.SZ,甥寒利大,2019-05-23,34.3884,34.7142,33.4722,33.574,631143,
300533.SZ,甥寒利大,2019-05-24,33.3908,33.9812,33.0854,33.289,411576,
300533.SZ,甥寒利大,2019-05-27,33.1668,34.592,33.1057,34.5309,625781,
300533.SZ,甥寒利大,2019-05-28,34.419,34.9789,34.2764,34.6429,634992,
300533.SZ,甥寒利大,2019-05-29,34.4902,35.2741,34.4902,35.1214,476222,
300533.SZ,甥寒利大,2019-05-30,34.9483,35.8849,33.9099,35.8034,751500,
300533.SZ,甥寒利大,2019-05-31,35.4777,35.4777,34.816,34.8465,784055,
300533.SZ,甥寒利大,2019-06-03,34.8465,35.2435,34.1135,34.1441,475323,
300533.SZ,甥寒利大,2019-06-04,34.2052,34.48,33.7572,33.7674,368721,
300533.SZ,甥寒利大,2019-06-05,34.1034,34.3782,33.6249,33.6351,354300,
300533.SZ,甥寒利大,2019-06-06,33.6453,33.8387,33.2584,33.3704,375989,
300533.SZ,甥寒利大,2019-06-10,34.1746,34.2357,33.35,33.859,398700,
300533.SZ,甥寒利大,2019-06-11,33.9812,34.9687,33.7369,34.8771,639777,
300533.SZ,甥寒利大,2019-06-12,34.7854,35.6813,34.7753,35.3046,679607,
300533.SZ,甥寒利大,2019-06-13,35.1723,36.4346,35.1723,36.3328,892587,
300533.SZ,甥寒利大,2019-06-14,36.1394,36.5975,35.2232,35.2435,764577,
300533.SZ,甥寒利大,2019-06-17,35.3046,38.0431,35.3046,36.9538,1688876,
300533.SZ,甥寒利大,2019-06-18,36.9538,38.0024,36.1903,37.3508,1496160,
300533.SZ,甥寒利大,2019-06-19,37.87,39.6922,37.3712,38.2569,2407810,
300533.SZ,甥寒利大,2019-06-20,38.1245,38.3688,37.3712,37.7173,1771655,
300533.SZ,甥寒利大,2019-06-21,37.9209,39.4988,37.7377,38.4706,2002098,
300533.SZ,甥寒利大,2019-06-24,37.9922,38.4299,37.4832,37.7478,983804,
300533.SZ,甥寒利大,2019-06-25,37.7478,38.0329,37.0149,37.7478,932800,
300533.SZ,甥寒利大,2019-06-26,37.3877,38.0051,37.3053,37.5523,613685,
300533.SZ,甥寒利大,2019-06-27,37.5729,38.0772,37.1201,37.3156,880417,
300533.SZ,甥寒利大,2019-06-28,37.2333,38.2418,37.0789,37.3362,1340500,
300533.SZ,甥寒利大,2019-07-01,37.6655,38.458,37.5729,38.4374,1427570,
300533.SZ,甥寒利大,2019-07-02,38.5197,38.5197,37.8714,37.9846,1113737,
300533.SZ,甥寒利大,2019-07-03,37.7684,37.7787,36.6467,36.904,1104582,
300533.SZ,甥寒利大,2019-07-04,36.904,37.3259,36.657,36.9349,409570,
300533.SZ,甥寒利大,2019-07-05,36.9452,37.1304,36.3894,37.0172,542951,
300533.SZ,甥寒利大,2019-07-08,36.9246,36.9246,35.7926,35.8234,682204,
300533.SZ,甥寒利大,2019-07-09,35.8955,36.6055,35.6176,36.338,486400,
300533.SZ,甥寒利大,2019-07-10,36.1939,36.5747,35.8131,35.8543,309143,
300533.SZ,甥寒利大,2019-07-11,35.9881,36.5335,35.9881,36.4923,443805,
300533.SZ,甥寒利大,2019-07-12,36.4821,36.4821,35.8337,36.0395,500757,
300533.SZ,甥寒利大,2019-07-15,37.151,39.6414,36.9452,39.6414,1918865,
300533.SZ,甥寒利大,2019-07-16,42.1936,43.6035,42.1833,43.6035,2310914,
300533.SZ,甥寒利大,2019-07-17,42.1936,44.7664,40.2692,42.3995,6687264,
300533.SZ,甥寒利大,2019-07-18,41.6894,41.9878,39.7752,39.8061,4387834,
300533.SZ,甥寒利大,2019-07-19,40.1354,40.6294,39.5488,39.6209,2598769,
300533.SZ,甥寒利大,2019-07-22,39.3636,39.5694,37.1819,37.7787,2454257,
300533.SZ,甥寒利大,2019-07-23,37.8405,38.849,37.6244,38.7976,1925795,
300533.SZ,甥寒利大,2019-07-24,38.9005,39.3121,38.0257,38.6946,1953804,
300533.SZ,甥寒利大,2019-07-25,38.3448,40.3206,38.2521,40.2383,2776451,
300533.SZ,甥寒利大,2019-07-26,40.0119,40.0325,39.2092,39.3636,1691930,
300533.SZ,甥寒利大,2019-07-29,39.4665,39.5694,38.5094,38.7976,1238679,
300533.SZ,甥寒利大,2019-07-30,38.9622,41.4424,38.6432,40.7735,3820026,
300533.SZ,甥寒利大,2019-07-31,40.2383,40.6088,39.7958,40.1869,1807496,
300533.SZ,甥寒利大,2019-08-01,40.1354,41.2674,39.415,40.9999,2487272,
300533.SZ,甥寒利大,2019-08-02,40.2383,40.6191,39.6517,39.9707,1773190,
300533.SZ,甥寒利大,2019-08-05,39.6311,39.9707,38.3036,38.3653,1475454,
300533.SZ,甥寒利大,2019-08-06,37.6655,37.6655,35.525,36.6673,1829485,
300533.SZ,甥寒利大,2019-08-07,37.2333,37.6655,36.6879,37.0481,1232232,
300533.SZ,甥寒利大,2019-08-08,37.151,37.6244,36.2762,36.6776,934408,
300533.SZ,甥寒利大,2019-08-09,37.0481,37.223,36.4409,36.6364,669996,
300533.SZ,甥寒利大,2019-08-12,36.9143,37.7479,36.3894,37.6861,906600,
300533.SZ,甥寒利大,2019-08-13,37.2127,37.4494,37.0069,37.2127,834333,
300533.SZ,甥寒利大,2019-08-14,37.6141,38.0772,37.4494,37.6347,1112068,
300533.SZ,甥寒利大,2019-08-15,36.904,38.3756,36.6467,38.3345,1304194,
300533.SZ,甥寒利大,2019-08-16,38.211,39.7032,38.211,39.1989,1734844,
300533.SZ,甥寒利大,2019-08-19,39.7032,41.041,39.5179,40.6603,2250159,
300533.SZ,甥寒利大,2019-08-20,40.6911,41.8643,40.3001,40.7014,2461218,
300533.SZ,甥寒利大,2019-08-21,40.9587,41.9878,40.3104,41.2057,1920387,
300533.SZ,甥寒利大,2019-08-22,41.0616,41.9158,40.7323,41.1439,1686795,
300533.SZ,甥寒利大,2019-08-23,41.463,41.5556,40.2177,40.4647,1739181,
300533.SZ,甥寒利大,2019-08-26,39.5591,40.9072,39.4356,40.3309,1361000,
300533.SZ,甥寒利大,2019-08-27,40.8043,42.1216,40.5985,41.216,1832700,
300533.SZ,甥寒利大,2019-08-28,41.0719,42.0907,40.9484,41.4938,1652422,
300533.SZ,甥寒利大,2019-08-29,41.8334,42.0701,40.2383,40.3104,2163799,
300533.SZ,甥寒利大,2019-08-30,40.7529,44.1078,40.7117,41.5967,3809965,
300533.SZ,甥寒利大,2019-09-02,41.3601,45.672,40.7529,44.8899,4116964,
300533.SZ,甥寒利大,2019-09-03,44.6635,44.6635,43.7373,44.2416,2844746,
300533.SZ,甥寒利大,2019-09-04,43.9946,44.5606,43.2948,44.2519,2337286,
300533.SZ,甥寒利大,2019-09-05,44.2519,47.3186,44.2519,45.7852,3734199,
300533.SZ,甥寒利大,2019-09-06,45.6,47.226,45.3427,46.3101,2218990,
300533.SZ,甥寒利大,2019-09-09,46.5159,48.0493,45.672,47.9567,2932577,
300533.SZ,甥寒利大,2019-09-10,47.9567,47.9567,46.413,46.7217,2119867,
300533.SZ,甥寒利大,2019-09-11,46.7732,47.3083,45.6823,45.7441,1672758,
300533.SZ,甥寒利大,2019-09-12,46.0837,46.7732,45.7029,46.3307,1388323,
300533.SZ,甥寒利大,2019-09-16,46.2072,47.226,46.166,46.5365,1604128,
300533.SZ,甥寒利大,2019-09-17,46.5365,46.8555,44.9722,45.3016,1763646,
300533.SZ,甥寒利大,2019-09-18,45.353,46.7732,44.4371,46.2483,1861353,
300533.SZ,甥寒利大,2019-09-19,46.2483,46.6909,45.4045,46.4439,1323079,
300533.SZ,甥寒利大,2019-09-20,45.9602,49.665,45.8161,48.8829,3211125,
300533.SZ,甥寒利大,2019-09-23,48.8829,48.8829,47.8846,48.3992,1831400,
300533.SZ,甥寒利大,2019-09-24,48.677,50.3648,48.2345,49.3768,2247653,
300533.SZ,甥寒利大,2019-09-25,48.8623,49.2636,46.5262,47.0099,1939351,
300533.SZ,甥寒利大,2019-09-26,47.3186,47.6788,43.9637,44.0975,2210417,
300533.SZ,甥寒利大,2019-09-27,44.2519,46.9893,44.2519,46.0116,2584858,
300533.SZ,甥寒利大,2019-09-30,45.9911,47.7817,45.2913,45.5691,1676999,
300533.SZ,甥寒利大,2019-10-08,45.8984,46.413,44.6635,45.1369,1096130,
300533.SZ,甥寒利大,2019-10-09,44.3856,46.1043,42.8111,45.4662,1794985,
300533.SZ,甥寒利大,2019-10-10,45.4353,45.847,44.6841,45.4148,1476931,
300533.SZ,甥寒利大,2019-10-11,45.4045,46.9687,44.7561,46.3512,1602952,
300533.SZ,甥寒利大,2019-10-14,46.5262,48.6256,46.2586,48.2654,2045549,
300533.SZ,甥寒利大,2019-10-15,47.0922,47.1231,45.4971,45.5897,2067536,
300533.SZ,甥寒利大,2019-10-16,45.7338,47.4936,45.7338,46.7011,1790765,
300533.SZ,甥寒利大,2019-10-17,46.6188,47.8332,46.3101,46.7732,1362808,
300533.SZ,甥寒利大,2019-10-18,46.732,47.792,46.1866,47.4318,2178406,
300533.SZ,甥寒利大,2019-10-21,47.1128,47.1128,42.8626,43.7064,2901560,
300533.SZ,甥寒利大,2019-10-22,43.3462,45.0237,43.3462,44.7561,1563337,
300533.SZ,甥寒利大,2019-10-23,44.8076,45.106,43.8402,43.8402,1026905,
300533.SZ,甥寒利大,2019-10-24,44.2519,44.612,43.5521,44.3445,754800,
300533.SZ,甥寒利大,2019-10-25,44.1592,44.3959,43.48,44.1489,785143,
300533.SZ,甥寒利大,2019-10-28,44.0769,45.2192,44.0769,44.7458,1052797,
300533.SZ,甥寒利大,2019-10-29,44.7458,45.5485,44.0769,44.2004,1292254,
300533.SZ,甥寒利大,2019-10-30,44.3548,44.3754,42.9243,43.1404,989923,
300533.SZ,甥寒利大,2019-10-31,43.1816,43.7167,41.3703,41.6276,1487300,
300533.SZ,甥寒利大,2019-11-01,41.463,42.029,41.288,41.5762,975167,
300533.SZ,甥寒利大,2019-11-04,41.5865,42.5332,41.535,41.7408,945900,
300533.SZ,甥寒利大,2019-11-05,42.1833,42.4921,41.2983,42.1936,766967,
300533.SZ,甥寒利大,2019-11-06,41.9672,41.9775,41.2366,41.4218,715784,
300533.SZ,甥寒利大,2019-11-07,41.4218,42.4715,41.0204,42.3274,993500,
300533.SZ,甥寒利大,2019-11-08,42.3995,43.1919,42.2451,42.6156,1005016,
300533.SZ,甥寒利大,2019-11-11,42.5847,42.5847,40.5471,40.7529,1381127,
300533.SZ,甥寒利大,2019-11-12,40.7529,40.969,39.8061,40.969,1097400,
300533.SZ,甥寒利大,2019-11-13,40.8867,41.3086,40.5573,41.041,810100,
300533.SZ,甥寒利大,2019-11-14,41.3292,41.8334,40.6808,41.5762,967642,
300533.SZ,甥寒利大,2019-11-15,41.5762,42.595,41.3909,41.5453,1421400,
300533.SZ,甥寒利大,2019-11-18,41.4527,42.3995,40.7529,42.3995,1496871,
300533.SZ,甥寒利大,2019-11-19,42.276,45.7029,41.9878,44.8693,4140744,
300533.SZ,甥寒利大,2019-11-20,44.8179,45.3839,44.0563,44.0975,2797970,
300533.SZ,甥寒利大,2019-11-21,43.9431,44.8693,43.7373,44.0357,1519900,
300533.SZ,甥寒利大,2019-11-22,44.4577,44.4577,42.5024,42.9346,1711933,
300533.SZ,甥寒利大,2019-11-25,42.7905,43.1713,40.8352,41.0616,1702725,
300533.SZ,甥寒利大,2019-11-26,41.2263,41.3292,40.3515,40.5368,1109269,
300533.SZ,甥寒利大,2019-11-27,40.2383,40.5471,39.9296,40.1251,940342,
300533.SZ,甥寒利大,2019-11-28,40.1251,40.4441,39.8987,40.2177,707566,
300533.SZ,甥寒利大,2019-11-29,40.228,40.794,40.0325,40.7632,680607,
300533.SZ,甥寒利大,2019-12-02,40.7529,41.0102,40.4956,40.5882,698800,
300533.SZ,甥寒利大,2019-12-03,40.5162,41.0925,39.8164,41.0719,664500,
300533.SZ,甥寒利大,2019-12-04,40.8558,41.3601,40.65,41.2674,851425,
300533.SZ,甥寒利大,2019-12-05,41.3703,41.6482,41.0719,41.4733,1031300,
300533.SZ,甥寒利大,2019-12-06,41.6482,42.6773,41.3909,42.6464,1601325,
300533.SZ,甥寒利大,2019-12-09,42.4818,43.0478,42.2039,42.5332,1669390,
300533.SZ,甥寒利大,2019-12-10,42.5127,42.9861,42.2039,42.595,1135980,
300533.SZ,甥寒利大,2019-12-11,42.595,43.0478,42.3377,42.4612,976352,
300533.SZ,甥寒利大,2019-12-12,42.6053,43.161,42.3171,42.4509,1186445,
300533.SZ,甥寒利大,2019-12-13,42.6156,43.0066,42.4715,42.9037,1204400,
300533.SZ,甥寒利大,2019-12-16,42.9655,44.6429,42.9243,44.3856,2023885,
300533.SZ,甥寒利大,2019-12-17,44.4577,44.9208,44.0255,44.3342,1900584,
300533.SZ,甥寒利大,2019-12-18,44.3342,46.5056,44.1387,45.4662,2735090,
300533.SZ,甥寒利大,2019-12-19,45.2913,46.1763,44.8899,45.3324,1960988,
300533.SZ,甥寒利大,2019-12-20,45.3942,46.1043,44.7664,45.3942,1889703,
300533.SZ,甥寒利大,2019-12-23,45.7647,46.5777,44.3136,44.8693,2431032,
300533.SZ,甥寒利大,2019-12-24,45.0031,45.7749,43.9843,45.6926,2604239,
300533.SZ,甥寒利大,2019-12-25,45.6412,45.6412,44.9825,45.2192,1729542,
300533.SZ,甥寒利大,2019-12-26,45.3633,45.7441,44.9619,45.672,1603710,
300533.SZ,甥寒利大,2019-12-27,45.6617,46.5777,44.787,44.8076,2098609,
300533.SZ,甥寒利大,2019-12-30,44.5606,46.4439,43.4492,46.4439,2637056,
300533.SZ,甥寒利大,2019-12-31,46.4953,47.2157,45.8058,46.1351,1659755,
300533.SZ,甥寒利大,2020-01-02,46.2998,47.8949,45.8984,47.4215,2227655,
300533.SZ,甥寒利大,2020-01-03,47.2672,48.1625,46.7217,47.3392,1905674,
300533.SZ,甥寒利大,2020-01-06,47.1128,48.1625,46.8555,47.3289,1813538,
300533.SZ,甥寒利大,2020-01-07,47.4215,49.7679,47.2157,48.9858,2730776,
300533.SZ,甥寒利大,2020-01-08,48.5536,51.0749,48.2757,49.4077,3399591,
300533.SZ,甥寒利大,2020-01-09,49.912,50.3957,48.7079,49.7782,2514757,
300533.SZ,甥寒利大,2020-01-10,49.7164,49.7164,48.3889,48.5124,2123285,
300533.SZ,甥寒利大,2020-01-13,47.545,48.5124,46.5879,48.286,2512767,
300533.SZ,甥寒利大,2020-01-14,48.4815,49.6856,48.1934,48.2345,1951894,
300533.SZ,甥寒利大,2020-01-15,47.9567,48.8005,47.72,48.1213,1239700,
300533.SZ,甥寒利大,2020-01-16,48.1213,48.2963,47.3701,47.8538,1111487,
300533.SZ,甥寒利大,2020-01-17,47.8538,48.6256,47.5553,47.7508,1077745,
300533.SZ,甥寒利大,2020-01-20,47.7611,49.1916,47.4421,49.1504,1530844,
300533.SZ,甥寒利大,2020-01-21,49.5518,50.2001,48.8108,48.8623,2186292,
300533.SZ,甥寒利大,2020-01-22,48.677,51.1058,47.9155,50.8588,2794115,
300533.SZ,甥寒利大,2020-01-23,50.6324,54.3989,50.0355,51.5586,4574492,
300533.SZ,甥寒利大,2020-02-03,46.5777,50.6838,46.4027,46.4027,4693006,
300533.SZ,甥寒利大,2020-02-04,45.2398,51.044,45.2398,51.044,4466280,
300533.SZ,甥寒利大,2020-02-05,52.4951,55.3869,51.4556,54.2857,5443248,
300533.SZ,甥寒利大,2020-02-06,54.4401,57.8156,53.3081,57.2393,5785419,
300533.SZ,甥寒利大,2020-02-07,56.3542,60.5633,55.9837,59.0196,6183550,
300533.SZ,甥寒利大,2020-02-10,57.8362,58.6594,55.5721,56.5086,4291648,
300533.SZ,甥寒利大,2020-02-11,56.982,57.0746,55.1605,55.7265,2896009,
300533.SZ,甥寒利大,2020-02-12,55.7573,56.9511,54.9443,56.6321,3001713,
300533.SZ,甥寒利大,2020-02-13,56.4263,56.4263,54.1416,54.3886,3698463,
300533.SZ,甥寒利大,2020-02-14,54.3886,55.0575,53.5653,54.0284,2355160,
300533.SZ,甥寒利大,2020-02-17,54.2445,56.6012,54.0387,56.6012,3267272,
300533.SZ,甥寒利大,2020-02-18,56.6321,58.608,56.2513,57.229,3158862,
300533.SZ,甥寒利大,2020-02-19,57.1158,57.1158,54.1416,54.1622,3468890,
300533.SZ,甥寒利大,2020-02-20,54.3372,55.2634,53.6271,55.2428,2035125,
300533.SZ,甥寒利大,2020-02-21,55.0575,57.2907,54.6665,56.6938,3339864,
300533.SZ,甥寒利大,2020-02-24,56.6938,59.5239,56.4057,59.5239,3728101,
300533.SZ,甥寒利大,2020-02-25,58.1449,58.999,54.7282,58.3507,4324544,
300533.SZ,甥寒利大,2020-02-26,57.1158,57.1158,55.2634,55.6133,2823691,
300533.SZ,甥寒利大,2020-02-27,55.7985,61.1087,55.4692,60.7074,5156662,
300533.SZ,甥寒利大,2020-02-28,58.5462,63.0846,57.4245,57.62,5988620,
300533.SZ,甥寒利大,2020-03-02,58.7624,61.6027,57.1158,59.9355,4959146,
300533.SZ,甥寒利大,2020-03-03,60.872,62.7656,58.8858,61.3146,4372250,
300533.SZ,甥寒利大,2020-03-04,60.481,63.6198,60.2031,63.6198,4537556,
300533.SZ,甥寒利大,2020-03-05,64.7518,64.7518,61.5307,61.6027,4195849,
300533.SZ,甥寒利大,2020-03-06,59.6371,59.9973,58.2478,58.7624,3018580,
300533.SZ,甥寒利大,2020-03-09,57.6303,57.6303,53.8123,53.9873,3836628,
300533.SZ,甥寒利大,2020-03-10,52.9993,55.7265,52.1554,55.0575,2775975,
300533.SZ,甥寒利大,2020-03-11,55.1605,55.2222,52.598,52.7318,2179108,
300533.SZ,甥寒利大,2020-03-12,51.7644,52.3819,51.1984,51.7953,2037017,
300533.SZ,甥寒利大,2020-03-13,49.2842,51.9702,48.8623,50.55,2077405,
300533.SZ,甥寒利大,2020-03-16,51.4042,51.8364,47.8538,48.3889,2147193,
300533.SZ,甥寒利大,2020-03-17,49.1401,50.8999,47.3392,50.6632,2137865,
300533.SZ,甥寒利大,2020-03-18,50.8279,51.9702,49.1916,49.2225,2025168,
300533.SZ,甥寒利大,2020-03-19,49.4077,51.1984,49.4077,51.1778,1949926,
300533.SZ,甥寒利大,2020-03-20,51.1778,51.7129,50.6015,51.538,1516770,
300533.SZ,甥寒利大,2020-03-23,50.0046,50.8588,49.0269,49.4489,1439490,
300533.SZ,甥寒利大,2020-03-24,50.4883,51.2704,49.2945,51.0028,1669560,
300533.SZ,甥寒利大,2020-03-25,51.9805,52.2995,51.044,51.4556,1660812,
300533.SZ,甥寒利大,2020-03-26,50.9925,51.219,49.9326,50.2104,1237684,
300533.SZ,甥寒利大,2020-03-27,50.6324,50.7044,49.418,49.418,1087504,
300533.SZ,甥寒利大,2020-03-30,48.4506,49.2019,45.672,46.413,1944960,
300533.SZ,甥寒利大,2020-03-31,47.2054,47.3392,46.3101,46.8246,1128740,
300533.SZ,甥寒利大,2020-04-01,46.6085,47.5862,46.3307,46.7835,1003191,
300533.SZ,甥寒利大,2020-04-02,46.9276,48.3992,46.4233,48.3169,1279040,
300533.SZ,甥寒利大,2020-04-03,47.864,48.4609,47.4009,47.6891,860150,
300533.SZ,甥寒利大,2020-04-07,48.4815,49.3048,48.4815,49.1916,1138400,
300533.SZ,甥寒利大,2020-04-08,49.1813,50.478,49.0681,50.0046,1246068,
300533.SZ,甥寒利大,2020-04-09,50.2207,50.9205,49.7782,50.1487,1317410,
300533.SZ,甥寒利大,2020-04-10,49.6135,49.8605,47.4627,47.5759,1820710,
300533.SZ,甥寒利大,2020-04-13,47.1334,47.2363,46.2072,46.6806,922547,
300533.SZ,甥寒利大,2020-04-14,46.7629,48.4506,46.7011,48.4301,1118365,
300533.SZ,甥寒利大,2020-04-15,48.6976,49.1813,48.2654,48.8211,1246764,
300533.SZ,甥寒利大,2020-04-16,48.3786,49.2533,48.1522,49.1813,1179687,
300533.SZ,甥寒利大,2020-04-17,49.4798,49.9531,48.6976,48.9343,1188708,
300533.SZ,甥寒利大,2020-04-20,49.2945,50.5603,48.8829,50.4677,1712218,
300533.SZ,甥寒利大,2020-04-21,50.3957,50.6221,49.4798,50.1898,1494278,
300533.SZ,甥寒利大,2020-04-22,50.7456,51.2498,49.2945,49.8399,2466382,
300533.SZ,甥寒利大,2020-04-23,49.8297,49.9634,48.4301,48.5021,1524937,
300533.SZ,甥寒利大,2020-04-24,48.5536,49.0372,47.6068,47.8126,1173155,
300533.SZ,甥寒利大,2020-04-27,48.0081,48.6153,47.2466,48.0905,1054002,
300533.SZ,甥寒利大,2020-04-28,48.3477,48.5021,44.468,46.5365,1625264,
300533.SZ,甥寒利大,2020-04-29,46.5056,46.9378,46.1248,46.2072,826863,
300533.SZ,甥寒利大,2020-04-30,46.3101,48.2037,46.3101,48.1625,1262512,
300533.SZ,甥寒利大,2020-05-06,47.6685,49.2328,47.3495,49.1401,1205753,
300533.SZ,甥寒利大,2020-05-07,49.1401,49.7062,48.6976,48.8211,1100321,
300533.SZ,甥寒利大,2020-05-08,49.2945,50.0972,48.924,49.7988,1632272,
300533.SZ,甥寒利大,2020-05-11,50.1898,50.1898,48.8005,49.1504,1111100,
300533.SZ,甥寒利大,2020-05-12,49.2945,49.6032,48.4712,49.5209,1023700,
300533.SZ,甥寒利大,2020-05-13,49.346,50.4368,48.9343,50.2928,1468133,
300533.SZ,甥寒利大,2020-05-14,50.2207,50.9102,49.7164,49.7164,1206700,
300533.SZ,甥寒利大,2020-05-15,50.1487,50.3442,49.5621,49.912,956700,
300533.SZ,甥寒利大,2020-05-18,49.7062,49.8502,48.3683,48.6359,1204913,
300533.SZ,甥寒利大,2020-05-19,49.2636,50.2619,48.9549,50.1178,1449151,
300533.SZ,甥寒利大,2020-05-20,50.1281,50.5809,48.4712,48.6256,1270600,
300533.SZ,甥寒利大,2020-05-21,49.0064,49.1401,47.5553,47.9052,1056347,
300533.SZ,甥寒利大,2020-05-22,47.9052,48.4712,46.9584,47.1642,878711,
300533.SZ,甥寒利大,2020-05-25,47.1642,48.2551,46.5879,47.7714,657701,
300533.SZ,甥寒利大,2020-05-26,48.111,48.7594,47.7714,48.5638,764383,
300533.SZ,甥寒利大,2020-05-27,48.4403,48.7491,48.0596,48.3169,749089,
300533.SZ,甥寒利大,2020-05-28,48.3683,50.406,47.864,49.1401,1966093,
300533.SZ,甥寒利大,2020-05-29,48.4095,49.7062,48.3786,48.9652,1231093,
300533.SZ,甥寒利大,2020-06-01,49.2225,50.8793,49.0578,50.5603,1834408,
300533.SZ,甥寒利大,2020-06-02,50.797,51.8261,50.5603,51.1984,2196221,
300533.SZ,甥寒利大,2020-06-03,51.4454,51.9599,50.9308,51.0337,1800784,
300533.SZ,甥寒利大,2020-06-04,51.1675,51.6615,50.6838,51.3424,1096870,
300533.SZ,甥寒利大,2020-06-05,51.4351,51.7644,50.9205,51.538,982400,
300533.SZ,甥寒利大,2020-06-08,51.857,52.2584,51.0028,51.2704,1006446,
300533.SZ,甥寒利大,2020-06-09,51.2498,53.1537,50.7456,53.0405,2360374,
300533.SZ,甥寒利大,2020-06-10,53.1022,53.1022,52.0731,52.4127,1401010,
300533.SZ,甥寒利大,2020-06-11,52.4848,54.3166,52.3819,52.4539,2507751,
300533.SZ,甥寒利大,2020-06-12,51.2601,53.3389,51.0234,52.9273,2034519,
300533.SZ,甥寒利大,2020-06-15,53.0096,55.5206,53.0096,54.7385,3290327,
300533.SZ,甥寒利大,2020-06-16,55.3663,55.9837,54.1931,55.5104,2797448,
300533.SZ,甥寒利大,2020-06-17,55.4898,55.5104,54.296,55.0267,1783772,
300533.SZ,甥寒利大,2020-06-18,54.9341,55.7059,54.3577,54.8208,1491357,
300533.SZ,甥寒利大,2020-06-19,54.9443,57.4348,54.3475,56.241,3314152,
300533.SZ,甥寒利大,2020-06-22,55.4749,55.5687,54.4586,54.5993,3190300,
300533.SZ,甥寒利大,2020-06-23,54.6931,56.2723,54.2866,56.1629,4312652,
300533.SZ,甥寒利大,2020-06-24,55.428,58.4769,55.428,56.4287,4676344,
300533.SZ,甥寒利大,2020-06-29,56.2879,56.413,52.6136,53.1765,5424526,
300533.SZ,甥寒利大,2020-06-30,53.7863,57.8046,53.4735,56.5694,6262159,
300533.SZ,甥寒利大,2020-07-01,56.5225,56.7257,54.3335,55.1935,4761145,
300533.SZ,甥寒利大,2020-07-02,54.74,55.7094,54.2553,55.0058,3168588,
300533.SZ,甥寒利大,2020-07-03,54.9746,55.0371,54.0208,54.7713,2477884,
300533.SZ,甥寒利大,2020-07-06,54.9902,56.9134,54.9277,56.2723,4143330,
