ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002287.SZ,Цце§ВивЉ,2020-01-22,35.5979,35.5979,34.215,34.6462,2861343,
002287.SZ,Цце§ВивЉ,2020-01-23,34.7354,35.5087,32.7132,33.2931,2560276,
002287.SZ,Цце§ВивЉ,2020-02-03,29.9623,31.9697,29.9623,29.9623,2639720,
002287.SZ,Цце§ВивЉ,2020-02-04,29.7392,31.1667,29.7392,30.8545,2411798,
002287.SZ,Цце§ВивЉ,2020-02-05,31.2113,32.0886,30.5571,31.9697,2482075,
002287.SZ,Цце§ВивЉ,2020-02-06,31.821,33.3377,31.3452,32.5942,3130920,
002287.SZ,Цце§ВивЉ,2020-02-07,32.6537,33.4269,32.0143,32.4158,2224998,
002287.SZ,Цце§ВивЉ,2020-02-10,32.2819,32.2819,31.4492,31.7912,1757552,
002287.SZ,Цце§ВивЉ,2020-02-11,31.7912,31.8061,30.8991,31.4046,1679241,
002287.SZ,Цце§ВивЉ,2020-02-12,31.4046,31.5831,31.0775,31.4641,1189055,
002287.SZ,Цце§ВивЉ,2020-02-13,31.4641,31.4641,30.6463,31.0032,1370893,
002287.SZ,Цце§ВивЉ,2020-02-14,31.0032,31.36,30.9437,31.1519,940104,
002287.SZ,Цце§ВивЉ,2020-02-17,31.2411,32.044,31.2411,31.9697,1484393,
002287.SZ,Цце§ВивЉ,2020-02-18,31.9697,32.386,31.5533,31.9102,1490493,
002287.SZ,Цце§ВивЉ,2020-02-19,32.1184,32.1332,31.7169,31.7318,1201507,
002287.SZ,Цце§ВивЉ,2020-02-20,31.7318,33.0552,31.5979,32.8619,2338156,
002287.SZ,Цце§ВивЉ,2020-02-21,32.9065,33.5013,32.8767,32.9957,2960810,
002287.SZ,Цце§ВивЉ,2020-02-24,32.8321,32.8916,32.3266,32.6239,1835827,
002287.SZ,Цце§ВивЉ,2020-02-25,32.0886,32.9659,31.8061,32.8173,2143758,
002287.SZ,Цце§ВивЉ,2020-02-26,32.7429,32.7429,32.0292,32.1927,1660808,
002287.SZ,Цце§ВивЉ,2020-02-27,32.1184,34.2001,31.821,34.0366,2431939,
002287.SZ,Цце§ВивЉ,2020-02-28,33.531,33.531,32.0292,32.044,2417557,
002287.SZ,Цце§ВивЉ,2020-03-02,32.0738,33.0254,32.0738,32.9065,1566421,
002287.SZ,Цце§ВивЉ,2020-03-03,33.2039,33.6797,32.9213,33.0106,2310110,
002287.SZ,Цце§ВивЉ,2020-03-04,32.9808,33.1593,32.6686,32.9808,1134824,
002287.SZ,Цце§ВивЉ,2020-03-05,33.1741,33.2931,32.8916,33.2039,1670399,
002287.SZ,Цце§ВивЉ,2020-03-06,33.0552,33.7838,32.9511,33.4864,1914587,
002287.SZ,Цце§ВивЉ,2020-03-09,33.07,33.4269,32.4901,32.4901,1800939,
002287.SZ,Цце§ВивЉ,2020-03-10,32.1035,32.5942,31.5385,32.5347,1532656,
002287.SZ,Цце§ВивЉ,2020-03-11,32.5645,32.8619,32.2373,32.2819,1019174,
002287.SZ,Цце§ВивЉ,2020-03-12,32.0738,32.0738,31.1221,31.2708,1340809,
002287.SZ,Цце§ВивЉ,2020-03-13,30.334,30.795,29.8731,30.7058,1204522,
002287.SZ,Цце§ВивЉ,2020-03-16,30.7801,31.7764,29.7392,30.0961,1285248,
002287.SZ,Цце§ВивЉ,2020-03-17,30.2597,30.6612,29.5311,30.1853,863111,
002287.SZ,Цце§ВивЉ,2020-03-18,30.3192,30.676,29.7244,29.7838,927799,
002287.SZ,Цце§ВивЉ,2020-03-19,29.7392,30.1556,29.0255,29.5013,1025256,
002287.SZ,Цце§ВивЉ,2020-03-20,29.769,29.9772,29.5162,29.8136,660500,
002287.SZ,Цце§ВивЉ,2020-03-23,29.5608,30.2151,28.6389,28.9512,1594843,
002287.SZ,Цце§ВивЉ,2020-03-24,29.2188,29.427,27.6278,28.401,3090553,
002287.SZ,Цце§ВивЉ,2020-03-25,28.6984,28.966,28.2523,28.743,1515580,
002287.SZ,Цце§ВивЉ,2020-03-26,28.5497,28.9214,28.2671,28.6835,1319545,
002287.SZ,Цце§ВивЉ,2020-03-27,28.8917,30.4827,28.6984,29.4418,2237843,
002287.SZ,Цце§ВивЉ,2020-03-30,29.3824,30.7206,29.1445,30.1705,3024229,
002287.SZ,Цце§ВивЉ,2020-03-31,30.0664,30.2745,29.4567,29.8433,1736430,
002287.SZ,Цце§ВивЉ,2020-04-01,29.4716,29.8433,29.2932,29.3526,1128355,
002287.SZ,Цце§ВивЉ,2020-04-02,29.5162,29.5162,28.8471,29.2634,1358800,
002287.SZ,Цце§ВивЉ,2020-04-03,29.5905,29.9772,29.2932,29.5459,1271898,
002287.SZ,Цце§ВивЉ,2020-04-07,30.0664,30.3192,28.6091,29.8582,1283815,
002287.SZ,Цце§ВивЉ,2020-04-08,29.7392,30.0515,29.5905,29.8731,976641,
002287.SZ,Цце§ВивЉ,2020-04-09,29.8731,30.2597,29.7541,30.0961,1085152,
002287.SZ,Цце§ВивЉ,2020-04-10,30.0218,30.3192,29.4865,29.6946,1090519,
002287.SZ,Цце§ВивЉ,2020-04-13,29.5013,30.111,29.3526,29.7838,949719,
002287.SZ,Цце§ВивЉ,2020-04-14,29.5757,30.2299,29.5608,30.0366,956113,
002287.SZ,Цце§ВивЉ,2020-04-15,30.0366,31.018,29.8879,30.6165,2215888,
002287.SZ,Цце§ВивЉ,2020-04-16,30.4976,31.0478,30.334,30.6314,2195190,
002287.SZ,Цце§ВивЉ,2020-04-17,30.6314,30.7355,30.0664,30.1556,1654621,
002287.SZ,Цце§ВивЉ,2020-04-20,30.1259,30.4381,29.8879,30.111,1066760,
002287.SZ,Цце§ВивЉ,2020-04-21,30.0961,30.2597,29.769,29.9028,841085,
002287.SZ,Цце§ВивЉ,2020-04-22,29.8136,30.0069,29.6352,30.0069,746789,
002287.SZ,Цце§ВивЉ,2020-04-23,30.111,30.453,29.8731,29.9474,929276,
002287.SZ,Цце§ВивЉ,2020-04-24,29.9772,30.1556,29.4567,29.4567,923653,
002287.SZ,Цце§ВивЉ,2020-04-27,29.4567,30.3489,29.2634,29.5162,1867128,
002287.SZ,Цце§ВивЉ,2020-04-28,29.5162,29.7095,28.4456,29.2188,1280500,
002287.SZ,Цце§ВивЉ,2020-04-29,28.8471,29.0552,27.8954,28.1036,2202610,
002287.SZ,Цце§ВивЉ,2020-04-30,28.2374,28.5348,27.9846,28.4307,952736,
002287.SZ,Цце§ВивЉ,2020-05-06,28.401,28.8173,27.9698,28.7578,961141,
002287.SZ,Цце§ВивЉ,2020-05-07,28.743,29.0701,28.5497,28.743,718268,
002287.SZ,Цце§ВивЉ,2020-05-08,28.9363,28.9958,28.743,28.9512,724244,
002287.SZ,Цце§ВивЉ,2020-05-11,28.9512,29.1742,27.8062,28.0887,2508593,
002287.SZ,Цце§ВивЉ,2020-05-12,27.8805,28.3861,27.8508,28.3266,1057495,
002287.SZ,Цце§ВивЉ,2020-05-13,28.0887,28.3415,27.9995,28.3118,664095,
002287.SZ,Цце§ВивЉ,2020-05-14,28.3415,28.3415,28.1036,28.1333,584664,
002287.SZ,Цце§ВивЉ,2020-05-15,28.0441,28.3712,28.0441,28.1928,474689,
002287.SZ,Цце§ВивЉ,2020-05-18,28.2225,28.401,28.1185,28.3415,979794,
002287.SZ,Цце§ВивЉ,2020-05-19,28.6091,28.6835,27.8805,28.1482,1651784,
002287.SZ,Цце§ВивЉ,2020-05-20,28.1036,28.1482,27.7318,27.8062,1151198,
002287.SZ,Цце§ВивЉ,2020-05-21,27.7765,28.2374,27.6724,28.1779,1150366,
002287.SZ,Цце§ВивЉ,2020-05-22,28.1333,28.1779,27.5831,27.7318,773527,
002287.SZ,Цце§ВивЉ,2020-05-25,27.7318,27.8508,27.4493,27.7467,553971,
002287.SZ,Цце§ВивЉ,2020-05-26,27.7765,28.2077,27.7318,28.1779,850281,
002287.SZ,Цце§ВивЉ,2020-05-27,28.1928,28.5794,28.0738,28.1631,1145794,
002287.SZ,Цце§ВивЉ,2020-05-28,28.1185,28.2374,27.6724,27.8805,787232,
002287.SZ,Цце§ВивЉ,2020-05-29,27.8657,28.059,27.6724,27.9698,600445,
002287.SZ,Цце§ВивЉ,2020-06-01,27.9698,28.4753,27.9698,28.2969,2309454,
002287.SZ,Цце§ВивЉ,2020-06-02,28.2969,28.5348,28.1185,28.4456,1699224,
002287.SZ,Цце§ВивЉ,2020-06-03,28.9809,29.9028,28.5497,28.7876,4868954,
002287.SZ,Цце§ВивЉ,2020-06-04,28.7876,28.8025,28.2969,28.4307,1769365,
002287.SZ,Цце§ВивЉ,2020-06-05,28.4307,28.5199,28.0738,28.3415,1153961,
002287.SZ,Цце§ВивЉ,2020-06-08,28.4158,28.5348,27.9251,28.1185,2526425,
002287.SZ,Цце§ВивЉ,2020-06-09,28.2077,28.8322,28.0441,28.624,2595568,
002287.SZ,Цце§ВивЉ,2020-06-10,28.6984,29.0255,28.3415,28.4605,1742030,
002287.SZ,Цце§ВивЉ,2020-06-11,28.6389,28.8471,28.2969,28.8173,2485040,
002287.SZ,Цце§ВивЉ,2020-06-12,28.4307,29.7095,28.2671,29.4716,4848744,
002287.SZ,Цце§ВивЉ,2020-06-15,31.2262,32.2671,30.1853,30.9288,8432597,
002287.SZ,Цце§ВивЉ,2020-06-16,30.7206,32.4009,30.2597,31.479,6226193,
002287.SZ,Цце§ВивЉ,2020-06-17,31.4939,33.5459,31.3303,32.7726,8522421,
002287.SZ,Цце§ВивЉ,2020-06-18,32.8024,32.8173,30.7504,31.1072,6734562,
002287.SZ,Цце§ВивЉ,2020-06-19,30.8842,31.2113,30.334,30.7504,2930186,
002287.SZ,Цце§ВивЉ,2020-06-22,30.7504,30.9437,30.3192,30.5422,2335027,
002287.SZ,Цце§ВивЉ,2020-06-23,30.5422,30.8991,30.334,30.5125,2200330,
002287.SZ,Цце§ВивЉ,2020-06-24,30.5422,30.6909,29.9772,30.3489,2251086,
002287.SZ,Цце§ВивЉ,2020-06-29,30.3489,30.5571,30.1407,30.4084,1405865,
002287.SZ,Цце§ВивЉ,2020-06-30,30.4976,30.9288,30.4232,30.6909,1863901,
002287.SZ,Цце§ВивЉ,2020-07-01,30.9288,31.7615,30.6463,30.8842,3589072,
002287.SZ,Цце§ВивЉ,2020-07-02,30.8842,31.1965,30.676,30.9139,2621720,
002287.SZ,Цце§ВивЉ,2020-07-03,30.8247,31.7169,30.7058,31.2708,3369941,
002287.SZ,Цце§ВивЉ,2020-07-06,31.2262,32.163,31.0775,31.9548,4281730,
002287.SZ,Цце§ВивЉ,2020-07-07,31.9251,32.6537,31.821,31.9994,3678661,
002287.SZ,Цце§ВивЉ,2020-07-08,31.821,32.2373,31.5533,32.044,3529437,
002287.SZ,Цце§ВивЉ,2020-07-09,32.2671,32.9213,31.9697,32.7132,3957419,
002287.SZ,Цце§ВивЉ,2020-07-10,32.7132,34.1109,32.7132,33.0403,5198270,
002287.SZ,Цце§ВивЉ,2020-07-13,33.3674,35.464,33.3228,35.0031,6633265,
002287.SZ,Цце§ВивЉ,2020-07-14,34.6611,35.8655,34.2001,35.3748,6158542,
002287.SZ,Цце§ВивЉ,2020-07-15,35.5235,35.6871,33.8581,33.9622,4858735,
002287.SZ,Цце§ВивЉ,2020-07-16,33.9027,34.2001,31.5236,31.7912,4027855,
002287.SZ,Цце§ВивЉ,2020-07-17,31.9878,32.4866,30.854,31.4133,2834832,
002287.SZ,Цце§ВивЉ,2020-07-20,31.4133,32.6378,31.4133,32.6378,3022344,
002287.SZ,Цце§ВивЉ,2020-07-21,33.0308,34.8449,32.4262,34.3611,4702666,
002287.SZ,Цце§ВивЉ,2020-07-22,34.0286,35.0565,33.9681,34.1344,4818926,
002287.SZ,Цце§ВивЉ,2020-07-23,33.9681,34.6333,33.5751,34.4367,3535183,
002287.SZ,Цце§ВивЉ,2020-07-24,34.4367,37.7625,33.9681,35.0868,8124265,
002287.SZ,Цце§ВивЉ,2020-07-27,35.6461,38.5939,35.2379,38.5939,7467256,
002287.SZ,Цце§ВивЉ,2020-07-28,40.8161,42.4488,40.8161,42.4488,3432316,
002287.SZ,Цце§ВивЉ,2020-07-29,46.5606,46.6967,43.8396,46.6967,23159744,
002287.SZ,Цце§ВивЉ,2020-07-30,48.8433,51.3679,48.798,51.3679,6305435,
002287.SZ,Цце§ВивЉ,2020-07-31,50.7934,56.5077,46.2281,56.5077,23271782,
002287.SZ,Цце§ВивЉ,2020-08-03,60.4381,62.1615,60.4381,62.1615,8727293,
002287.SZ,Цце§ВивЉ,2020-08-04,68.0269,68.3746,59.0171,64.6709,29396086,
002287.SZ,Цце§ВивЉ,2020-08-05,58.9567,68.0269,58.2008,63.9302,21915358,
002287.SZ,Цце§ВивЉ,2020-08-06,60.8312,62.5092,57.6112,57.7624,17420227,
002287.SZ,Цце§ВивЉ,2020-08-07,56.8403,62.0254,55.2983,60.287,18267500,
002287.SZ,Цце§ВивЉ,2020-08-10,58.231,58.7752,56.0542,56.6589,13228111,
002287.SZ,Цце§ВивЉ,2020-08-11,55.1925,58.7299,54.5878,55.4193,11204189,
002287.SZ,Цце§ВивЉ,2020-08-12,55.2983,55.2983,49.8713,50.5364,13730995,
002287.SZ,Цце§ВивЉ,2020-08-13,50.6725,51.0655,49.5689,50.0225,8894786,
002287.SZ,Цце§ВивЉ,2020-08-14,49.7503,50.476,47.8002,50.2492,8686320,
002287.SZ,Цце§ВивЉ,2020-08-17,50.3853,51.3074,49.3875,51.0353,9194498,
002287.SZ,Цце§ВивЉ,2020-08-18,51.3981,51.4283,50.0073,50.9748,8157926,
002287.SZ,Цце§ВивЉ,2020-08-19,51.0958,51.0958,47.8002,48.0875,7825446,
002287.SZ,Цце§ВивЉ,2020-08-20,47.3921,49.2817,47.0141,48.2084,5057898,
002287.SZ,Цце§ВивЉ,2020-08-21,48.2689,48.798,47.6037,47.77,4348075,
002287.SZ,Цце§ВивЉ,2020-08-24,48.0119,48.7224,46.8025,48.2386,4485792,
002287.SZ,Цце§ВивЉ,2020-08-25,48.677,50.7632,47.0595,47.0595,8714434,
002287.SZ,Цце§ВивЉ,2020-08-26,46.5304,48.3747,45.3966,45.956,5736435,
002287.SZ,Цце§ВивЉ,2020-08-27,45.6838,47.3316,45.2606,47.0746,4421274,
002287.SZ,Цце§ВивЉ,2020-08-28,47.0746,47.77,46.5606,47.4374,3394175,
002287.SZ,Цце§ВивЉ,2020-08-31,48.1933,49.0398,46.9688,47.3316,4069358,
002287.SZ,Цце§ВивЉ,2020-09-01,47.1956,47.4677,46.4851,47.2107,3315315,
002287.SZ,Цце§ВивЉ,2020-09-02,47.4677,47.9665,46.6816,47.8456,3337580,
002287.SZ,Цце§ВивЉ,2020-09-03,47.9212,48.9945,46.6665,46.8781,5282676,
002287.SZ,Цце§ВивЉ,2020-09-04,45.8955,46.8327,44.7768,46.6816,3432688,
002287.SZ,Цце§ВивЉ,2020-09-07,46.2583,46.6816,44.0512,44.0966,4847977,
002287.SZ,Цце§ВивЉ,2020-09-08,44.2326,45.064,42.7511,43.6884,3503736,
002287.SZ,Цце§ВивЉ,2020-09-09,43.2802,43.643,40.9824,41.2092,4182990,
002287.SZ,Цце§ВивЉ,2020-09-10,41.9348,42.479,40.4533,40.6801,3975235,
002287.SZ,Цце§ВивЉ,2020-09-11,41.2243,41.8441,40.665,41.6778,2592067,
002287.SZ,Цце§ВивЉ,2020-09-14,42.0255,42.0557,40.9522,41.2697,2519303,
002287.SZ,Цце§ВивЉ,2020-09-15,41.2092,42.3279,40.6952,41.9046,3556550,
002287.SZ,Цце§ВивЉ,2020-09-16,41.7081,41.9046,40.2266,40.8313,3271419,
002287.SZ,Цце§ВивЉ,2020-09-17,40.2719,41.4208,40.1359,41.0127,2551078,
002287.SZ,Цце§ВивЉ,2020-09-18,41.7232,41.9046,40.0301,41.6022,6238359,
002287.SZ,Цце§ВивЉ,2020-09-21,41.5266,42.1162,40.7557,41.058,5213368,
002287.SZ,Цце§ВивЉ,2020-09-22,40.4836,41.7685,39.894,40.1359,5653528,
002287.SZ,Цце§ВивЉ,2020-09-23,40.3022,42.6907,39.7882,41.5115,9936787,
002287.SZ,Цце§ВивЉ,2020-09-24,41.1185,45.6536,39.5765,44.3384,17498571,
002287.SZ,Цце§ВивЉ,2020-09-25,43.0837,46.2129,43.0535,43.5372,14667904,
002287.SZ,Цце§ВивЉ,2020-09-28,43.1291,43.507,39.1835,39.1835,9531232,
002287.SZ,Цце§ВивЉ,2020-09-29,38.5486,38.9719,36.1601,38.3218,7681018,
002287.SZ,Цце§ВивЉ,2020-09-30,38.3521,39.6068,38.1253,38.4125,5204757,
002287.SZ,Цце§ВивЉ,2020-10-09,39.1381,40.9371,38.9416,40.7708,7031435,
002287.SZ,Цце§ВивЉ,2020-10-12,40.9673,41.8441,40.5289,41.2092,5681000,
002287.SZ,Цце§ВивЉ,2020-10-13,41.2243,44.2931,40.8313,43.5977,10175783,
002287.SZ,Цце§ВивЉ,2020-10-14,42.6453,45.5024,41.8139,42.9023,12048770,
002287.SZ,Цце§ВивЉ,2020-10-15,42.8116,43.7186,41.6022,41.9046,5733090,
002287.SZ,Цце§ВивЉ,2020-10-16,41.9499,42.7058,41.4511,42.6151,4721953,
002287.SZ,Цце§ВивЉ,2020-10-19,42.4941,42.5848,40.5743,40.6045,4817336,
002287.SZ,Цце§ВивЉ,2020-10-20,40.3626,41.0883,39.9394,40.9522,2764172,
002287.SZ,Цце§ВивЉ,2020-10-21,41.0429,42.1767,40.6801,40.6801,3082166,
002287.SZ,Цце§ВивЉ,2020-10-22,40.1963,40.2266,38.9567,39.7882,3042234,
002287.SZ,Цце§ВивЉ,2020-10-23,40.3173,40.801,39.3044,39.5614,2505598,
002287.SZ,Цце§ВивЉ,2020-10-26,39.4707,41.2243,38.8358,40.8161,3320890,
002287.SZ,Цце§ВивЉ,2020-10-27,40.801,41.3755,40.151,40.4231,3314214,
002287.SZ,Цце§ВивЉ,2020-10-28,40.4231,40.4382,39.0777,39.7126,2687118,
002287.SZ,Цце§ВивЉ,2020-10-29,39.0777,40.9673,39.0021,40.3929,3231344,
002287.SZ,Цце§ВивЉ,2020-10-30,40.2417,40.4533,39.0474,39.123,2669105,
002287.SZ,Цце§ВивЉ,2020-11-02,39.1684,39.3649,38.0346,38.2462,2211153,
002287.SZ,Цце§ВивЉ,2020-11-03,38.3823,39.1079,38.1404,39.0172,1898018,
002287.SZ,Цце§ВивЉ,2020-11-04,39.0172,39.3044,38.2614,38.4276,1636347,
002287.SZ,Цце§ВивЉ,2020-11-05,38.5788,39.1533,38.3369,38.6998,1650565,
002287.SZ,Цце§ВивЉ,2020-11-06,38.6998,38.8963,37.4148,37.6416,2761510,
002287.SZ,Цце§ВивЉ,2020-11-09,37.6869,38.8963,37.6869,38.5335,3020676,
002287.SZ,Цце§ВивЉ,2020-11-10,38.866,39.8335,38.0346,38.3672,2955308,
002287.SZ,Цце§ВивЉ,2020-11-11,38.0195,38.3521,37.3846,37.7625,2475899,
002287.SZ,Цце§ВивЉ,2020-11-12,37.823,38.1707,37.4904,37.702,1196325,
002287.SZ,Цце§ВивЉ,2020-11-13,37.702,37.9439,37.1125,37.3392,1346005,
002287.SZ,Цце§ВивЉ,2020-11-16,37.3392,38.0951,37.1427,37.7171,1564026,
002287.SZ,Цце§ВивЉ,2020-11-17,37.7927,38.0195,37.188,37.309,1408573,
002287.SZ,Цце§ВивЉ,2020-11-18,37.4148,37.702,37.2636,37.566,945964,
002287.SZ,Цце§ВивЉ,2020-11-19,37.566,37.7927,37.188,37.7171,1467174,
002287.SZ,Цце§ВивЉ,2020-11-20,37.6416,38.0497,37.4299,37.7625,1755149,
002287.SZ,Цце§ВивЉ,2020-11-23,37.7927,38.0799,37.4904,38.0044,2146794,
002287.SZ,Цце§ВивЉ,2020-11-24,37.8078,37.9741,37.3241,37.4148,1679688,
002287.SZ,Цце§ВивЉ,2020-11-25,37.4299,37.5962,36.7345,36.7345,1980185,
002287.SZ,Цце§ВивЉ,2020-11-26,36.7496,36.8252,36.3264,36.3566,1221250,
002287.SZ,Цце§ВивЉ,2020-11-27,36.5834,36.8555,36.3264,36.7496,1202918,
002287.SZ,Цце§ВивЉ,2020-11-30,36.538,36.9008,36.4171,36.6136,1371635,
002287.SZ,Цце§ВивЉ,2020-12-01,36.7799,37.4148,36.6136,37.0822,1682794,
002287.SZ,Цце§ВивЉ,2020-12-02,37.052,37.3997,36.7496,37.309,1550410,
002287.SZ,Цце§ВивЉ,2020-12-03,37.2939,41.0429,37.1125,41.0429,10085493,
002287.SZ,Цце§ВивЉ,2020-12-04,41.572,43.8396,41.1336,42.7814,15752673,
002287.SZ,Цце§ВивЉ,2020-12-07,41.7232,42.0255,40.0603,40.8161,7561268,
002287.SZ,Цце§ВивЉ,2020-12-08,40.544,41.5115,40.0603,41.4057,5539960,
002287.SZ,Цце§ВивЉ,2020-12-09,41.2092,41.2092,39.894,39.9394,4027237,
002287.SZ,Цце§ВивЉ,2020-12-10,39.894,40.5743,39.123,40.3324,3278284,
002287.SZ,Цце§ВивЉ,2020-12-11,40.4684,43.6582,39.8486,42.3883,8719152,
002287.SZ,Цце§ВивЉ,2020-12-14,41.8139,44.2326,41.3452,43.8396,9096945,
002287.SZ,Цце§ВивЉ,2020-12-15,43.0988,44.0663,41.6929,41.9953,6572202,
002287.SZ,Цце§ВивЉ,2020-12-16,41.9802,41.9802,40.2266,41.9197,4789958,
002287.SZ,Цце§ВивЉ,2020-12-17,41.4208,45.0338,41.4208,44.3233,10555169,
002287.SZ,Цце§ВивЉ,2020-12-18,43.386,44.278,42.4488,43.4768,7039400,
002287.SZ,Цце§ВивЉ,2020-12-21,42.7814,43.4768,42.0255,43.4768,5129666,
002287.SZ,Цце§ВивЉ,2020-12-22,43.2349,45.3362,43.0081,44.2024,9255291,
002287.SZ,Цце§ВивЉ,2020-12-23,43.5372,44.7466,42.857,44.7466,6566894,
002287.SZ,Цце§ВивЉ,2020-12-24,44.7466,44.7466,43.0837,43.1139,4533487,
002287.SZ,Цце§ВивЉ,2020-12-25,42.6604,43.0535,40.6347,42.9628,6910635,
002287.SZ,Цце§ВивЉ,2020-12-28,42.3127,42.6302,40.7254,40.7859,4823516,
002287.SZ,Цце§ВивЉ,2020-12-29,40.1359,40.7103,37.8683,38.5486,5009533,
002287.SZ,Цце§ВивЉ,2020-12-30,38.73,39.7579,38.3521,38.6544,2983580,
002287.SZ,Цце§ВивЉ,2020-12-31,38.8207,40.0149,38.473,39.1986,2680681,
002287.SZ,Цце§ВивЉ,2021-01-04,39.3196,39.6975,38.7905,39.3951,3166078,
002287.SZ,Цце§ВивЉ,2021-01-05,39.4556,43.3407,39.244,43.3407,7437917,
002287.SZ,Цце§ВивЉ,2021-01-06,44.9582,45.0943,41.9348,42.9325,8965656,
002287.SZ,Цце§ВивЉ,2021-01-07,42.6604,42.8116,41.6022,41.8139,4787565,
002287.SZ,Цце§ВивЉ,2021-01-08,41.7685,44.2175,41.4208,43.0837,6024594,
002287.SZ,Цце§ВивЉ,2021-01-11,42.9023,42.9325,40.8313,40.9824,4750045,
002287.SZ,Цце§ВивЉ,2021-01-12,41.0883,44.3384,41.0883,43.8244,7614634,
002287.SZ,Цце§ВивЉ,2021-01-13,43.4616,46.8025,43.0837,46.0769,10553198,
002287.SZ,Цце§ВивЉ,2021-01-14,45.8501,48.3142,45.2001,46.5909,10842170,
002287.SZ,Цце§ВивЉ,2021-01-15,46.2583,47.6642,44.6105,45.2606,6768370,
002287.SZ,Цце§ВивЉ,2021-01-18,45.6687,47.6944,45.1245,46.8479,5654380,
002287.SZ,Цце§ВивЉ,2021-01-19,46.606,46.863,44.2931,44.8675,5795081,
002287.SZ,Цце§ВивЉ,2021-01-20,45.0489,45.0489,43.8547,43.9151,3709004,
002287.SZ,Цце§ВивЉ,2021-01-21,44.1419,44.9733,43.6582,44.6256,4238310,
002287.SZ,Цце§ВивЉ,2021-01-22,44.2628,46.7723,43.9907,46.6362,6580021,
002287.SZ,Цце§ВивЉ,2021-01-25,45.8804,47.5281,45.3513,45.7443,6562367,
002287.SZ,Цце§ВивЉ,2021-01-26,45.3513,45.4117,42.2069,42.343,5768885,
002287.SZ,Цце§ВивЉ,2021-01-27,42.343,43.5675,41.5418,43.3105,3398221,
002287.SZ,Цце§ВивЉ,2021-01-28,42.3581,42.8872,41.0731,41.0883,3625288,
002287.SZ,Цце§ВивЉ,2021-01-29,40.9371,41.5418,39.0474,39.9242,3701117,
002287.SZ,Цце§ВивЉ,2021-02-01,39.6068,40.7708,39.1684,40.6499,2432060,
002287.SZ,Цце§ВивЉ,2021-02-02,41.1034,41.4057,40.0754,40.2266,2770253,
002287.SZ,Цце§ВивЉ,2021-02-03,40.4836,40.4836,37.823,38.0044,4986719,
002287.SZ,Цце§ВивЉ,2021-02-04,37.4904,38.1707,35.5252,36.4322,4767809,
002287.SZ,Цце§ВивЉ,2021-02-05,36.6136,37.0218,34.8751,34.8902,3753176,
002287.SZ,Цце§ВивЉ,2021-02-08,35.5252,35.8275,34.8147,35.0868,2397626,
002287.SZ,Цце§ВивЉ,2021-02-09,34.9961,37.0066,34.9205,36.6136,3291514,
002287.SZ,Цце§ВивЉ,2021-02-10,36.7043,38.0195,36.7043,37.4753,3597180,
002287.SZ,Цце§ВивЉ,2021-02-18,37.5055,38.4125,37.188,37.4904,3027697,
002287.SZ,Цце§ВивЉ,2021-02-19,37.3694,38.216,36.6589,37.9892,2574228,
002287.SZ,Цце§ВивЉ,2021-02-22,37.9892,38.8358,37.5206,38.0195,3243509,
002287.SZ,Цце§ВивЉ,2021-02-23,37.9439,38.473,37.0369,37.445,2182703,
002287.SZ,Цце§ВивЉ,2021-02-24,37.445,37.6869,36.5531,36.7799,2302791,
002287.SZ,Цце§ВивЉ,2021-02-25,36.795,37.3392,36.5834,36.8101,1556879,
002287.SZ,Цце§ВивЉ,2021-02-26,36.281,37.5206,35.9787,37.1427,1859604,
002287.SZ,Цце§ВивЉ,2021-03-01,37.3997,37.5509,36.8555,37.4904,1576165,
002287.SZ,Цце§ВивЉ,2021-03-02,37.566,38.5032,37.3392,37.702,2588033,
002287.SZ,Цце§ВивЉ,2021-03-03,37.4148,38.0346,37.2032,38.0346,1598463,
002287.SZ,Цце§ВивЉ,2021-03-04,37.959,37.959,36.5531,36.7043,2131054,
002287.SZ,Цце§ВивЉ,2021-03-05,36.5078,37.3846,36.4171,36.9462,1172267,
002287.SZ,Цце§ВивЉ,2021-03-08,37.3241,37.7776,36.3113,36.3868,1773017,
002287.SZ,Цце§ВивЉ,2021-03-09,36.3868,36.3868,34.6333,35.7822,1890441,
002287.SZ,Цце§ВивЉ,2021-03-10,35.8275,36.2205,35.3135,35.4647,933684,
002287.SZ,Цце§ВивЉ,2021-03-11,35.4647,35.7973,35.374,35.6763,1233806,
002287.SZ,Цце§ВивЉ,2021-03-12,35.6914,35.7973,35.117,35.3135,1058196,
002287.SZ,Цце§ВивЉ,2021-03-15,35.3286,35.4345,34.7693,34.8147,1280488,
002287.SZ,Цце§ВивЉ,2021-03-16,34.9205,35.5252,34.8902,35.4496,1137812,
002287.SZ,Цце§ВивЉ,2021-03-17,36.7496,36.9764,35.6763,35.8729,1483429,
002287.SZ,Цце§ВивЉ,2021-03-18,35.888,36.2508,35.5554,35.7066,1130114,
002287.SZ,Цце§ВивЉ,2021-03-19,35.4647,36.6589,35.2984,36.0089,1656719,
002287.SZ,Цце§ВивЉ,2021-03-22,35.888,36.2205,35.7217,36.024,1089706,
