ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300027.SZ,ЛЊвъажЕм,2022-06-09,39.2689,39.2689,37.9096,38.0606,24077683,
300027.SZ,ЛЊвъажЕм,2022-06-10,38.0606,39.1179,37.7585,38.3627,27576433,
300027.SZ,ЛЊвъажЕм,2022-06-13,38.2116,38.3627,37.1544,37.6075,31502723,
300027.SZ,ЛЊвъажЕм,2022-06-14,37.3054,37.4565,36.2482,37.1544,30631332,
300027.SZ,ЛЊвъажЕм,2022-06-15,37.4565,38.8158,37.3054,38.3627,34374560,
300027.SZ,ЛЊвъажЕм,2022-06-16,38.3627,39.722,38.0606,38.9668,34231070,
300027.SZ,ЛЊвъажЕм,2022-06-17,38.6647,38.9668,37.9096,38.3627,26044110,
300027.SZ,ЛЊвъажЕм,2022-06-20,38.3627,39.1179,38.3627,38.6647,23504357,
300027.SZ,ЛЊвъажЕм,2022-06-21,38.8158,39.571,38.6647,38.9668,28065904,
300027.SZ,ЛЊвъажЕм,2022-06-22,38.9668,39.4199,37.7585,37.9096,24249097,
300027.SZ,ЛЊвъажЕм,2022-06-23,37.9096,38.0606,37.3054,38.0606,30627720,
300027.SZ,ЛЊвъажЕм,2022-06-24,37.7585,38.5137,37.6075,38.2116,29253729,
300027.SZ,ЛЊвъажЕм,2022-06-27,38.2116,45.9144,38.0606,45.9144,241405738,
300027.SZ,ЛЊвъажЕм,2022-06-28,44.5551,45.9144,43.0447,44.102,214014079,
300027.SZ,ЛЊвъажЕм,2022-06-29,45.1592,46.5185,43.3468,43.4978,147135548,
300027.SZ,ЛЊвъажЕм,2022-06-30,44.404,52.1068,43.6489,48.3309,236354030,
300027.SZ,ЛЊвъажЕм,2022-07-01,47.4247,47.7268,45.3103,45.6123,151100187,
300027.SZ,ЛЊвъажЕм,2022-07-04,44.8571,45.6123,43.4978,44.253,89826764,
300027.SZ,ЛЊвъажЕм,2022-07-05,43.9509,46.5185,43.3468,45.0082,107456220,
300027.SZ,ЛЊвъажЕм,2022-07-06,43.7999,44.404,41.6854,42.2896,93453161,
300027.SZ,ЛЊвъажЕм,2022-07-07,42.1385,42.5916,41.3834,41.9875,43813746,
300027.SZ,ЛЊвъажЕм,2022-07-08,42.7427,43.7999,42.4406,42.4406,60406449,
300027.SZ,ЛЊвъажЕм,2022-07-11,41.5344,42.5916,41.2323,42.4406,43946391,
300027.SZ,ЛЊвъажЕм,2022-07-12,42.4406,42.4406,41.2323,41.3834,34754703,
300027.SZ,ЛЊвъажЕм,2022-07-13,41.6854,43.4978,41.3834,42.8937,57136976,
300027.SZ,ЛЊвъажЕм,2022-07-14,42.4406,42.5916,41.3834,41.5344,41897712,
300027.SZ,ЛЊвъажЕм,2022-07-15,41.3834,41.5344,39.722,39.873,49375757,
300027.SZ,ЛЊвъажЕм,2022-07-18,39.571,41.2323,39.4199,40.4772,29846539,
300027.SZ,ЛЊвъажЕм,2022-07-19,41.0813,41.9875,40.6282,41.2323,35634883,
300027.SZ,ЛЊвъажЕм,2022-07-20,41.3834,42.7427,41.0813,41.9875,46112412,
300027.SZ,ЛЊвъажЕм,2022-07-21,41.6854,42.8937,41.5344,41.8365,32404173,
300027.SZ,ЛЊвъажЕм,2022-07-22,41.6854,42.5916,40.9303,41.5344,36648737,
300027.SZ,ЛЊвъажЕм,2022-07-25,41.3834,41.8365,40.7792,41.0813,23507308,
300027.SZ,ЛЊвъажЕм,2022-07-26,41.9875,42.4406,41.6854,42.2896,36206892,
300027.SZ,ЛЊвъажЕм,2022-07-27,42.1385,43.4978,41.8365,42.4406,39159744,
300027.SZ,ЛЊвъажЕм,2022-07-28,42.7427,42.8937,41.9875,41.9875,33876199,
300027.SZ,ЛЊвъажЕм,2022-07-29,41.9875,43.1958,41.6854,41.9875,35152828,
300027.SZ,ЛЊвъажЕм,2022-08-01,41.8365,42.2896,41.5344,41.8365,22538894,
300027.SZ,ЛЊвъажЕм,2022-08-02,41.2323,41.2323,38.5137,39.4199,58947302,
300027.SZ,ЛЊвъажЕм,2022-08-03,39.1179,40.6282,38.8158,38.9668,38781534,
300027.SZ,ЛЊвъажЕм,2022-08-04,39.1179,39.722,38.6647,39.2689,36370211,
300027.SZ,ЛЊвъажЕм,2022-08-05,38.9668,40.1751,38.9668,40.0241,28847411,
300027.SZ,ЛЊвъажЕм,2022-08-08,39.571,40.0241,39.1179,39.722,19912898,
300027.SZ,ЛЊвъажЕм,2022-08-09,39.4199,39.722,38.5137,39.1179,34183348,
300027.SZ,ЛЊвъажЕм,2022-08-10,38.9668,39.1179,38.3627,38.6647,21183221,
300027.SZ,ЛЊвъажЕм,2022-08-11,38.9668,39.873,38.9668,39.722,27297795,
300027.SZ,ЛЊвъажЕм,2022-08-12,40.1751,41.6854,40.0241,41.0813,50712268,
300027.SZ,ЛЊвъажЕм,2022-08-15,40.9303,41.5344,40.7792,40.9303,30368293,
300027.SZ,ЛЊвъажЕм,2022-08-16,40.4772,41.0813,40.3261,40.6282,20622998,
300027.SZ,ЛЊвъажЕм,2022-08-17,40.7792,41.8365,40.3261,41.6854,28929102,
300027.SZ,ЛЊвъажЕм,2022-08-18,41.3834,41.5344,40.4772,40.7792,23118500,
300027.SZ,ЛЊвъажЕм,2022-08-19,40.7792,41.8365,40.6282,40.6282,26926214,
300027.SZ,ЛЊвъажЕм,2022-08-22,40.3261,41.6854,40.0241,41.3834,33828463,
300027.SZ,ЛЊвъажЕм,2022-08-23,41.5344,41.8365,40.6282,40.7792,24959467,
300027.SZ,ЛЊвъажЕм,2022-08-24,40.7792,41.3834,39.722,39.722,33851634,
300027.SZ,ЛЊвъажЕм,2022-08-25,40.1751,40.4772,39.1179,40.1751,24188129,
300027.SZ,ЛЊвъажЕм,2022-08-26,39.722,40.4772,39.4199,40.0241,25814534,
300027.SZ,ЛЊвъажЕм,2022-08-29,39.571,40.9303,38.6647,40.4772,30863596,
300027.SZ,ЛЊвъажЕм,2022-08-30,40.4772,42.1385,40.0241,41.0813,42717829,
300027.SZ,ЛЊвъажЕм,2022-08-31,41.0813,42.4406,40.7792,40.9303,45002581,
300027.SZ,ЛЊвъажЕм,2022-09-01,40.7792,41.2323,39.571,39.722,34546734,
300027.SZ,ЛЊвъажЕм,2022-09-02,39.873,41.2323,39.722,41.0813,32802333,
300027.SZ,ЛЊвъажЕм,2022-09-05,41.0813,41.0813,39.873,40.4772,25056201,
300027.SZ,ЛЊвъажЕм,2022-09-06,40.4772,40.6282,39.873,40.4772,21321352,
300027.SZ,ЛЊвъажЕм,2022-09-07,40.3261,40.3261,39.4199,39.722,30432298,
300027.SZ,ЛЊвъажЕм,2022-09-08,39.722,40.4772,39.4199,39.722,28201493,
300027.SZ,ЛЊвъажЕм,2022-09-09,39.873,39.873,39.2689,39.571,22601231,
300027.SZ,ЛЊвъажЕм,2022-09-13,39.722,40.0241,39.2689,39.571,23653638,
300027.SZ,ЛЊвъажЕм,2022-09-14,39.1179,39.4199,38.6647,38.9668,18461600,
300027.SZ,ЛЊвъажЕм,2022-09-15,38.9668,39.873,38.3627,38.8158,28477394,
300027.SZ,ЛЊвъажЕм,2022-09-16,38.5137,38.8158,37.4565,37.6075,28417500,
300027.SZ,ЛЊвъажЕм,2022-09-19,37.3054,37.6075,36.5503,36.8523,24998403,
300027.SZ,ЛЊвъажЕм,2022-09-20,37.0034,37.6075,36.8523,37.1544,14910167,
300027.SZ,ЛЊвъажЕм,2022-09-21,37.0034,38.0606,36.3992,37.7585,24911267,
300027.SZ,ЛЊвъажЕм,2022-09-22,37.3054,37.9096,37.0034,37.1544,16971421,
300027.SZ,ЛЊвъажЕм,2022-09-23,37.0034,37.4565,36.2482,36.2482,17694396,
300027.SZ,ЛЊвъажЕм,2022-09-26,36.2482,36.3992,35.191,35.342,22172277,
300027.SZ,ЛЊвъажЕм,2022-09-27,35.342,37.0034,35.191,36.8523,22466053,
300027.SZ,ЛЊвъажЕм,2022-09-28,36.7013,36.8523,35.493,35.7951,18212054,
300027.SZ,ЛЊвъажЕм,2022-09-29,36.0972,36.2482,34.4358,34.7379,31283489,
300027.SZ,ЛЊвъажЕм,2022-09-30,34.5868,35.191,34.1337,34.4358,24121197,
300027.SZ,ЛЊвъажЕм,2022-10-10,34.5868,34.5868,32.7744,32.7744,33829973,
300027.SZ,ЛЊвъажЕм,2022-10-11,33.0765,33.2275,32.3213,32.9254,22941366,
300027.SZ,ЛЊвъажЕм,2022-10-12,32.9254,33.6806,32.3213,33.5296,24766630,
300027.SZ,ЛЊвъажЕм,2022-10-13,33.3786,33.9827,32.9254,33.5296,28804739,
300027.SZ,ЛЊвъажЕм,2022-10-14,33.6806,34.4358,33.6806,33.9827,29305372,
300027.SZ,ЛЊвъажЕм,2022-10-17,33.9827,34.5868,33.6806,34.5868,32252344,
300027.SZ,ЛЊвъажЕм,2022-10-18,34.4358,34.8889,33.9827,34.1337,27493096,
300027.SZ,ЛЊвъажЕм,2022-10-19,33.9827,34.4358,33.6806,33.8317,20318371,
300027.SZ,ЛЊвъажЕм,2022-10-20,33.8317,33.9827,32.9254,33.0765,46063319,
300027.SZ,ЛЊвъажЕм,2022-10-21,33.0765,33.3786,32.4723,32.4723,44627457,
300027.SZ,ЛЊвъажЕм,2022-10-24,32.3213,32.9254,30.811,31.113,50095783,
300027.SZ,ЛЊвъажЕм,2022-10-25,31.113,31.4151,30.2068,30.6599,35068060,
300027.SZ,ЛЊвъажЕм,2022-10-26,30.811,31.8682,30.6599,31.4151,30006500,
300027.SZ,ЛЊвъажЕм,2022-10-27,31.4151,32.3213,31.4151,32.0192,28590444,
300027.SZ,ЛЊвъажЕм,2022-10-28,31.8682,32.0192,30.5089,30.6599,27891074,
300027.SZ,ЛЊвъажЕм,2022-10-31,30.5089,31.5661,30.5089,31.113,20818235,
300027.SZ,ЛЊвъажЕм,2022-11-01,31.2641,32.9254,30.962,32.6234,38893374,
300027.SZ,ЛЊвъажЕм,2022-11-02,32.7744,33.6806,32.6234,33.0765,42017344,
300027.SZ,ЛЊвъажЕм,2022-11-03,32.7744,33.0765,32.3213,32.4723,27136997,
300027.SZ,ЛЊвъажЕм,2022-11-04,32.7744,33.9827,32.6234,33.6806,50781779,
300027.SZ,ЛЊвъажЕм,2022-11-07,33.0765,34.2848,32.7744,34.2848,44016068,
300027.SZ,ЛЊвъажЕм,2022-11-08,34.2848,34.2848,33.6806,33.9827,25324898,
300027.SZ,ЛЊвъажЕм,2022-11-09,34.2848,34.4358,33.8317,33.9827,25131069,
300027.SZ,ЛЊвъажЕм,2022-11-10,33.9827,34.8889,33.6806,34.5868,48354011,
300027.SZ,ЛЊвъажЕм,2022-11-11,35.191,35.7951,34.2848,34.8889,72285188,
300027.SZ,ЛЊвъажЕм,2022-11-14,34.5868,34.8889,34.1337,34.5868,45274806,
300027.SZ,ЛЊвъажЕм,2022-11-15,34.5868,35.6441,34.4358,35.191,44170095,
300027.SZ,ЛЊвъажЕм,2022-11-16,35.191,36.2482,35.0399,35.6441,52244191,
300027.SZ,ЛЊвъажЕм,2022-11-17,35.6441,36.2482,35.493,35.9461,43416211,
300027.SZ,ЛЊвъажЕм,2022-11-18,36.0972,36.7013,35.191,35.342,46647893,
300027.SZ,ЛЊвъажЕм,2022-11-21,35.191,35.493,34.1337,34.4358,38015829,
300027.SZ,ЛЊвъажЕм,2022-11-22,34.7379,34.8889,33.9827,34.1337,28884992,
300027.SZ,ЛЊвъажЕм,2022-11-23,34.2848,34.2848,33.5296,34.1337,32783592,
300027.SZ,ЛЊвъажЕм,2022-11-24,34.2848,34.4358,33.3786,33.5296,28762300,
300027.SZ,ЛЊвъажЕм,2022-11-25,33.5296,34.2848,33.5296,33.9827,25248043,
300027.SZ,ЛЊвъажЕм,2022-11-28,33.6806,34.7379,32.9254,34.5868,46006494,
300027.SZ,ЛЊвъажЕм,2022-11-29,34.4358,36.3992,34.4358,36.2482,66861187,
300027.SZ,ЛЊвъажЕм,2022-11-30,36.3992,36.3992,35.493,35.9461,47220900,
300027.SZ,ЛЊвъажЕм,2022-12-01,37.4565,38.0606,36.5503,36.8523,94167713,
300027.SZ,ЛЊвъажЕм,2022-12-02,37.1544,37.9096,36.8523,37.3054,68730246,
300027.SZ,ЛЊвъажЕм,2022-12-05,37.9096,38.3627,37.4565,37.6075,61930619,
300027.SZ,ЛЊвъажЕм,2022-12-06,37.6075,39.4199,37.4565,38.2116,89939181,
300027.SZ,ЛЊвъажЕм,2022-12-07,38.6647,39.722,37.6075,38.9668,89613676,
300027.SZ,ЛЊвъажЕм,2022-12-08,38.9668,39.722,38.3627,39.1179,61875796,
300027.SZ,ЛЊвъажЕм,2022-12-09,39.1179,39.1179,37.4565,38.2116,60790005,
300027.SZ,ЛЊвъажЕм,2022-12-12,38.2116,38.5137,37.0034,37.1544,50469555,
300027.SZ,ЛЊвъажЕм,2022-12-13,37.0034,44.5551,37.0034,41.0813,251601694,
300027.SZ,ЛЊвъажЕм,2022-12-14,40.1751,44.253,39.1179,43.1958,238446203,
300027.SZ,ЛЊвъажЕм,2022-12-15,42.4406,42.8937,41.3834,42.4406,142229927,
300027.SZ,ЛЊвъажЕм,2022-12-16,42.2896,43.0447,40.7792,41.5344,103527084,
300027.SZ,ЛЊвъажЕм,2022-12-19,40.1751,41.6854,38.9668,40.9303,103861371,
300027.SZ,ЛЊвъажЕм,2022-12-20,40.1751,40.6282,38.5137,38.8158,82010700,
300027.SZ,ЛЊвъажЕм,2022-12-21,38.5137,40.7792,38.5137,40.0241,86051406,
300027.SZ,ЛЊвъажЕм,2022-12-22,39.873,41.2323,39.1179,39.873,79238204,
300027.SZ,ЛЊвъажЕм,2022-12-23,39.4199,42.1385,39.2689,41.2323,97926025,
300027.SZ,ЛЊвъажЕм,2022-12-26,41.2323,42.8937,40.4772,41.3834,96788900,
300027.SZ,ЛЊвъажЕм,2022-12-27,41.3834,41.5344,40.0241,40.9303,74608747,
300027.SZ,ЛЊвъажЕм,2022-12-28,40.6282,42.5916,40.3261,40.9303,99648861,
300027.SZ,ЛЊвъажЕм,2022-12-29,40.4772,41.3834,39.722,40.0241,67094275,
300027.SZ,ЛЊвъажЕм,2022-12-30,40.0241,42.2896,40.0241,41.9875,98642823,
300027.SZ,ЛЊвъажЕм,2023-01-03,42.2896,43.0447,41.8365,41.9875,99297016,
300027.SZ,ЛЊвъажЕм,2023-01-04,41.9875,43.6489,41.6854,42.5916,102366771,
300027.SZ,ЛЊвъажЕм,2023-01-05,42.4406,42.8937,41.3834,41.8365,76034841,
300027.SZ,ЛЊвъажЕм,2023-01-06,41.9875,41.9875,40.1751,40.4772,73375790,
300027.SZ,ЛЊвъажЕм,2023-01-09,40.4772,41.3834,40.0241,40.9303,70723729,
300027.SZ,ЛЊвъажЕм,2023-01-10,40.6282,41.0813,40.0241,40.4772,53753593,
300027.SZ,ЛЊвъажЕм,2023-01-11,40.3261,40.3261,39.2689,39.4199,49589790,
300027.SZ,ЛЊвъажЕм,2023-01-12,39.2689,39.873,38.9668,39.2689,32412111,
300027.SZ,ЛЊвъажЕм,2023-01-13,39.1179,39.873,39.1179,39.722,33932093,
300027.SZ,ЛЊвъажЕм,2023-01-16,39.722,40.4772,39.4199,39.873,45044230,
300027.SZ,ЛЊвъажЕм,2023-01-17,40.0241,40.1751,38.9668,39.2689,42392413,
300027.SZ,ЛЊвъажЕм,2023-01-18,39.2689,40.9303,39.2689,40.1751,51681127,
300027.SZ,ЛЊвъажЕм,2023-01-19,39.873,40.6282,39.2689,40.4772,53302587,
300027.SZ,ЛЊвъажЕм,2023-01-20,40.4772,42.8937,40.1751,42.7427,107105263,
300027.SZ,ЛЊвъажЕм,2023-01-30,43.4978,43.9509,40.7792,40.9303,133019897,
300027.SZ,ЛЊвъажЕм,2023-01-31,40.6282,40.9303,40.0241,40.4772,58718425,
300027.SZ,ЛЊвъажЕм,2023-02-01,39.722,41.0813,39.722,41.0813,54423853,
300027.SZ,ЛЊвъажЕм,2023-02-02,40.7792,40.7792,39.873,40.0241,59084875,
300027.SZ,ЛЊвъажЕм,2023-02-03,39.873,40.3261,39.722,39.722,34970902,
300027.SZ,ЛЊвъажЕм,2023-02-06,39.571,39.722,38.5137,38.9668,58007321,
300027.SZ,ЛЊвъажЕм,2023-02-07,38.9668,38.9668,38.0606,38.5137,53373287,
300027.SZ,ЛЊвъажЕм,2023-02-08,38.5137,38.5137,37.4565,37.4565,49252314,
300027.SZ,ЛЊвъажЕм,2023-02-09,37.3054,38.2116,37.1544,38.2116,46828678,
300027.SZ,ЛЊвъажЕм,2023-02-10,38.0606,38.9668,37.9096,38.5137,50590654,
300027.SZ,ЛЊвъажЕм,2023-02-13,38.3627,38.6647,38.0606,38.6647,37949801,
300027.SZ,ЛЊвъажЕм,2023-02-14,38.5137,38.6647,37.9096,38.2116,31965300,
300027.SZ,ЛЊвъажЕм,2023-02-15,38.0606,38.8158,37.9096,38.8158,39371995,
300027.SZ,ЛЊвъажЕм,2023-02-16,38.6647,39.873,37.7585,38.0606,72151008,
300027.SZ,ЛЊвъажЕм,2023-02-17,37.9096,38.6647,37.4565,37.6075,51311795,
300027.SZ,ЛЊвъажЕм,2023-02-20,37.6075,38.2116,37.4565,38.0606,35063636,
300027.SZ,ЛЊвъажЕм,2023-02-21,38.0606,38.2116,37.4565,37.6075,44606570,
300027.SZ,ЛЊвъажЕм,2023-02-22,37.6075,38.2116,37.1544,37.9096,42461948,
300027.SZ,ЛЊвъажЕм,2023-02-23,37.7585,38.0606,37.4565,37.6075,22746731,
300027.SZ,ЛЊвъажЕм,2023-02-24,37.6075,37.6075,36.8523,37.0034,30766976,
300027.SZ,ЛЊвъажЕм,2023-02-27,36.8523,37.1544,36.3992,36.5503,30043178,
300027.SZ,ЛЊвъажЕм,2023-02-28,36.5503,37.1544,36.5503,37.1544,24567224,
300027.SZ,ЛЊвъажЕм,2023-03-01,37.0034,37.9096,37.0034,37.9096,33348383,
300027.SZ,ЛЊвъажЕм,2023-03-02,38.0606,38.2116,37.7585,37.9096,31737064,
300027.SZ,ЛЊвъажЕм,2023-03-03,37.9096,38.3627,37.7585,37.9096,24002386,
300027.SZ,ЛЊвъажЕм,2023-03-06,37.9096,38.2116,37.4565,37.6075,26345701,
300027.SZ,ЛЊвъажЕм,2023-03-07,37.6075,37.9096,36.8523,37.0034,25722452,
300027.SZ,ЛЊвъажЕм,2023-03-08,37.0034,39.571,36.8523,39.4199,100315988,
300027.SZ,ЛЊвъажЕм,2023-03-09,39.2689,40.3261,38.6647,39.4199,110994774,
300027.SZ,ЛЊвъажЕм,2023-03-10,39.4199,47.2737,39.1179,44.253,344858916,
300027.SZ,ЛЊвъажЕм,2023-03-13,43.7999,44.253,41.6854,43.9509,217693917,
300027.SZ,ЛЊвъажЕм,2023-03-14,43.9509,44.102,42.4406,42.5916,116386086,
300027.SZ,ЛЊвъажЕм,2023-03-15,42.4406,45.7634,41.5344,44.102,204790739,
300027.SZ,ЛЊвъажЕм,2023-03-16,43.4978,43.7999,42.4406,42.7427,94788577,
300027.SZ,ЛЊвъажЕм,2023-03-17,43.0447,43.7999,42.4406,43.3468,87058818,
300027.SZ,ЛЊвъажЕм,2023-03-20,43.4978,45.6123,43.4978,43.9509,144433026,
300027.SZ,ЛЊвъажЕм,2023-03-21,43.3468,45.0082,42.7427,44.253,112556226,
300027.SZ,ЛЊвъажЕм,2023-03-22,44.404,45.9144,43.6489,44.7061,126474992,
300027.SZ,ЛЊвъажЕм,2023-03-23,44.404,44.404,43.1958,43.6489,92242999,
300027.SZ,ЛЊвъажЕм,2023-03-24,43.4978,44.102,42.7427,43.9509,87969815,
300027.SZ,ЛЊвъажЕм,2023-03-27,43.6489,43.9509,42.5916,43.4978,75473430,
300027.SZ,ЛЊвъажЕм,2023-03-28,43.4978,43.4978,42.2896,42.4406,51574098,
300027.SZ,ЛЊвъажЕм,2023-03-29,42.7427,45.0082,42.7427,43.7999,119627389,
300027.SZ,ЛЊвъажЕм,2023-03-30,43.3468,43.4978,41.9875,42.4406,74391559,
300027.SZ,ЛЊвъажЕм,2023-03-31,41.9875,44.7061,41.9875,44.5551,111379624,
300027.SZ,ЛЊвъажЕм,2023-04-03,44.102,45.1592,43.7999,44.8571,94783811,
300027.SZ,ЛЊвъажЕм,2023-04-04,45.1592,46.3675,44.102,44.253,97332445,
300027.SZ,ЛЊвъажЕм,2023-04-06,43.9509,44.102,42.5916,42.7427,68156394,
300027.SZ,ЛЊвъажЕм,2023-04-07,43.0447,47.8778,42.4406,46.0654,168005468,
300027.SZ,ЛЊвъажЕм,2023-04-10,46.3675,46.9716,44.404,44.8571,104463590,
300027.SZ,ЛЊвъажЕм,2023-04-11,44.5551,49.3882,44.404,47.7268,225387856,
300027.SZ,ЛЊвъажЕм,2023-04-12,47.7268,51.0495,46.9716,49.9923,226774106,
300027.SZ,ЛЊвъажЕм,2023-04-13,49.9923,52.1068,48.9351,49.0861,217756638,
300027.SZ,ЛЊвъажЕм,2023-04-14,49.0861,49.8413,47.2737,47.8778,133751473,
300027.SZ,ЛЊвъажЕм,2023-04-17,47.5758,47.8778,45.7634,46.0654,99300376,
300027.SZ,ЛЊвъажЕм,2023-04-18,45.3103,45.6123,42.5916,43.6489,131063982,
300027.SZ,ЛЊвъажЕм,2023-04-19,43.7999,45.6123,43.6489,44.102,127816720,
300027.SZ,ЛЊвъажЕм,2023-04-20,43.9509,44.404,43.0447,44.102,81817197,
300027.SZ,ЛЊвъажЕм,2023-04-21,43.7999,43.9509,41.5344,41.8365,100695279,
300027.SZ,ЛЊвъажЕм,2023-04-24,41.8365,43.4978,41.2323,42.5916,73576802,
300027.SZ,ЛЊвъажЕм,2023-04-25,42.5916,43.0447,41.3834,42.2896,69442708,
300027.SZ,ЛЊвъажЕм,2023-04-26,42.1385,42.8937,40.7792,41.6854,71063948,
300027.SZ,ЛЊвъажЕм,2023-04-27,41.6854,42.1385,40.1751,40.4772,74514269,
300027.SZ,ЛЊвъажЕм,2023-04-28,41.5344,47.5758,41.3834,46.6696,220036063,
300027.SZ,ЛЊвъажЕм,2023-05-04,46.2165,49.0861,45.4613,48.3309,184142273,
300027.SZ,ЛЊвъажЕм,2023-05-05,47.8778,50.8985,46.6696,48.482,179055989,
300027.SZ,ЛЊвъажЕм,2023-05-08,48.0289,48.784,46.6696,47.8778,109132747,
300027.SZ,ЛЊвъажЕм,2023-05-09,47.5758,50.4454,47.2737,48.0289,117197206,
300027.SZ,ЛЊвъажЕм,2023-05-10,47.5758,49.9923,47.2737,47.8778,110929674,
300027.SZ,ЛЊвъажЕм,2023-05-11,48.0289,57.393,47.7268,57.393,356652105,
300027.SZ,ЛЊвъажЕм,2023-05-12,59.0544,59.2054,52.2578,53.4661,388477149,
300027.SZ,ЛЊвъажЕм,2023-05-15,54.6744,55.4295,49.5392,51.3516,249882917,
300027.SZ,ЛЊвъажЕм,2023-05-16,51.2006,52.1068,48.3309,48.784,171590645,
300027.SZ,ЛЊвъажЕм,2023-05-17,48.3309,49.6902,47.2737,47.8778,124213820,
300027.SZ,ЛЊвъажЕм,2023-05-18,47.5758,47.8778,45.7634,46.9716,125657856,
300027.SZ,ЛЊвъажЕм,2023-05-19,46.3675,46.6696,44.8571,45.4613,107759229,
300027.SZ,ЛЊвъажЕм,2023-05-22,45.6123,46.0654,44.404,45.0082,71563975,
300027.SZ,ЛЊвъажЕм,2023-05-23,45.0082,45.0082,43.7999,43.9509,69683442,
300027.SZ,ЛЊвъажЕм,2023-05-24,45.1592,46.3675,44.102,44.253,114948717,
300027.SZ,ЛЊвъажЕм,2023-05-25,43.3468,44.102,42.2896,42.8937,98887066,
300027.SZ,ЛЊвъажЕм,2023-05-26,42.7427,43.6489,42.2896,43.3468,56603014,
300027.SZ,ЛЊвъажЕм,2023-05-29,43.3468,43.4978,42.2896,42.7427,59810000,
300027.SZ,ЛЊвъажЕм,2023-05-30,42.4406,43.6489,41.2323,43.6489,88772110,
300027.SZ,ЛЊвъажЕм,2023-05-31,43.3468,44.404,42.8937,43.6489,71593397,
300027.SZ,ЛЊвъажЕм,2023-06-01,43.6489,45.9144,43.1958,45.1592,115501638,
300027.SZ,ЛЊвъажЕм,2023-06-02,45.0082,46.6696,44.5551,45.4613,97439351,
300027.SZ,ЛЊвъажЕм,2023-06-05,45.1592,47.4247,44.8571,46.8206,115909462,
300027.SZ,ЛЊвъажЕм,2023-06-06,46.6696,48.1799,45.9144,46.3675,135309418,
300027.SZ,ЛЊвъажЕм,2023-06-07,46.2165,49.8413,45.3103,48.633,161251011,
300027.SZ,ЛЊвъажЕм,2023-06-08,47.5758,47.8778,46.2165,46.6696,100090613,
300027.SZ,ЛЊвъажЕм,2023-06-09,46.8206,48.1799,46.2165,47.7268,96286358,
300027.SZ,ЛЊвъажЕм,2023-06-12,47.7268,48.3309,46.9716,47.1227,74135654,
300027.SZ,ЛЊвъажЕм,2023-06-13,47.2737,47.8778,46.8206,47.2737,64751571,
300027.SZ,ЛЊвъажЕм,2023-06-14,46.9716,48.784,46.9716,46.9716,84882487,
300027.SZ,ЛЊвъажЕм,2023-06-15,46.9716,47.7268,46.3675,46.6696,66376273,
300027.SZ,ЛЊвъажЕм,2023-06-16,46.5185,47.1227,45.7634,46.5185,59987922,
300027.SZ,ЛЊвъажЕм,2023-06-19,46.2165,46.8206,45.4613,45.6123,65785569,
300027.SZ,ЛЊвъажЕм,2023-06-20,45.6123,46.8206,45.1592,45.7634,59841383,
300027.SZ,ЛЊвъажЕм,2023-06-21,45.7634,45.7634,43.1958,43.3468,92150492,
300027.SZ,ЛЊвъажЕм,2023-06-26,43.0447,43.4978,40.9303,41.2323,76346258,
300027.SZ,ЛЊвъажЕм,2023-06-27,41.2323,43.6489,41.2323,42.7427,62911206,
300027.SZ,ЛЊвъажЕм,2023-06-28,42.4406,42.5916,40.7792,41.9875,59594290,
300027.SZ,ЛЊвъажЕм,2023-06-29,41.9875,42.4406,41.5344,42.1385,43834140,
300027.SZ,ЛЊвъажЕм,2023-06-30,41.6854,42.5916,41.3834,42.1385,53180084,
300027.SZ,ЛЊвъажЕм,2023-07-03,42.2896,42.8937,41.6854,42.4406,50721664,
300027.SZ,ЛЊвъажЕм,2023-07-04,42.2896,43.4978,41.9875,42.8937,49255952,
300027.SZ,ЛЊвъажЕм,2023-07-05,42.7427,42.7427,41.8365,41.8365,40646375,
300027.SZ,ЛЊвъажЕм,2023-07-06,41.9875,42.7427,41.6854,42.1385,32521965,
300027.SZ,ЛЊвъажЕм,2023-07-07,41.9875,42.4406,41.2323,41.9875,32533863,
300027.SZ,ЛЊвъажЕм,2023-07-10,42.1385,45.0082,41.9875,43.9509,109536044,
300027.SZ,ЛЊвъажЕм,2023-07-11,43.7999,43.9509,43.0447,43.6489,54340191,
300027.SZ,ЛЊвъажЕм,2023-07-12,43.3468,44.253,42.5916,42.5916,45429120,
300027.SZ,ЛЊвъажЕм,2023-07-13,43.0447,45.7634,42.8937,44.8571,113613152,
300027.SZ,ЛЊвъажЕм,2023-07-14,44.7061,45.3103,44.102,44.253,63878417,
300027.SZ,ЛЊвъажЕм,2023-07-17,44.5551,45.1592,43.6489,44.5551,51622793,
300027.SZ,ЛЊвъажЕм,2023-07-18,44.5551,44.5551,43.4978,43.9509,37434185,
300027.SZ,ЛЊвъажЕм,2023-07-19,43.7999,44.404,43.6489,43.7999,34843406,
300027.SZ,ЛЊвъажЕм,2023-07-20,43.7999,44.5551,43.1958,43.3468,57068413,
300027.SZ,ЛЊвъажЕм,2023-07-21,43.0447,44.8571,42.8937,44.253,77258480,
