ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002312.SZ,ґЁ·ўБътю,2022-07-07,289.3106,304.9687,289.3106,302.0556,63379344,
002312.SZ,ґЁ·ўБътю,2022-07-08,305.8791,306.9715,292.2238,295.1369,49686988,
002312.SZ,ґЁ·ўБътю,2022-07-11,296.9576,296.9576,275.2912,283.8485,62994512,
002312.SZ,ґЁ·ўБътю,2022-07-12,285.8513,294.9548,278.5684,279.8429,43748486,
002312.SZ,ґЁ·ўБътю,2022-07-13,282.2099,284.9409,277.6581,282.2099,31478632,
002312.SZ,ґЁ·ўБътю,2022-07-14,281.6637,285.3051,275.4732,277.6581,36645801,
002312.SZ,ґЁ·ўБътю,2022-07-15,279.4788,288.7644,276.7477,277.476,50742300,
002312.SZ,ґЁ·ўБътю,2022-07-18,277.476,279.6609,266.0056,273.1063,58596000,
002312.SZ,ґЁ·ўБътю,2022-07-19,272.9242,279.4788,271.2856,272.9242,40099659,
002312.SZ,ґЁ·ўБътю,2022-07-20,274.5629,275.6553,267.4621,271.8318,43419100,
002312.SZ,ґЁ·ўБътю,2022-07-21,281.4816,288.2182,266.7338,278.2043,102339373,
002312.SZ,ґЁ·ўБътю,2022-07-22,274.927,278.2043,263.0924,264.9131,65804833,
002312.SZ,ґЁ·ўБътю,2022-07-25,260.5434,273.1063,259.9972,267.2801,40364177,
002312.SZ,ґЁ·ўБътю,2022-07-26,267.098,274.0167,263.8207,269.647,31553328,
002312.SZ,ґЁ·ўБътю,2022-07-27,269.647,272.0139,260.9076,266.7338,33424031,
002312.SZ,ґЁ·ўБътю,2022-07-28,267.4621,271.1035,263.2745,264.3669,26012472,
002312.SZ,ґЁ·ўБътю,2022-07-29,264.9131,271.4677,260.7255,261.6359,26544761,
002312.SZ,ґЁ·ўБътю,2022-08-01,259.451,261.0896,254.7172,259.2689,36952524,
002312.SZ,ґЁ·ўБътю,2022-08-02,256.7199,256.7199,245.7957,247.2523,41582193,
002312.SZ,ґЁ·ўБътю,2022-08-03,248.1626,254.1709,242.3363,244.1571,27354666,
002312.SZ,ґЁ·ўБътю,2022-08-04,246.706,249.9833,243.6108,248.8909,23643584,
002312.SZ,ґЁ·ўБътю,2022-08-05,248.7088,252.8965,246.524,252.7144,26482962,
002312.SZ,ґЁ·ўБътю,2022-08-08,253.2606,257.4482,251.622,255.4454,23508803,
002312.SZ,ґЁ·ўБътю,2022-08-09,255.2634,261.6359,253.0785,261.4538,29692351,
002312.SZ,ґЁ·ўБътю,2022-08-10,257.2662,261.4538,257.2662,259.9972,22488413,
002312.SZ,ґЁ·ўБътю,2022-08-11,258.5406,267.4621,257.8124,264.1848,29207431,
002312.SZ,ґЁ·ўБътю,2022-08-12,262.3641,266.9159,260.1793,261.0896,24657214,
002312.SZ,ґЁ·ўБътю,2022-08-15,258.3586,263.8207,257.9944,259.9972,20529039,
002312.SZ,ґЁ·ўБътю,2022-08-16,259.9972,261.8179,253.6247,257.4482,29204939,
002312.SZ,ґЁ·ўБътю,2022-08-17,257.8124,257.8124,249.6192,252.5323,27306372,
002312.SZ,ґЁ·ўБътю,2022-08-18,250.1654,253.9889,245.0674,245.7957,29600655,
002312.SZ,ґЁ·ўБътю,2022-08-19,246.1598,249.255,242.1543,242.1543,22469684,
002312.SZ,ґЁ·ўБътю,2022-08-22,240.3336,251.9861,236.6921,251.4399,28981352,
002312.SZ,ґЁ·ўБътю,2022-08-23,251.2578,253.9889,247.0702,248.7088,19911152,
002312.SZ,ґЁ·ўБътю,2022-08-24,249.4371,254.5351,236.1459,236.6921,39029646,
002312.SZ,ґЁ·ўБътю,2022-08-25,238.5129,240.1515,229.7735,235.2356,34230149,
002312.SZ,ґЁ·ўБътю,2022-08-26,235.5997,241.9722,235.5997,236.5101,25904377,
002312.SZ,ґЁ·ўБътю,2022-08-29,231.7762,236.1459,229.4093,235.7818,16957802,
002312.SZ,ґЁ·ўБътю,2022-08-30,236.328,238.6949,231.0479,233.4149,18849540,
002312.SZ,ґЁ·ўБътю,2022-08-31,233.5969,235.5997,223.583,224.3113,30654170,
002312.SZ,ґЁ·ўБътю,2022-09-01,223.583,228.499,223.2189,223.401,19393600,
002312.SZ,ґЁ·ўБътю,2022-09-02,225.0396,226.132,220.4878,222.4906,18922535,
002312.SZ,ґЁ·ўБътю,2022-09-05,222.4906,224.6755,219.7596,223.2189,14593556,
002312.SZ,ґЁ·ўБътю,2022-09-06,225.2217,230.5017,224.3113,227.7707,23563076,
002312.SZ,ґЁ·ўБътю,2022-09-07,226.3141,227.2245,223.7651,227.0424,17339988,
002312.SZ,ґЁ·ўБътю,2022-09-08,227.0424,227.9527,221.9444,221.9444,18073901,
002312.SZ,ґЁ·ўБътю,2022-09-09,226.132,232.5045,221.9444,223.2189,34851920,
002312.SZ,ґЁ·ўБътю,2022-09-13,223.401,224.8575,221.5803,222.3085,19388052,
002312.SZ,ґЁ·ўБътю,2022-09-14,218.4851,224.6755,215.2078,220.3058,19160195,
002312.SZ,ґЁ·ўБътю,2022-09-15,223.9472,227.0424,211.3843,214.4795,22848784,
002312.SZ,ґЁ·ўБътю,2022-09-16,213.205,215.9361,209.1994,210.656,16055288,
002312.SZ,ґЁ·ўБътю,2022-09-19,209.3815,215.5719,207.9249,211.5664,17931417,
002312.SZ,ґЁ·ўБътю,2022-09-20,212.1126,217.2106,212.1126,215.5719,16880027,
002312.SZ,ґЁ·ўБътю,2022-09-21,214.8436,216.4823,211.2022,215.0257,13886300,
002312.SZ,ґЁ·ўБътю,2022-09-22,213.205,219.5775,212.1126,218.4851,17375500,
002312.SZ,ґЁ·ўБътю,2022-09-23,218.4851,221.7623,208.2891,209.7457,25114754,
002312.SZ,ґЁ·ўБътю,2022-09-26,209.3815,210.8381,204.1015,205.0118,15794171,
002312.SZ,ґЁ·ўБътю,2022-09-27,209.5636,212.2946,206.1042,212.2946,21148661,
002312.SZ,ґЁ·ўБътю,2022-09-28,212.2946,212.4767,202.0987,202.4628,20971300,
002312.SZ,ґЁ·ўБътю,2022-09-29,205.0118,210.2919,203.3732,205.1939,13480229,
002312.SZ,ґЁ·ўБътю,2022-09-30,204.2835,209.9277,202.0987,202.2807,12676040,
002312.SZ,ґЁ·ўБътю,2022-10-10,202.2807,203.009,195.5441,196.4545,12905500,
002312.SZ,ґЁ·ўБътю,2022-10-11,197.5469,204.6477,196.6366,203.009,16152985,
002312.SZ,ґЁ·ўБътю,2022-10-12,202.6449,207.1967,196.8186,207.0146,17590645,
002312.SZ,ґЁ·ўБътю,2022-10-13,205.558,210.8381,204.4656,209.1994,17792106,
002312.SZ,ґЁ·ўБътю,2022-10-14,209.7457,214.1154,209.1994,213.205,16304632,
002312.SZ,ґЁ·ўБътю,2022-10-17,211.5664,216.4823,211.3843,214.8436,15566333,
002312.SZ,ґЁ·ўБътю,2022-10-18,215.3899,219.3954,213.0229,213.9333,15061450,
002312.SZ,ґЁ·ўБътю,2022-10-19,213.9333,215.3899,210.8381,211.3843,9992457,
002312.SZ,ґЁ·ўБътю,2022-10-20,213.0229,213.0229,204.6477,208.107,16208250,
002312.SZ,ґЁ·ўБътю,2022-10-21,209.3815,210.1098,205.558,208.4712,10326863,
002312.SZ,ґЁ·ўБътю,2022-10-24,209.5636,215.754,205.9222,207.5608,19525257,
002312.SZ,ґЁ·ўБътю,2022-10-25,206.6504,207.5608,200.278,204.2835,16676220,
002312.SZ,ґЁ·ўБътю,2022-10-26,205.7401,217.9388,205.558,212.8409,25271693,
002312.SZ,ґЁ·ўБътю,2022-10-27,214.6616,221.2161,213.205,214.8436,26995069,
002312.SZ,ґЁ·ўБътю,2022-10-28,215.2078,215.2078,201.1883,202.2807,24509401,
002312.SZ,ґЁ·ўБътю,2022-10-31,199.7318,205.9222,197.5469,203.1911,17346084,
002312.SZ,ґЁ·ўБътю,2022-11-01,200.8242,212.6588,200.8242,212.6588,24103918,
002312.SZ,ґЁ·ўБътю,2022-11-02,212.4767,214.2974,211.2022,212.2946,16146745,
002312.SZ,ґЁ·ўБътю,2022-11-03,212.2946,217.2106,209.5636,215.0257,18574449,
002312.SZ,ґЁ·ўБътю,2022-11-04,216.6643,226.3141,214.4795,225.2217,37373999,
002312.SZ,ґЁ·ўБътю,2022-11-07,226.132,227.9527,222.8548,224.6755,28995006,
002312.SZ,ґЁ·ўБътю,2022-11-08,223.9472,225.7679,221.3982,224.1293,16917864,
002312.SZ,ґЁ·ўБътю,2022-11-09,225.5858,227.5886,223.583,223.9472,19580525,
002312.SZ,ґЁ·ўБътю,2022-11-10,221.7623,222.4906,215.9361,217.2106,22786596,
002312.SZ,ґЁ·ўБътю,2022-11-11,223.9472,224.8575,218.8492,219.9416,18590163,
002312.SZ,ґЁ·ўБътю,2022-11-14,220.4878,224.8575,215.9361,216.8464,19149155,
002312.SZ,ґЁ·ўБътю,2022-11-15,216.8464,220.3058,216.3002,220.1237,12382069,
002312.SZ,ґЁ·ўБътю,2022-11-16,220.3058,223.9472,217.0285,218.4851,19310905,
002312.SZ,ґЁ·ўБътю,2022-11-17,217.7568,217.7568,213.9333,215.9361,17416023,
002312.SZ,ґЁ·ўБътю,2022-11-18,216.1181,218.6671,210.8381,212.1126,18382687,
002312.SZ,ґЁ·ўБътю,2022-11-21,209.5636,213.9333,205.7401,213.5691,14699053,
002312.SZ,ґЁ·ўБътю,2022-11-22,213.7512,214.8436,209.7457,211.0201,13546863,
002312.SZ,ґЁ·ўБътю,2022-11-23,210.4739,212.6588,207.5608,209.3815,11694604,
002312.SZ,ґЁ·ўБътю,2022-11-24,209.5636,213.3871,207.9249,211.5664,12826321,
002312.SZ,ґЁ·ўБътю,2022-11-25,211.5664,211.5664,206.6504,207.0146,12581070,
002312.SZ,ґЁ·ўБътю,2022-11-28,205.1939,205.1939,200.46,203.5552,13175822,
002312.SZ,ґЁ·ўБътю,2022-11-29,205.376,208.4712,203.7373,206.6504,12822424,
002312.SZ,ґЁ·ўБътю,2022-11-30,207.7429,208.2891,205.376,206.2863,11716822,
002312.SZ,ґЁ·ўБътю,2022-12-01,208.2891,211.2022,207.9249,209.0174,15917248,
002312.SZ,ґЁ·ўБътю,2022-12-02,208.2891,209.9277,207.7429,209.1994,9189779,
002312.SZ,ґЁ·ўБътю,2022-12-05,209.3815,214.6616,208.4712,212.6588,20055305,
002312.SZ,ґЁ·ўБътю,2022-12-06,211.9305,221.3982,211.5664,218.303,34694887,
002312.SZ,ґЁ·ўБътю,2022-12-07,218.1209,223.401,216.3002,219.0313,29449248,
002312.SZ,ґЁ·ўБътю,2022-12-08,217.0285,225.0396,215.5719,220.6699,31286712,
002312.SZ,ґЁ·ўБътю,2022-12-09,221.034,222.1265,218.303,220.4878,21683862,
002312.SZ,ґЁ·ўБътю,2022-12-12,220.6699,220.6699,214.8436,217.2106,19806106,
002312.SZ,ґЁ·ўБътю,2022-12-13,217.2106,219.7596,214.2974,214.2974,14448525,
002312.SZ,ґЁ·ўБътю,2022-12-14,213.9333,217.2106,211.3843,211.5664,13008487,
002312.SZ,ґЁ·ўБътю,2022-12-15,211.5664,213.7512,211.0201,213.3871,8625956,
002312.SZ,ґЁ·ўБътю,2022-12-16,212.1126,212.4767,207.3787,208.107,11602900,
002312.SZ,ґЁ·ўБътю,2022-12-19,207.5608,209.3815,202.2807,203.1911,14257578,
002312.SZ,ґЁ·ўБътю,2022-12-20,203.9194,205.0118,201.1883,202.827,11819651,
002312.SZ,ґЁ·ўБътю,2022-12-21,202.6449,205.0118,199.7318,201.7345,10874433,
002312.SZ,ґЁ·ўБътю,2022-12-22,202.4628,203.3732,193.3593,194.8158,15839850,
002312.SZ,ґЁ·ўБътю,2022-12-23,193.1772,197.3648,193.1772,193.7234,10260219,
002312.SZ,ґЁ·ўБътю,2022-12-26,193.9055,198.4573,193.9055,197.1828,10538428,
002312.SZ,ґЁ·ўБътю,2022-12-27,198.4573,198.8214,195.9083,198.4573,7715091,
002312.SZ,ґЁ·ўБътю,2022-12-28,198.0931,198.0931,193.9055,194.9979,8001600,
002312.SZ,ґЁ·ўБътю,2022-12-29,194.6338,195.5441,191.7206,191.9027,10697249,
002312.SZ,ґЁ·ўБътю,2022-12-30,193.3593,194.8158,190.9924,191.5386,11195892,
002312.SZ,ґЁ·ўБътю,2023-01-03,191.1744,193.9055,188.0792,192.631,13704130,
002312.SZ,ґЁ·ўБътю,2023-01-04,192.8131,195.5441,192.631,194.6338,11381038,
002312.SZ,ґЁ·ўБътю,2023-01-05,194.8158,196.2724,193.1772,195.7262,10141677,
002312.SZ,ґЁ·ўБътю,2023-01-06,195.7262,199.0035,195.5441,197.3648,11234533,
002312.SZ,ґЁ·ўБътю,2023-01-09,197.911,200.278,197.3648,197.911,9856356,
002312.SZ,ґЁ·ўБътю,2023-01-10,197.729,197.911,194.9979,195.9083,7475333,
002312.SZ,ґЁ·ўБътю,2023-01-11,195.18,200.0959,195.18,197.3648,12836318,
002312.SZ,ґЁ·ўБътю,2023-01-12,197.3648,198.6393,194.4517,194.9979,9321906,
002312.SZ,ґЁ·ўБътю,2023-01-13,195.18,199.3676,194.2696,196.0903,13132793,
002312.SZ,ґЁ·ўБътю,2023-01-16,196.0903,198.0931,194.9979,197.5469,15937636,
002312.SZ,ґЁ·ўБътю,2023-01-17,197.729,198.0931,194.9979,196.0903,9926761,
002312.SZ,ґЁ·ўБътю,2023-01-18,195.9083,197.729,195.5441,197.0007,8639642,
002312.SZ,ґЁ·ўБътю,2023-01-19,198.6393,208.107,196.8186,204.6477,29681920,
002312.SZ,ґЁ·ўБътю,2023-01-20,204.2835,206.8325,203.3732,205.376,17973485,
002312.SZ,ґЁ·ўБътю,2023-01-30,207.5608,210.2919,204.6477,205.376,21365144,
002312.SZ,ґЁ·ўБътю,2023-01-31,204.2835,209.0174,204.1015,208.8353,15603503,
002312.SZ,ґЁ·ўБътю,2023-02-01,209.1994,213.5691,208.2891,212.6588,21743504,
002312.SZ,ґЁ·ўБътю,2023-02-02,213.3871,213.3871,210.4739,211.3843,13727367,
002312.SZ,ґЁ·ўБътю,2023-02-03,211.3843,211.5664,206.6504,210.4739,15784073,
002312.SZ,ґЁ·ўБътю,2023-02-06,209.3815,210.1098,207.1967,207.5608,12238118,
002312.SZ,ґЁ·ўБътю,2023-02-07,207.5608,208.6532,206.2863,208.6532,13244123,
002312.SZ,ґЁ·ўБътю,2023-02-08,209.1994,209.3815,206.6504,207.1967,10099911,
002312.SZ,ґЁ·ўБътю,2023-02-09,207.1967,209.3815,205.9222,209.3815,13774935,
002312.SZ,ґЁ·ўБътю,2023-02-10,209.3815,211.5664,207.5608,208.8353,12253730,
002312.SZ,ґЁ·ўБътю,2023-02-13,208.4712,210.4739,207.9249,209.3815,10832850,
002312.SZ,ґЁ·ўБътю,2023-02-14,210.1098,210.8381,207.1967,207.5608,14791460,
002312.SZ,ґЁ·ўБътю,2023-02-15,207.5608,208.107,205.376,205.558,12944723,
002312.SZ,ґЁ·ўБътю,2023-02-16,205.376,210.1098,203.009,204.4656,26290786,
002312.SZ,ґЁ·ўБътю,2023-02-17,205.376,206.2863,202.4628,202.6449,15998180,
002312.SZ,ґЁ·ўБътю,2023-02-20,202.827,206.1042,198.6393,205.9222,16556655,
002312.SZ,ґЁ·ўБътю,2023-02-21,207.0146,213.0229,206.1042,209.9277,30289728,
002312.SZ,ґЁ·ўБътю,2023-02-22,209.1994,210.656,206.1042,207.1967,16514076,
002312.SZ,ґЁ·ўБътю,2023-02-23,207.5608,208.107,204.2835,205.1939,12273670,
002312.SZ,ґЁ·ўБътю,2023-02-24,205.0118,205.9222,203.5552,204.6477,8202003,
002312.SZ,ґЁ·ўБътю,2023-02-27,203.7373,211.0201,202.6449,208.6532,25252700,
002312.SZ,ґЁ·ўБътю,2023-02-28,207.7429,208.6532,204.2835,206.8325,15280517,
002312.SZ,ґЁ·ўБътю,2023-03-01,207.3787,208.2891,206.4684,207.9249,11233338,
002312.SZ,ґЁ·ўБътю,2023-03-02,208.107,209.5636,206.2863,206.4684,11826305,
002312.SZ,ґЁ·ўБътю,2023-03-03,206.2863,206.8325,204.4656,205.7401,10617456,
002312.SZ,ґЁ·ўБътю,2023-03-06,206.1042,206.4684,203.9194,204.6477,9254064,
002312.SZ,ґЁ·ўБътю,2023-03-07,204.8297,205.7401,200.6421,200.8242,14434964,
002312.SZ,ґЁ·ўБътю,2023-03-08,199.5497,201.5525,197.0007,201.1883,9180191,
002312.SZ,ґЁ·ўБътю,2023-03-09,201.3704,202.4628,199.1855,199.7318,8555506,
002312.SZ,ґЁ·ўБътю,2023-03-10,198.2752,199.7318,197.0007,197.729,9144333,
002312.SZ,ґЁ·ўБътю,2023-03-13,197.729,198.4573,194.0876,195.5441,12057100,
002312.SZ,ґЁ·ўБътю,2023-03-14,195.7262,197.0007,189.8999,192.4489,13518940,
002312.SZ,ґЁ·ўБътю,2023-03-15,194.0876,195.9083,193.5413,194.4517,6468069,
002312.SZ,ґЁ·ўБътю,2023-03-16,194.4517,195.7262,191.9027,192.631,8335900,
002312.SZ,ґЁ·ўБътю,2023-03-17,194.8158,196.2724,194.0876,194.9979,7556572,
002312.SZ,ґЁ·ўБътю,2023-03-20,195.5441,195.7262,193.3593,194.0876,7705418,
002312.SZ,ґЁ·ўБътю,2023-03-21,195.18,196.4545,194.2696,196.4545,7486828,
002312.SZ,ґЁ·ўБътю,2023-03-22,196.4545,197.3648,195.18,195.3621,7089477,
002312.SZ,ґЁ·ўБътю,2023-03-23,195.7262,195.9083,192.9951,193.3593,11552650,
002312.SZ,ґЁ·ўБътю,2023-03-24,193.1772,193.9055,191.5386,191.9027,8592287,
002312.SZ,ґЁ·ўБътю,2023-03-27,191.9027,192.8131,188.9896,189.3537,11139856,
002312.SZ,ґЁ·ўБътю,2023-03-28,190.8103,191.5386,188.4434,189.5358,8137150,
002312.SZ,ґЁ·ўБътю,2023-03-29,189.1716,190.6282,186.6227,187.8971,11626350,
002312.SZ,ґЁ·ўБътю,2023-03-30,187.8971,188.4434,183.7095,185.5302,10979400,
002312.SZ,ґЁ·ўБътю,2023-03-31,186.2585,188.8075,185.3482,188.6254,8810487,
002312.SZ,ґЁ·ўБътю,2023-04-03,189.3537,190.4461,188.2613,189.7179,8053461,
002312.SZ,ґЁ·ўБътю,2023-04-04,188.4434,188.6254,183.7095,184.6199,15456587,
002312.SZ,ґЁ·ўБътю,2023-04-06,184.8019,185.5302,180.6143,181.1605,14693800,
002312.SZ,ґЁ·ўБътю,2023-04-07,181.8888,183.5274,180.7964,182.435,7648750,
002312.SZ,ґЁ·ўБътю,2023-04-10,182.435,183.7095,181.1605,183.5274,9677875,
002312.SZ,ґЁ·ўБътю,2023-04-11,183.8916,184.2557,179.704,180.6143,12671150,
002312.SZ,ґЁ·ўБътю,2023-04-12,181.7067,181.7067,179.886,180.4322,8342960,
002312.SZ,ґЁ·ўБътю,2023-04-13,180.4322,180.7964,176.9729,177.155,14169710,
002312.SZ,ґЁ·ўБътю,2023-04-14,178.0653,180.0681,177.337,179.1577,10543243,
002312.SZ,ґЁ·ўБътю,2023-04-17,178.2474,181.7067,178.0653,181.5247,10518892,
002312.SZ,ґЁ·ўБътю,2023-04-18,181.7067,183.1633,180.7964,182.253,8538678,
002312.SZ,ґЁ·ўБътю,2023-04-19,182.6171,182.7992,180.2502,180.7964,7220500,
002312.SZ,ґЁ·ўБътю,2023-04-20,180.9785,181.1605,177.337,177.8832,8864500,
002312.SZ,ґЁ·ўБътю,2023-04-21,178.2474,178.7936,171.1466,171.5108,15751009,
002312.SZ,ґЁ·ўБътю,2023-04-24,171.6928,174.606,168.9618,172.4211,9011687,
002312.SZ,ґЁ·ўБътю,2023-04-25,172.057,172.7853,164.0459,165.1383,18443704,
002312.SZ,ґЁ·ўБътю,2023-04-26,165.6845,170.4183,164.0459,169.1438,11319388,
002312.SZ,ґЁ·ўБътю,2023-04-27,169.1438,170.0542,167.8694,169.508,8526251,
002312.SZ,ґЁ·ўБътю,2023-04-28,168.5976,171.8749,168.5976,170.2363,7305449,
002312.SZ,ґЁ·ўБътю,2023-05-04,170.2363,170.9646,166.4128,167.5052,11372676,
002312.SZ,ґЁ·ўБътю,2023-05-05,167.1411,167.1411,163.3176,164.2279,9822119,
002312.SZ,ґЁ·ўБътю,2023-05-08,164.41,167.1411,164.2279,166.7769,9111257,
002312.SZ,ґЁ·ўБътю,2023-05-09,166.959,168.0514,164.41,164.5921,11573205,
002312.SZ,ґЁ·ўБътю,2023-05-10,164.41,168.0514,163.8638,166.5949,9838014,
002312.SZ,ґЁ·ўБътю,2023-05-11,167.3231,167.5052,165.8666,166.4128,5252177,
002312.SZ,ґЁ·ўБътю,2023-05-12,166.2307,167.3231,163.8638,164.0459,7726106,
002312.SZ,ґЁ·ўБътю,2023-05-15,163.8638,168.4156,163.4997,168.4156,10988391,
002312.SZ,ґЁ·ўБътю,2023-05-16,168.5976,168.9618,165.8666,166.0486,7182608,
002312.SZ,ґЁ·ўБътю,2023-05-17,166.4128,166.959,165.5024,166.2307,4336650,
002312.SZ,ґЁ·ўБътю,2023-05-18,166.959,166.959,164.9562,165.5024,6196783,
002312.SZ,ґЁ·ўБътю,2023-05-19,165.5024,166.5949,164.2279,166.0486,4881773,
002312.SZ,ґЁ·ўБътю,2023-05-22,165.6845,167.6873,165.3204,167.1411,6295398,
002312.SZ,ґЁ·ўБътю,2023-05-23,167.1411,168.4156,166.5949,167.6873,5396550,
002312.SZ,ґЁ·ўБътю,2023-05-24,167.8694,169.8721,166.4128,168.2335,8112550,
002312.SZ,ґЁ·ўБътю,2023-05-25,168.2335,168.7797,163.8638,164.7741,9865290,
002312.SZ,ґЁ·ўБътю,2023-05-26,165.3204,165.5024,163.3176,164.41,5528490,
002312.SZ,ґЁ·ўБътю,2023-05-29,165.1383,165.5024,161.1327,161.3148,9185423,
002312.SZ,ґЁ·ўБътю,2023-05-30,161.6789,161.6789,157.4913,160.0403,13682654,
002312.SZ,ґЁ·ўБътю,2023-05-31,159.8582,160.2224,155.1244,155.8527,12657702,
002312.SZ,ґЁ·ўБътю,2023-06-01,155.6706,158.9479,153.6678,157.1272,9597123,
002312.SZ,ґЁ·ўБътю,2023-06-02,157.1272,164.41,157.1272,164.41,14540049,
002312.SZ,ґЁ·ўБътю,2023-06-05,164.41,165.3204,162.2252,162.9534,8982800,
002312.SZ,ґЁ·ўБътю,2023-06-06,162.7714,163.6817,158.7658,158.9479,7552900,
002312.SZ,ґЁ·ўБътю,2023-06-07,158.4017,159.1299,154.7602,155.3065,10425200,
002312.SZ,ґЁ·ўБътю,2023-06-08,154.5782,156.9451,154.214,155.4885,6551214,
002312.SZ,ґЁ·ўБътю,2023-06-09,156.0347,156.581,152.0292,154.3961,11134434,
002312.SZ,ґЁ·ўБътю,2023-06-12,154.032,154.3961,151.8471,152.7575,10856254,
002312.SZ,ґЁ·ўБътю,2023-06-13,152.5754,152.9395,150.7547,151.1188,9087164,
002312.SZ,ґЁ·ўБътю,2023-06-14,151.8471,154.214,149.8443,152.5754,10438168,
002312.SZ,ґЁ·ўБътю,2023-06-15,152.9395,157.1272,152.5754,156.763,12901535,
002312.SZ,ґЁ·ўБътю,2023-06-16,157.4913,158.2196,156.3989,157.3092,9090770,
002312.SZ,ґЁ·ўБътю,2023-06-19,158.2196,158.7658,155.1244,155.1244,8462970,
002312.SZ,ґЁ·ўБътю,2023-06-20,155.1244,155.3065,153.3037,153.3037,8252099,
002312.SZ,ґЁ·ўБътю,2023-06-21,153.3037,154.214,151.3009,151.3009,7921581,
002312.SZ,ґЁ·ўБътю,2023-06-26,150.5726,153.8499,149.4802,151.483,9251100,
002312.SZ,ґЁ·ўБътю,2023-06-27,151.665,154.214,151.1188,152.5754,10080947,
002312.SZ,ґЁ·ўБътю,2023-06-28,153.5103,153.5103,148.8358,150.5186,13051005,
002312.SZ,ґЁ·ўБътю,2023-06-29,150.1447,150.5186,147.5269,147.5269,11878560,
002312.SZ,ґЁ·ўБътю,2023-06-30,146.966,154.6322,146.966,152.0145,22199253,
002312.SZ,ґЁ·ўБътю,2023-07-03,152.9494,159.1197,152.3884,154.6322,16460212,
002312.SZ,ґЁ·ўБътю,2023-07-04,154.6322,155.754,151.4535,152.7624,14970726,
002312.SZ,ґЁ·ўБътю,2023-07-05,152.7624,156.128,151.6405,155.0061,15842201,
002312.SZ,ґЁ·ўБътю,2023-07-06,155.1931,155.1931,151.4535,151.8275,14331050,
002312.SZ,ґЁ·ўБътю,2023-07-07,151.4535,151.8275,149.7707,150.7056,7129307,
002312.SZ,ґЁ·ўБътю,2023-07-10,150.5186,153.8843,150.3316,152.9494,10479250,
002312.SZ,ґЁ·ўБътю,2023-07-11,152.9494,153.6973,151.2665,153.1363,7561978,
002312.SZ,ґЁ·ўБътю,2023-07-12,153.3233,157.4369,152.9494,154.8192,17978245,
002312.SZ,ґЁ·ўБътю,2023-07-13,155.5671,157.4369,154.6322,155.0061,12461828,
002312.SZ,ґЁ·ўБътю,2023-07-14,154.8192,155.3801,152.3884,152.9494,14045003,
002312.SZ,ґЁ·ўБътю,2023-07-17,151.8275,154.8192,151.4535,152.9494,9693279,
002312.SZ,ґЁ·ўБътю,2023-07-18,153.3233,158.5587,152.2014,156.502,22572607,
002312.SZ,ґЁ·ўБътю,2023-07-19,155.5671,157.6238,155.0061,156.315,11965570,
002312.SZ,ґЁ·ўБътю,2023-07-20,156.315,166.0379,156.315,161.7374,39718398,
002312.SZ,ґЁ·ўБътю,2023-07-21,160.9895,162.4853,158.1848,159.3067,22268308,
002312.SZ,ґЁ·ўБътю,2023-07-24,158.5587,158.7457,152.2014,152.3884,22661366,
002312.SZ,ґЁ·ўБътю,2023-07-25,154.0712,160.8025,153.3233,155.941,21445674,
002312.SZ,ґЁ·ўБътю,2023-07-26,156.315,161.1765,156.128,159.4936,26290689,
002312.SZ,ґЁ·ўБътю,2023-07-27,159.3067,159.6806,156.502,157.0629,14848557,
002312.SZ,ґЁ·ўБътю,2023-07-28,156.6889,159.3067,155.941,158.7457,14077837,
002312.SZ,ґЁ·ўБътю,2023-07-31,158.9327,160.9895,158.9327,160.6155,13654454,
002312.SZ,ґЁ·ўБътю,2023-08-01,160.6155,160.8025,158.5587,160.0546,12272893,
002312.SZ,ґЁ·ўБътю,2023-08-02,160.8025,162.1114,158.9327,159.6806,8992530,
002312.SZ,ґЁ·ўБътю,2023-08-03,158.3718,159.3067,157.6238,158.1848,8153488,
002312.SZ,ґЁ·ўБътю,2023-08-04,158.7457,160.4285,158.1848,158.5587,9247338,
002312.SZ,ґЁ·ўБътю,2023-08-07,158.3718,158.3718,155.5671,156.8759,8028340,
002312.SZ,ґЁ·ўБътю,2023-08-08,156.502,157.6238,154.2582,156.6889,8228698,
002312.SZ,ґЁ·ўБътю,2023-08-09,155.3801,160.4285,155.3801,159.8676,18854502,
002312.SZ,ґЁ·ўБътю,2023-08-10,159.6806,160.0546,157.8108,158.5587,9336598,
002312.SZ,ґЁ·ўБътю,2023-08-11,157.9978,158.5587,155.5671,155.754,9681001,
002312.SZ,ґЁ·ўБътю,2023-08-14,155.5671,155.5671,152.7624,155.5671,9433533,
002312.SZ,ґЁ·ўБътю,2023-08-15,155.1931,155.5671,152.7624,153.8843,7057229,
002312.SZ,ґЁ·ўБътю,2023-08-16,153.8843,154.4452,152.5754,152.9494,5800000,
002312.SZ,ґЁ·ўБътю,2023-08-17,152.5754,154.4452,150.7056,153.8843,5596800,
002312.SZ,ґЁ·ўБътю,2023-08-18,153.8843,155.0061,152.5754,152.5754,5181656,
