ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300999.SZ,Н№Сњгу,2024-06-05,30.1562,30.3378,30.015,30.0453,4414500,
300999.SZ,Н№Сњгу,2024-06-06,30.0655,30.1865,29.6318,29.7528,6012904,
300999.SZ,Н№Сњгу,2024-06-07,29.9142,30.0756,29.6419,29.894,5049505,
300999.SZ,Н№Сњгу,2024-06-11,29.8436,29.8436,29.3595,29.6217,5131800,
300999.SZ,Н№Сњгу,2024-06-12,29.5612,29.7932,29.4805,29.541,4010100,
300999.SZ,Н№Сњгу,2024-06-13,29.5309,29.6015,28.8451,28.9359,7458159,
300999.SZ,Н№Сњгу,2024-06-14,28.9258,29.2687,28.5425,29.2384,7119248,
300999.SZ,Н№Сњгу,2024-06-17,29.1477,29.1477,28.8249,28.956,4542244,
300999.SZ,Н№Сњгу,2024-06-18,29.0468,29.1678,28.8955,28.946,3684755,
300999.SZ,Н№Сњгу,2024-06-19,29.0468,29.0569,28.7846,28.8552,3357072,
300999.SZ,Н№Сњгу,2024-06-20,28.8552,28.9964,28.3509,28.3509,4345000,
300999.SZ,Н№Сњгу,2024-06-21,28.25,28.4316,28.0282,28.1391,5348029,
300999.SZ,Н№Сњгу,2024-06-24,28.1391,28.3711,27.7357,28.0988,5786168,
300999.SZ,Н№Сњгу,2024-06-25,28.0988,28.4215,27.8063,27.9071,4172148,
300999.SZ,Н№Сњгу,2024-06-26,27.8365,28.3812,27.7357,28.3711,4365998,
300999.SZ,Н№Сњгу,2024-06-27,28.3206,28.4518,27.897,27.9979,4145162,
300999.SZ,Н№Сњгу,2024-06-28,27.9071,28.2299,27.534,27.5844,5608698,
300999.SZ,Н№Сњгу,2024-07-01,27.5743,27.887,27.2314,27.887,4676457,
300999.SZ,Н№Сњгу,2024-07-02,27.8466,28.2803,27.6752,28.0382,4882081,
300999.SZ,Н№Сњгу,2024-07-03,28.008,28.5022,27.897,28.3711,5148814,
300999.SZ,Н№Сњгу,2024-07-04,28.3408,28.5526,27.7357,27.8164,5000194,
300999.SZ,Н№Сњгу,2024-07-05,27.8164,27.9878,27.6852,27.9172,3484200,
300999.SZ,Н№Сњгу,2024-07-08,27.7861,27.9979,27.4432,27.534,3370228,
300999.SZ,Н№Сњгу,2024-07-09,27.302,27.5945,26.9389,27.4734,6247168,
300999.SZ,Н№Сњгу,2024-07-10,25.2344,26.5657,25.2142,26.2632,18048051,
300999.SZ,Н№Сњгу,2024-07-11,25.9202,27.2112,25.7185,26.838,13133187,
300999.SZ,Н№Сњгу,2024-07-12,26.6968,27.0498,26.3741,26.5254,7836121,
300999.SZ,Н№Сњгу,2024-07-15,26.364,26.6968,25.9303,25.9606,6126208,
300999.SZ,Н№Сњгу,2024-07-16,25.9202,26.9288,25.8396,26.6363,8101128,
300999.SZ,Н№Сњгу,2024-07-17,26.7372,27.7357,26.5355,27.6348,10040454,
300999.SZ,Н№Сњгу,2024-07-18,27.5541,27.8264,27.3827,27.5844,7277768,
300999.SZ,Н№Сњгу,2024-07-19,27.4331,27.9979,27.1406,27.9475,6644978,
300999.SZ,Н№Сњгу,2024-07-22,27.8769,27.9979,27.4634,27.6247,4994150,
300999.SZ,Н№Сњгу,2024-07-23,27.7256,27.7458,26.6363,26.7069,5478714,
300999.SZ,Н№Сњгу,2024-07-24,26.7473,26.8582,26.3338,26.4346,4326275,
300999.SZ,Н№Сњгу,2024-07-25,26.3741,26.9893,26.3438,26.7775,5123757,
300999.SZ,Н№Сњгу,2024-07-26,26.8179,26.9994,26.5052,26.596,4589620,
300999.SZ,Н№Сњгу,2024-07-29,26.6767,26.6767,26.3741,26.3741,3821924,
300999.SZ,Н№Сњгу,2024-07-30,26.3136,26.5355,26.0413,26.5153,3905800,
300999.SZ,Н№Сњгу,2024-07-31,26.5254,27.6348,26.4447,27.6046,7318539,
300999.SZ,Н№Сњгу,2024-08-01,27.6146,27.6651,27.1003,27.1104,5380612,
300999.SZ,Н№Сњгу,2024-08-02,27.0196,27.4835,26.9792,27.2213,5161433,
300999.SZ,Н№Сњгу,2024-08-05,27.2314,27.4936,26.8885,26.8885,5780408,
300999.SZ,Н№Сњгу,2024-08-06,27.1104,27.3121,26.8885,27.1305,3982376,
300999.SZ,Н№Сњгу,2024-08-07,27.1305,27.2011,26.8986,27.1104,3832600,
300999.SZ,Н№Сњгу,2024-08-08,27.1003,27.7861,26.9591,27.655,6795047,
300999.SZ,Н№Сњгу,2024-08-09,27.6752,27.7558,27.3322,27.3625,4200796,
300999.SZ,Н№Сњгу,2024-08-12,27.3625,27.5642,27.1104,27.2415,4237400,
300999.SZ,Н№Сњгу,2024-08-13,27.2415,27.3322,26.828,27.1709,4340447,
300999.SZ,Н№Сњгу,2024-08-14,26.8784,26.8885,25.9707,26.0514,9285506,
300999.SZ,Н№Сњгу,2024-08-15,26.0514,26.828,25.9808,26.5355,7585866,
300999.SZ,Н№Сњгу,2024-08-16,26.4245,26.5456,26.122,26.1522,3880400,
300999.SZ,Н№Сњгу,2024-08-19,26.0715,26.3741,25.9808,26.0413,4091417,
300999.SZ,Н№Сњгу,2024-08-20,26.0413,26.122,25.6479,25.7286,3717112,
300999.SZ,Н№Сњгу,2024-08-21,25.6782,25.7286,25.3958,25.4059,3660024,
300999.SZ,Н№Сњгу,2024-08-22,25.4664,25.5773,24.9722,25.2848,4199412,
300999.SZ,Н№Сњгу,2024-08-23,25.1941,25.537,25.1739,25.3958,3265231,
300999.SZ,Н№Сњгу,2024-08-26,25.6378,25.6681,25.3454,25.6177,2990211,
300999.SZ,Н№Сњгу,2024-08-27,25.5168,25.6479,25.1638,25.2748,3354706,
300999.SZ,Н№Сњгу,2024-08-28,25.2748,25.4059,25.0327,25.3252,3407348,
300999.SZ,Н№Сњгу,2024-08-29,25.2042,25.6782,25.0932,25.5975,4371203,
300999.SZ,Н№Сњгу,2024-08-30,25.5773,26.475,25.2748,26.0917,7971213,
300999.SZ,Н№Сњгу,2024-09-02,25.9001,26.1421,25.7286,25.7286,6186958,
300999.SZ,Н№Сњгу,2024-09-03,25.769,26.2127,25.5572,25.89,4270438,
300999.SZ,Н№Сњгу,2024-09-04,25.8194,26.364,25.5672,25.6076,5548901,
300999.SZ,Н№Сњгу,2024-09-05,25.7891,26.1018,25.6076,25.9202,3843401,
300999.SZ,Н№Сњгу,2024-09-06,25.9303,26.0715,25.7185,25.7488,2765001,
300999.SZ,Н№Сњгу,2024-09-09,25.5773,25.7992,25.426,25.6177,3491000,
300999.SZ,Н№Сњгу,2024-09-10,25.6378,25.8597,25.2949,25.6278,3951300,
300999.SZ,Н№Сњгу,2024-09-11,25.5773,25.7387,25.3857,25.5672,3131200,
300999.SZ,Н№Сњгу,2024-09-12,25.5773,25.9001,25.5672,25.6378,3812446,
300999.SZ,Н№Сњгу,2024-09-13,25.6378,25.7488,25.3958,25.416,2516915,
300999.SZ,Н№Сњгу,2024-09-18,25.416,25.4966,24.7907,25.0731,4501104,
300999.SZ,Н№Сњгу,2024-09-19,25.1739,26.2228,25.1134,26.0312,7902295,
300999.SZ,Н№Сњгу,2024-09-20,26.0312,26.0514,25.426,25.7891,9495327,
300999.SZ,Н№Сњгу,2024-09-23,25.6076,25.658,24.9924,25.0428,9622322,
300999.SZ,Н№Сњгу,2024-09-24,25.1941,26.4144,25.0025,26.3842,13709529,
300999.SZ,Н№Сњгу,2024-09-25,26.475,27.0196,26.3237,26.3943,12898392,
300999.SZ,Н№Сњгу,2024-09-26,26.3237,28.1694,26.2228,28.129,16137378,
300999.SZ,Н№Сњгу,2024-09-27,28.5123,30.9429,28.482,30.2571,28633338,
300999.SZ,Н№Сњгу,2024-09-30,32.2137,36.1572,31.2657,35.7941,47937131,
300999.SZ,Н№Сњгу,2024-10-08,42.955,42.955,38.2147,41.8254,66538303,
300999.SZ,Н№Сњгу,2024-10-09,39.2334,39.5662,35.5017,36.6716,50471011,
300999.SZ,Н№Сњгу,2024-10-10,36.7725,37.6802,34.8562,35.8143,22150728,
300999.SZ,Н№Сњгу,2024-10-11,35.4815,35.7941,33.7972,34.1804,17410103,
300999.SZ,Н№Сњгу,2024-10-14,34.0594,34.4931,33.2021,34.2309,16045755,
300999.SZ,Н№Сњгу,2024-10-15,34.2611,34.3418,33.0609,33.0811,13462228,
300999.SZ,Н№Сњгу,2024-10-16,32.5667,33.3837,32.3247,32.5566,12335983,
300999.SZ,Н№Сњгу,2024-10-17,32.6777,33.2021,32.3852,32.4154,9881116,
300999.SZ,Н№Сњгу,2024-10-18,32.3549,34.7957,32.1028,33.8274,20996280,
300999.SZ,Н№Сњгу,2024-10-21,33.8274,34.3116,33.1618,33.5955,17901831,
300999.SZ,Н№Сњгу,2024-10-22,33.3837,34.13,33.3332,33.7972,11977313,
300999.SZ,Н№Сњгу,2024-10-23,33.8073,34.3721,33.5854,33.9081,14787927,
300999.SZ,Н№Сњгу,2024-10-24,33.9081,34.13,33.182,33.3837,9245787,
300999.SZ,Н№Сњгу,2024-10-25,33.3635,34.241,33.2828,33.898,11637712,
300999.SZ,Н№Сњгу,2024-10-28,33.898,34.6444,33.656,34.6343,14670261,
300999.SZ,Н№Сњгу,2024-10-29,34.6343,34.7352,33.8375,33.888,12232800,
300999.SZ,Н№Сњгу,2024-10-30,33.6862,34.0897,33.2929,33.5148,9676298,
300999.SZ,Н№Сњгу,2024-10-31,32.9802,33.1315,32.3247,32.7886,18681684,
300999.SZ,Н№Сњгу,2024-11-01,32.5062,33.1214,32.4457,32.4558,11409000,
300999.SZ,Н№Сњгу,2024-11-04,32.7281,33.5249,32.5264,33.3736,9192530,
300999.SZ,Н№Сњгу,2024-11-05,33.7871,34.8562,33.192,34.5133,17986216,
300999.SZ,Н№Сњгу,2024-11-06,34.4931,35.0579,34.0392,34.6141,16481500,
300999.SZ,Н№Сњгу,2024-11-07,34.6545,38.1038,34.6444,38.1038,39906292,
300999.SZ,Н№Сњгу,2024-11-08,38.8501,39.3241,37.428,37.6096,31490413,
300999.SZ,Н№Сњгу,2024-11-11,37.1154,37.2667,36.1068,37.2566,21462448,
300999.SZ,Н№Сњгу,2024-11-12,37.2566,38.0836,36.601,36.8733,16881964,
300999.SZ,Н№Сњгу,2024-11-13,36.5607,37.1961,36.2177,36.7422,10733296,
300999.SZ,Н№Сњгу,2024-11-14,36.7119,36.7624,35.5924,35.6933,9563985,
300999.SZ,Н№Сњгу,2024-11-15,35.895,36.0665,34.7957,34.8461,9632994,
300999.SZ,Н№Сњгу,2024-11-18,35.1487,35.4714,34.3216,34.5536,9927380,
300999.SZ,Н№Сњгу,2024-11-19,34.7251,34.9772,33.9787,34.9268,8028160,
300999.SZ,Н№Сњгу,2024-11-20,34.836,35.4311,34.6141,35.1386,8000909,
300999.SZ,Н№Сњгу,2024-11-21,35.0579,35.1285,34.5637,34.7755,6274810,
300999.SZ,Н№Сњгу,2024-11-22,34.6343,34.7957,33.3938,33.3938,8895449,
300999.SZ,Н№Сњгу,2024-11-25,33.6358,33.8375,33.0408,33.3837,7309099,
300999.SZ,Н№Сњгу,2024-11-26,33.3837,33.9888,33.2122,33.4744,5259619,
300999.SZ,Н№Сњгу,2024-11-27,33.5854,34.0292,33.1315,34.009,5963000,
300999.SZ,Н№Сњгу,2024-11-28,33.8476,34.2208,33.7165,33.8274,5253553,
300999.SZ,Н№Сњгу,2024-11-29,33.9081,34.9268,33.888,34.4931,9966129,
300999.SZ,Н№Сњгу,2024-12-02,34.3922,35.6025,34.2813,35.2999,11328352,
300999.SZ,Н№Сњгу,2024-12-03,35.2193,35.3403,34.8058,35.0781,7910822,
300999.SZ,Н№Сњгу,2024-12-04,35.1588,35.9656,34.7452,34.9671,11458574,
300999.SZ,Н№Сњгу,2024-12-05,35.0075,35.0882,34.5839,34.8965,6974178,
300999.SZ,Н№Сњгу,2024-12-06,34.8965,35.3504,34.5435,35.1588,8030005,
300999.SZ,Н№Сњгу,2024-12-09,35.1789,35.3403,34.5032,34.7452,6766528,
300999.SZ,Н№Сњгу,2024-12-10,36.6918,37.0649,35.2294,35.2999,19957836,
300999.SZ,Н№Сњгу,2024-12-11,35.0982,36.3589,35.0478,35.9555,11661614,
300999.SZ,Н№Сњгу,2024-12-12,36.0362,36.8229,35.6832,36.6918,13408676,
300999.SZ,Н№Сњгу,2024-12-13,36.3388,36.4901,35.0982,35.2092,14850256,
300999.SZ,Н№Сњгу,2024-12-16,35.2092,35.2999,34.715,34.8158,7103677,
300999.SZ,Н№Сњгу,2024-12-17,34.7049,35.0982,34.4225,34.8461,6688325,
300999.SZ,Н№Сњгу,2024-12-18,34.8764,35.4109,34.7251,34.7957,5290527,
300999.SZ,Н№Сњгу,2024-12-19,34.5536,34.6444,34.2006,34.5334,5511528,
300999.SZ,Н№Сњгу,2024-12-20,34.6242,35.0276,34.5032,34.7251,4296396,
300999.SZ,Н№Сњгу,2024-12-23,34.7352,34.9369,34.0292,34.0998,5757328,
300999.SZ,Н№Сњгу,2024-12-24,34.0998,34.6948,34.0897,34.4931,5120918,
300999.SZ,Н№Сњгу,2024-12-25,34.4931,34.6444,34.0493,34.1401,4037770,
300999.SZ,Н№Сњгу,2024-12-26,34.0292,34.3317,33.6862,33.7871,4744657,
300999.SZ,Н№Сњгу,2024-12-27,33.7972,34.1704,33.6056,33.888,5551810,
300999.SZ,Н№Сњгу,2024-12-30,33.8779,33.9686,33.5047,33.5652,3586650,
300999.SZ,Н№Сњгу,2024-12-31,33.6358,33.8375,32.8794,32.8895,6694542,
