ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
605577.SH,Бъ°жґ«ГЅ,2021-08-24,7.19,8.63,7.19,8.63,1160586,
605577.SH,Бъ°жґ«ГЅ,2021-08-25,9.49,9.49,9.49,9.49,274704,
605577.SH,Бъ°жґ«ГЅ,2021-08-26,10.44,10.44,10.44,10.44,289755,
605577.SH,Бъ°жґ«ГЅ,2021-08-27,11.48,11.48,11.48,11.48,367929,
605577.SH,Бъ°жґ«ГЅ,2021-08-30,12.63,12.63,12.63,12.63,598806,
605577.SH,Бъ°жґ«ГЅ,2021-08-31,13.89,13.89,13.89,13.89,2063610,
605577.SH,Бъ°жґ«ГЅ,2021-09-01,15.28,15.28,14.32,15.28,29046469,
605577.SH,Бъ°жґ«ГЅ,2021-09-02,15.2,15.98,13.88,15,30250492,
605577.SH,Бъ°жґ«ГЅ,2021-09-03,13.8,15.25,13.5,14.85,21605242,
605577.SH,Бъ°жґ«ГЅ,2021-09-06,14.52,15.88,14.33,15.4,21595814,
605577.SH,Бъ°жґ«ГЅ,2021-09-07,15.58,16.5,14.48,14.97,22321444,
605577.SH,Бъ°жґ«ГЅ,2021-09-08,14.86,15.3,14.15,14.38,18401433,
605577.SH,Бъ°жґ«ГЅ,2021-09-09,14.09,14.45,13.75,14.41,13641478,
605577.SH,Бъ°жґ«ГЅ,2021-09-10,14.25,14.64,13.83,13.95,12482852,
605577.SH,Бъ°жґ«ГЅ,2021-09-13,13.6,13.65,12.91,13.03,13095989,
605577.SH,Бъ°жґ«ГЅ,2021-09-14,13.16,14.33,12.94,14.33,18553994,
605577.SH,Бъ°жґ«ГЅ,2021-09-15,14.2,14.2,13.35,13.47,14568389,
605577.SH,Бъ°жґ«ГЅ,2021-09-16,13.2,13.41,12.12,12.29,13041953,
605577.SH,Бъ°жґ«ГЅ,2021-09-17,12.11,12.46,12.02,12.33,7319247,
605577.SH,Бъ°жґ«ГЅ,2021-09-22,12.18,12.7,12,12.51,6849507,
605577.SH,Бъ°жґ«ГЅ,2021-09-23,12.9,12.9,12.29,12.34,5509057,
605577.SH,Бъ°жґ«ГЅ,2021-09-24,12.23,13.57,12.08,13.57,16368156,
605577.SH,Бъ°жґ«ГЅ,2021-09-27,13,13,12.4,12.5,10223582,
605577.SH,Бъ°жґ«ГЅ,2021-09-28,12.4,12.75,12.23,12.6,6332650,
605577.SH,Бъ°жґ«ГЅ,2021-09-29,12.3,12.54,11.63,11.63,6544658,
605577.SH,Бъ°жґ«ГЅ,2021-09-30,11.61,12.02,11.6,11.8,4313057,
605577.SH,Бъ°жґ«ГЅ,2021-10-08,11.96,12.28,11.9,12.06,3460916,
605577.SH,Бъ°жґ«ГЅ,2021-10-11,12.05,12.57,12.05,12.18,4608824,
605577.SH,Бъ°жґ«ГЅ,2021-10-12,12.16,13.4,12.1,12.55,13434429,
605577.SH,Бъ°жґ«ГЅ,2021-10-13,12.23,13.81,12.01,13.81,10953391,
605577.SH,Бъ°жґ«ГЅ,2021-10-14,14.59,15.19,14.27,15.19,15676653,
605577.SH,Бъ°жґ«ГЅ,2021-10-15,15.83,16.71,13.9,14.01,35260775,
605577.SH,Бъ°жґ«ГЅ,2021-10-18,12.97,14.01,12.97,13.6,23716940,
605577.SH,Бъ°жґ«ГЅ,2021-10-19,13.3,13.65,13.18,13.34,14863885,
605577.SH,Бъ°жґ«ГЅ,2021-10-20,13.29,13.65,13,13.45,14333858,
605577.SH,Бъ°жґ«ГЅ,2021-10-21,13.18,13.58,12.9,12.9,11814650,
605577.SH,Бъ°жґ«ГЅ,2021-10-22,12.71,12.85,12.28,12.35,10164344,
605577.SH,Бъ°жґ«ГЅ,2021-10-25,12.29,12.49,12.22,12.36,5489528,
605577.SH,Бъ°жґ«ГЅ,2021-10-26,12.23,12.56,12.09,12.14,6350427,
605577.SH,Бъ°жґ«ГЅ,2021-10-27,12.09,12.12,11.69,11.91,6143003,
605577.SH,Бъ°жґ«ГЅ,2021-10-28,11.9,12.48,11.88,12.31,9492566,
605577.SH,Бъ°жґ«ГЅ,2021-10-29,12.28,12.4,11.79,12.1,7341879,
605577.SH,Бъ°жґ«ГЅ,2021-11-01,12,12.2,11.85,12.01,5403000,
605577.SH,Бъ°жґ«ГЅ,2021-11-02,12.09,12.26,11.28,11.35,8015810,
605577.SH,Бъ°жґ«ГЅ,2021-11-03,11.3,11.63,11.11,11.58,5025438,
605577.SH,Бъ°жґ«ГЅ,2021-11-04,11.62,11.71,11.51,11.66,3878725,
605577.SH,Бъ°жґ«ГЅ,2021-11-05,11.61,12.5,11.57,12.24,9377502,
605577.SH,Бъ°жґ«ГЅ,2021-11-08,12.07,12.35,11.93,12.16,4859708,
605577.SH,Бъ°жґ«ГЅ,2021-11-09,12.13,12.26,12.05,12.15,3669558,
605577.SH,Бъ°жґ«ГЅ,2021-11-10,12.08,13.31,12.03,12.71,12450595,
605577.SH,Бъ°жґ«ГЅ,2021-11-11,12.5,13,12.28,12.81,9544362,
605577.SH,Бъ°жґ«ГЅ,2021-11-12,12.74,12.84,12.5,12.54,6819386,
605577.SH,Бъ°жґ«ГЅ,2021-11-15,12.54,13.22,12.5,13.05,10984753,
605577.SH,Бъ°жґ«ГЅ,2021-11-16,13.14,14.13,13.07,13.26,16542036,
605577.SH,Бъ°жґ«ГЅ,2021-11-17,12.95,13.7,12.8,13.63,10550977,
605577.SH,Бъ°жґ«ГЅ,2021-11-18,13.47,13.58,12.97,13.08,7121872,
605577.SH,Бъ°жґ«ГЅ,2021-11-19,13.08,13.24,12.84,12.92,5081041,
605577.SH,Бъ°жґ«ГЅ,2021-11-22,13.01,13.03,12.72,12.97,3860625,
605577.SH,Бъ°жґ«ГЅ,2021-11-23,13.01,13.01,12.59,12.72,4419168,
605577.SH,Бъ°жґ«ГЅ,2021-11-24,12.75,13.68,12.59,13.49,10383940,
605577.SH,Бъ°жґ«ГЅ,2021-11-25,13.48,13.58,13.01,13.08,6209624,
605577.SH,Бъ°жґ«ГЅ,2021-11-26,13.08,13.25,12.85,13.03,4596146,
605577.SH,Бъ°жґ«ГЅ,2021-11-29,12.7,12.98,12.43,12.49,5102836,
605577.SH,Бъ°жґ«ГЅ,2021-11-30,12.51,12.87,12.5,12.75,3662538,
605577.SH,Бъ°жґ«ГЅ,2021-12-01,12.7,12.77,12.6,12.72,2391366,
605577.SH,Бъ°жґ«ГЅ,2021-12-02,12.7,12.71,12.23,12.32,3667496,
605577.SH,Бъ°жґ«ГЅ,2021-12-03,12.39,12.49,12.2,12.23,2117753,
605577.SH,Бъ°жґ«ГЅ,2021-12-06,12.23,12.28,12,12.05,2538775,
605577.SH,Бъ°жґ«ГЅ,2021-12-07,12.18,12.18,11.84,12.03,2453257,
605577.SH,Бъ°жґ«ГЅ,2021-12-08,12.04,12.19,11.95,12.14,2171176,
605577.SH,Бъ°жґ«ГЅ,2021-12-09,12.23,12.35,12.1,12.26,2934124,
605577.SH,Бъ°жґ«ГЅ,2021-12-10,12.28,12.67,12.19,12.53,5586880,
605577.SH,Бъ°жґ«ГЅ,2021-12-13,12.53,13.12,12.36,12.89,8210216,
605577.SH,Бъ°жґ«ГЅ,2021-12-14,12.89,13.5,12.72,13.21,11286504,
605577.SH,Бъ°жґ«ГЅ,2021-12-15,13.22,14.14,13.22,13.5,14256084,
605577.SH,Бъ°жґ«ГЅ,2021-12-16,13.34,14.85,13.31,14.85,15990130,
605577.SH,Бъ°жґ«ГЅ,2021-12-17,15.1,15.35,13.7,13.76,23933830,
605577.SH,Бъ°жґ«ГЅ,2021-12-20,13.62,15.14,13.42,15.14,20719451,
605577.SH,Бъ°жґ«ГЅ,2021-12-21,15.7,16.65,14.91,16.65,27051028,
605577.SH,Бъ°жґ«ГЅ,2021-12-22,18.01,18.32,17.31,18.32,10938370,
605577.SH,Бъ°жґ«ГЅ,2021-12-23,18.32,18.32,16.49,16.49,23240360,
605577.SH,Бъ°жґ«ГЅ,2021-12-24,15.42,15.86,14.84,14.84,20325733,
605577.SH,Бъ°жґ«ГЅ,2021-12-27,14.3,15.11,13.93,15.07,17806492,
605577.SH,Бъ°жґ«ГЅ,2021-12-28,14.76,14.89,14.15,14.24,10514181,
605577.SH,Бъ°жґ«ГЅ,2021-12-29,14.05,15,14.02,14.65,13481508,
605577.SH,Бъ°жґ«ГЅ,2021-12-30,15,15.62,14.38,15.2,17124677,
605577.SH,Бъ°жґ«ГЅ,2021-12-31,15,15.21,14.59,14.67,12511436,
605577.SH,Бъ°жґ«ГЅ,2022-01-04,14.6,15.14,14.5,14.77,9001164,
605577.SH,Бъ°жґ«ГЅ,2022-01-05,14.52,14.97,14.04,14.76,10241544,
605577.SH,Бъ°жґ«ГЅ,2022-01-06,14.51,14.8,14.11,14.51,6934168,
605577.SH,Бъ°жґ«ГЅ,2022-01-07,14.4,14.98,13.63,13.75,10765040,
605577.SH,Бъ°жґ«ГЅ,2022-01-10,13.61,14.75,13.5,14.27,10028876,
605577.SH,Бъ°жґ«ГЅ,2022-01-11,14.18,14.54,13.98,14.04,5739600,
605577.SH,Бъ°жґ«ГЅ,2022-01-12,14.06,14.65,13.91,14.57,6702867,
605577.SH,Бъ°жґ«ГЅ,2022-01-13,14.48,15.4,14.31,14.9,12233527,
605577.SH,Бъ°жґ«ГЅ,2022-01-14,14.64,15.04,14.15,14.29,9303076,
605577.SH,Бъ°жґ«ГЅ,2022-01-17,14.33,14.75,14.03,14.67,6660577,
605577.SH,Бъ°жґ«ГЅ,2022-01-18,14.63,14.8,14.03,14.15,5730400,
605577.SH,Бъ°жґ«ГЅ,2022-01-19,13.9,15.37,13.9,14.68,10501821,
605577.SH,Бъ°жґ«ГЅ,2022-01-20,14.55,14.63,13.75,13.84,9188481,
605577.SH,Бъ°жґ«ГЅ,2022-01-21,13.85,14.08,12.71,12.82,8093612,
605577.SH,Бъ°жґ«ГЅ,2022-01-24,12.73,13.65,12.5,13.39,7391464,
605577.SH,Бъ°жґ«ГЅ,2022-01-25,13.3,13.3,12.7,12.7,3758265,
605577.SH,Бъ°жґ«ГЅ,2022-01-26,12.79,12.9,12.37,12.47,3125588,
605577.SH,Бъ°жґ«ГЅ,2022-01-27,12.55,12.55,12.06,12.08,2894400,
605577.SH,Бъ°жґ«ГЅ,2022-01-28,12.17,12.45,12.06,12.32,2294276,
605577.SH,Бъ°жґ«ГЅ,2022-02-07,12.8,13.3,12.65,13.08,4659488,
605577.SH,Бъ°жґ«ГЅ,2022-02-08,13.13,13.68,13.07,13.68,6109052,
605577.SH,Бъ°жґ«ГЅ,2022-02-09,13.72,14.12,13.65,14.01,5805100,
605577.SH,Бъ°жґ«ГЅ,2022-02-10,14.08,14.42,13.92,14.33,6600526,
605577.SH,Бъ°жґ«ГЅ,2022-02-11,14.5,14.52,13.81,14.03,6045400,
605577.SH,Бъ°жґ«ГЅ,2022-02-14,13.81,14.08,13.64,13.74,3650688,
605577.SH,Бъ°жґ«ГЅ,2022-02-15,13.64,13.8,13.36,13.58,2957244,
605577.SH,Бъ°жґ«ГЅ,2022-02-16,13.69,13.88,13.54,13.67,2201348,
605577.SH,Бъ°жґ«ГЅ,2022-02-17,13.73,13.74,13.33,13.39,2505151,
605577.SH,Бъ°жґ«ГЅ,2022-02-18,13.27,13.65,13.26,13.65,2435449,
605577.SH,Бъ°жґ«ГЅ,2022-02-21,13.65,13.74,13.47,13.72,2388600,
605577.SH,Бъ°жґ«ГЅ,2022-02-22,13.59,13.59,12.98,13.15,3406860,
605577.SH,Бъ°жґ«ГЅ,2022-02-23,13.25,13.45,13.2,13.35,2248272,
605577.SH,Бъ°жґ«ГЅ,2022-02-24,13.3,13.37,12.53,12.73,3839060,
605577.SH,Бъ°жґ«ГЅ,2022-02-25,12.8,13.29,12.8,12.97,2390800,
605577.SH,Бъ°жґ«ГЅ,2022-02-28,12.95,12.98,12.61,12.82,2460264,
605577.SH,Бъ°жґ«ГЅ,2022-03-01,12.94,13,12.77,12.99,2075532,
605577.SH,Бъ°жґ«ГЅ,2022-03-02,12.81,13.05,12.81,13.05,1401488,
605577.SH,Бъ°жґ«ГЅ,2022-03-03,12.99,13.2,12.85,12.98,2021272,
605577.SH,Бъ°жґ«ГЅ,2022-03-04,13.2,13.41,12.97,13,4534800,
605577.SH,Бъ°жґ«ГЅ,2022-03-07,12.8,13.17,12.72,12.9,3396264,
605577.SH,Бъ°жґ«ГЅ,2022-03-08,12.93,12.99,12.38,12.42,3174600,
605577.SH,Бъ°жґ«ГЅ,2022-03-09,12.41,12.6,11.85,12.4,2943400,
605577.SH,Бъ°жґ«ГЅ,2022-03-10,12.5,12.79,12.48,12.52,2343100,
605577.SH,Бъ°жґ«ГЅ,2022-03-11,12.37,12.5,12.09,12.47,2034252,
605577.SH,Бъ°жґ«ГЅ,2022-03-14,12.39,12.55,12.03,12.06,1854188,
605577.SH,Бъ°жґ«ГЅ,2022-03-15,12.03,12.03,11.38,11.39,2569260,
605577.SH,Бъ°жґ«ГЅ,2022-03-16,11.57,11.83,11.29,11.81,2539700,
605577.SH,Бъ°жґ«ГЅ,2022-03-17,11.88,12.13,11.83,11.93,2547216,
605577.SH,Бъ°жґ«ГЅ,2022-03-18,11.86,12.18,11.86,12.14,1748700,
605577.SH,Бъ°жґ«ГЅ,2022-03-21,12.18,12.3,12.09,12.28,1555329,
605577.SH,Бъ°жґ«ГЅ,2022-03-22,12.25,12.37,12.07,12.3,1518331,
605577.SH,Бъ°жґ«ГЅ,2022-03-23,12.31,12.43,12.24,12.37,1434164,
605577.SH,Бъ°жґ«ГЅ,2022-03-24,12.35,12.35,12.1,12.13,1825377,
605577.SH,Бъ°жґ«ГЅ,2022-03-25,12.2,12.43,12.14,12.27,1875172,
605577.SH,Бъ°жґ«ГЅ,2022-03-28,12.13,12.48,12.04,12.31,2027712,
605577.SH,Бъ°жґ«ГЅ,2022-03-29,12.31,12.4,11.98,12,1787488,
605577.SH,Бъ°жґ«ГЅ,2022-03-30,12.1,12.2,11.99,12.12,1498828,
605577.SH,Бъ°жґ«ГЅ,2022-03-31,12.16,12.25,12.01,12.04,1928188,
605577.SH,Бъ°жґ«ГЅ,2022-04-01,12.05,12.23,11.9,12.18,1905300,
605577.SH,Бъ°жґ«ГЅ,2022-04-06,12.19,12.57,12.17,12.48,2581400,
605577.SH,Бъ°жґ«ГЅ,2022-04-07,12.4,12.56,12.26,12.31,1909488,
605577.SH,Бъ°жґ«ГЅ,2022-04-08,12.28,12.37,11.78,11.88,3009349,
605577.SH,Бъ°жґ«ГЅ,2022-04-11,11.87,11.87,11.39,11.41,1726600,
605577.SH,Бъ°жґ«ГЅ,2022-04-12,11.6,11.74,11.38,11.74,1368272,
605577.SH,Бъ°жґ«ГЅ,2022-04-13,11.63,11.73,11.43,11.44,1155977,
605577.SH,Бъ°жґ«ГЅ,2022-04-14,11.6,11.6,11.4,11.44,1044200,
605577.SH,Бъ°жґ«ГЅ,2022-04-15,11.38,11.42,10.89,11.1,2236600,
605577.SH,Бъ°жґ«ГЅ,2022-04-18,10.99,11.24,10.8,11.2,1267665,
605577.SH,Бъ°жґ«ГЅ,2022-04-19,11.19,11.32,11.09,11.31,1124976,
605577.SH,Бъ°жґ«ГЅ,2022-04-20,11.31,11.43,11.15,11.25,1350888,
605577.SH,Бъ°жґ«ГЅ,2022-04-21,11.3,11.4,10.93,10.96,1381200,
605577.SH,Бъ°жґ«ГЅ,2022-04-22,10.88,11.15,10.76,11.14,1302365,
605577.SH,Бъ°жґ«ГЅ,2022-04-25,11.13,11.17,10.1,10.19,2622452,
605577.SH,Бъ°жґ«ГЅ,2022-04-26,10.29,10.29,9.83,9.99,2730274,
605577.SH,Бъ°жґ«ГЅ,2022-04-27,9.83,10.02,9.48,9.87,2991865,
605577.SH,Бъ°жґ«ГЅ,2022-04-28,9.87,10.33,9.85,10.07,2429702,
605577.SH,Бъ°жґ«ГЅ,2022-04-29,10.07,10.41,10.07,10.38,2375507,
605577.SH,Бъ°жґ«ГЅ,2022-05-05,10.37,10.55,10.23,10.39,2312778,
605577.SH,Бъ°жґ«ГЅ,2022-05-06,10.21,10.4,10.05,10.29,1584800,
605577.SH,Бъ°жґ«ГЅ,2022-05-09,10.38,10.5,10.24,10.45,1896988,
605577.SH,Бъ°жґ«ГЅ,2022-05-10,10.43,10.56,10.25,10.5,1438153,
605577.SH,Бъ°жґ«ГЅ,2022-05-11,10.59,10.66,10.36,10.36,1705565,
605577.SH,Бъ°жґ«ГЅ,2022-05-12,10.3,10.55,10.23,10.46,1641635,
605577.SH,Бъ°жґ«ГЅ,2022-05-13,10.55,10.61,10.38,10.49,1244124,
605577.SH,Бъ°жґ«ГЅ,2022-05-16,10.54,10.59,10.47,10.53,1061177,
605577.SH,Бъ°жґ«ГЅ,2022-05-17,10.51,10.53,10.28,10.35,1262200,
605577.SH,Бъ°жґ«ГЅ,2022-05-18,10.36,10.74,10.35,10.48,1745388,
605577.SH,Бъ°жґ«ГЅ,2022-05-19,10.29,10.46,10.25,10.42,1435700,
605577.SH,Бъ°жґ«ГЅ,2022-05-20,10.36,10.59,10.36,10.51,1292188,
605577.SH,Бъ°жґ«ГЅ,2022-05-23,11.08,11.56,10.89,11.56,2658333,
605577.SH,Бъ°жґ«ГЅ,2022-05-24,11.84,12.72,11.16,12.72,12996637,
605577.SH,Бъ°жґ«ГЅ,2022-05-25,12.84,13.99,12.13,13.99,24966486,
605577.SH,Бъ°жґ«ГЅ,2022-05-26,13.09,14.96,12.59,13.35,24976664,
605577.SH,Бъ°жґ«ГЅ,2022-05-27,12.6,13.2,12.27,12.95,17788597,
605577.SH,Бъ°жґ«ГЅ,2022-05-30,13,14.25,12.77,13.86,24720909,
605577.SH,Бъ°жґ«ГЅ,2022-05-31,13.13,13.74,12.8,13.55,17430074,
605577.SH,Бъ°жґ«ГЅ,2022-06-01,13.7,14.82,13.18,14.17,22489486,
605577.SH,Бъ°жґ«ГЅ,2022-06-02,14.14,14.15,13,13.16,16916882,
605577.SH,Бъ°жґ«ГЅ,2022-06-06,13.05,14.48,12.85,14.48,16425556,
605577.SH,Бъ°жґ«ГЅ,2022-06-07,14.46,15.38,13.9,14.01,27106473,
605577.SH,Бъ°жґ«ГЅ,2022-06-08,13.5,13.59,12.82,13.2,17606234,
605577.SH,Бъ°жґ«ГЅ,2022-06-09,13.2,13.3,12.35,12.35,12651538,
605577.SH,Бъ°жґ«ГЅ,2022-06-10,12.14,12.47,12.02,12.37,6732301,
605577.SH,Бъ°жґ«ГЅ,2022-06-13,12.25,12.36,12.03,12.19,5805118,
605577.SH,Бъ°жґ«ГЅ,2022-06-14,12.19,12.19,11.62,11.96,6931820,
605577.SH,Бъ°жґ«ГЅ,2022-06-15,11.95,12.13,11.8,11.81,5640497,
605577.SH,Бъ°жґ«ГЅ,2022-06-16,11.79,12.38,11.75,12.19,7823900,
605577.SH,Бъ°жґ«ГЅ,2022-06-17,12.1,12.24,11.71,11.88,5925318,
605577.SH,Бъ°жґ«ГЅ,2022-06-20,11.78,11.98,11.78,11.86,3667300,
605577.SH,Бъ°жґ«ГЅ,2022-06-21,11.84,12.16,11.74,12.02,5666200,
605577.SH,Бъ°жґ«ГЅ,2022-06-22,12.1,12.11,11.56,11.59,5080860,
605577.SH,Бъ°жґ«ГЅ,2022-06-23,11.58,11.68,11.41,11.65,3691900,
605577.SH,Бъ°жґ«ГЅ,2022-06-24,11.7206,11.7408,11.5491,11.5794,2431889,
605577.SH,Бъ°жґ«ГЅ,2022-06-27,11.5996,11.7912,11.5189,11.6197,2540327,
605577.SH,Бъ°жґ«ГЅ,2022-06-28,11.6197,11.7408,11.4785,11.7307,3051000,
605577.SH,Бъ°жґ«ГЅ,2022-06-29,11.7408,11.7509,11.3978,11.4483,3439701,
605577.SH,Бъ°жґ«ГЅ,2022-06-30,11.4483,11.6399,11.4079,11.4987,2638564,
605577.SH,Бъ°жґ«ГЅ,2022-07-01,11.5693,11.5794,11.2667,11.3777,2090108,
605577.SH,Бъ°жґ«ГЅ,2022-07-04,11.3777,11.4483,11.2465,11.3272,2142672,
605577.SH,Бъ°жґ«ГЅ,2022-07-05,11.3877,11.5794,11.2566,11.4785,3340900,
605577.SH,Бъ°жґ«ГЅ,2022-07-06,11.4987,11.4987,11.1961,11.2667,2337076,
605577.SH,Бъ°жґ«ГЅ,2022-07-07,11.2566,11.5491,11.2163,11.4281,2677988,
605577.SH,Бъ°жґ«ГЅ,2022-07-08,11.3373,11.4785,11.3373,11.418,1836118,
605577.SH,Бъ°жґ«ГЅ,2022-07-11,11.3978,11.3978,11.0246,11.1356,2269651,
605577.SH,Бъ°жґ«ГЅ,2022-07-12,11.065,11.1356,10.9742,11.1053,1350200,
605577.SH,Бъ°жґ«ГЅ,2022-07-13,11.0852,11.2465,11.0852,11.2163,1496369,
605577.SH,Бъ°жґ«ГЅ,2022-07-14,11.2465,11.2465,11.0952,11.1457,1146209,
605577.SH,Бъ°жґ«ГЅ,2022-07-15,11.1759,11.1759,10.8027,10.8128,1807400,
605577.SH,Бъ°жґ«ГЅ,2022-07-18,10.8229,11.2365,10.8229,11.2062,2118365,
605577.SH,Бъ°жґ«ГЅ,2022-07-19,11.2465,11.4785,11.1053,11.418,2666800,
605577.SH,Бъ°жґ«ГЅ,2022-07-20,11.4281,11.5189,11.3474,11.4684,1856709,
605577.SH,Бъ°жґ«ГЅ,2022-07-21,11.4785,11.5794,11.3071,11.3272,2161800,
605577.SH,Бъ°жґ«ГЅ,2022-07-22,11.3877,11.3877,11.0852,11.2264,1473088,
605577.SH,Бъ°жґ«ГЅ,2022-07-25,11.3474,11.3474,11.0448,11.0448,1043088,
605577.SH,Бъ°жґ«ГЅ,2022-07-26,11.0549,11.2566,11.0549,11.2163,1072682,
605577.SH,Бъ°жґ«ГЅ,2022-07-27,11.2062,11.2465,11.1457,11.1658,847994,
605577.SH,Бъ°жґ«ГЅ,2022-07-28,11.2062,11.297,11.1658,11.2465,1152500,
605577.SH,Бъ°жґ«ГЅ,2022-07-29,11.2869,11.2869,11.0751,11.1255,1350588,
605577.SH,Бъ°жґ«ГЅ,2022-08-01,11.1961,11.1961,10.9944,11.0145,1160300,
605577.SH,Бъ°жґ«ГЅ,2022-08-02,10.9843,10.9843,10.248,10.3589,2724788,
605577.SH,Бъ°жґ«ГЅ,2022-08-03,10.2681,11.2768,10.248,10.7019,3243448,
605577.SH,Бъ°жґ«ГЅ,2022-08-04,10.6413,11.771,10.6413,11.771,9083178,
605577.SH,Бъ°жґ«ГЅ,2022-08-05,12.1039,12.1039,11.2062,11.4382,10016202,
605577.SH,Бъ°жґ«ГЅ,2022-08-08,11.4079,11.4684,11.2667,11.4483,4270068,
605577.SH,Бъ°жґ«ГЅ,2022-08-09,11.4483,11.4785,11.2768,11.3071,2944005,
605577.SH,Бъ°жґ«ГЅ,2022-08-10,11.2163,11.2768,11.0852,11.1255,3220470,
605577.SH,Бъ°жґ«ГЅ,2022-08-11,11.1759,11.297,11.1255,11.1457,3142742,
605577.SH,Бъ°жґ«ГЅ,2022-08-12,11.1255,11.2163,11.0549,11.1255,2182700,
605577.SH,Бъ°жґ«ГЅ,2022-08-15,11.0751,11.1457,10.8733,11.1457,2604788,
605577.SH,Бъ°жґ«ГЅ,2022-08-16,11.1457,11.1558,11.0145,11.0246,1575272,
605577.SH,Бъ°жґ«ГЅ,2022-08-17,11.0145,11.065,10.9339,11.0045,1436600,
605577.SH,Бъ°жґ«ГЅ,2022-08-18,10.9439,10.9843,10.8128,10.8733,1860500,
605577.SH,Бъ°жґ«ГЅ,2022-08-19,10.8733,11.3978,10.8632,11.1154,4132000,
605577.SH,Бъ°жґ«ГЅ,2022-08-22,10.9944,11.2566,10.8834,11.1759,2892300,
605577.SH,Бъ°жґ«ГЅ,2022-08-23,11.1658,11.1658,10.8935,10.9339,2449000,
605577.SH,Бъ°жґ«ГЅ,2022-08-24,10.9641,10.9944,10.601,10.601,2301876,
605577.SH,Бъ°жґ«ГЅ,2022-08-25,10.601,10.7926,10.4396,10.722,1651100,
605577.SH,Бъ°жґ«ГЅ,2022-08-26,10.6212,11.7912,10.6212,11.4079,8738893,
605577.SH,Бъ°жґ«ГЅ,2022-08-29,11.3071,11.882,11.1457,11.6803,8185781,
605577.SH,Бъ°жґ«ГЅ,2022-08-30,11.7004,11.8316,11.529,11.6097,3881929,
605577.SH,Бъ°жґ«ГЅ,2022-08-31,11.3575,11.7912,11.1053,11.1053,6575430,
605577.SH,Бъ°жґ«ГЅ,2022-09-01,11.3575,11.7509,10.9439,11.0751,5549813,
605577.SH,Бъ°жґ«ГЅ,2022-09-02,11.0751,11.2566,10.8027,11.1053,3914800,
605577.SH,Бъ°жґ«ГЅ,2022-09-05,11.0145,11.1961,10.7019,10.8027,3382200,
