ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002658.SZ,С©µПБъ,2019-12-23,32.1271,32.4041,31.8502,31.9886,2098423,
002658.SZ,С©µПБъ,2019-12-24,31.9886,33.0965,31.9886,32.4964,1840380,
002658.SZ,С©µПБъ,2019-12-25,32.0348,32.3579,31.8502,32.0348,1255920,
002658.SZ,С©µПБъ,2019-12-26,32.2194,32.2194,31.804,32.2194,2403357,
002658.SZ,С©µПБъ,2019-12-27,34.6197,35.4506,34.6197,35.4506,6431690,
002658.SZ,С©µПБъ,2019-12-30,35.4044,35.4044,33.0041,33.2349,11014777,
002658.SZ,С©µПБъ,2019-12-31,32.5425,33.4196,32.5425,33.4196,4189518,
002658.SZ,С©µПБъ,2020-01-02,33.4196,33.7427,33.0965,33.6042,3936500,
002658.SZ,С©µПБъ,2020-01-03,33.2811,33.6042,33.0503,33.2811,2951308,
002658.SZ,С©µПБъ,2020-01-06,33.0503,33.4657,32.8657,33.1426,2474561,
002658.SZ,С©µПБъ,2020-01-07,33.0041,33.4657,32.8195,33.4196,2099150,
002658.SZ,С©µПБъ,2020-01-08,33.0965,33.5581,33.0965,33.3273,2384833,
002658.SZ,С©µПБъ,2020-01-09,33.3273,33.6965,33.2811,33.6504,1942527,
002658.SZ,С©µПБъ,2020-01-10,33.6965,33.9735,33.3273,33.5119,1644900,
002658.SZ,С©µПБъ,2020-01-13,33.4196,33.4196,32.9118,33.2811,1638502,
002658.SZ,С©µПБъ,2020-01-14,33.2349,34.2966,33.0503,34.0197,3358615,
002658.SZ,С©µПБъ,2020-01-15,33.9273,33.9273,33.2349,33.4196,1893717,
002658.SZ,С©µПБъ,2020-01-16,33.3273,33.5119,32.3117,32.7733,1862890,
002658.SZ,С©µПБъ,2020-01-17,32.8657,32.958,32.5425,32.681,1055707,
002658.SZ,С©µПБъ,2020-01-20,32.6349,32.8657,32.4502,32.8657,802007,
002658.SZ,С©µПБъ,2020-01-21,32.7272,33.1426,32.4502,32.6349,1258431,
002658.SZ,С©µПБъ,2020-01-22,32.5887,32.9118,32.1733,32.7733,1015431,
002658.SZ,С©µПБъ,2020-01-23,32.6349,32.8657,31.3886,31.7117,1545400,
002658.SZ,С©µПБъ,2020-02-03,28.5267,28.5267,28.5267,28.5267,835100,
002658.SZ,С©µПБъ,2020-02-04,25.8494,27.7881,25.8494,27.6958,3127998,
002658.SZ,С©µПБъ,2020-02-05,27.6958,28.8498,27.6035,28.3882,1909000,
002658.SZ,С©µПБъ,2020-02-06,28.619,29.8653,28.0189,29.3114,2666100,
002658.SZ,С©µПБъ,2020-02-07,29.3114,30.4654,28.8498,30.4654,3256189,
002658.SZ,С©µПБъ,2020-02-10,30.8346,31.1116,29.8191,30.373,2302768,
002658.SZ,С©µПБъ,2020-02-11,30.1884,30.373,29.6345,29.773,1894431,
002658.SZ,С©µПБъ,2020-02-12,29.6806,30.0499,29.6345,29.9576,1195707,
002658.SZ,С©µПБъ,2020-02-13,29.9576,30.1422,29.5883,29.773,1214865,
002658.SZ,С©µПБъ,2020-02-14,29.7268,29.9576,29.2191,29.4037,1194956,
002658.SZ,С©µПБъ,2020-02-17,29.5883,30.373,29.4037,30.2807,1863629,
002658.SZ,С©µПБъ,2020-02-18,30.5577,30.5577,30.0499,30.4192,1718688,
002658.SZ,С©µПБъ,2020-02-19,30.4654,30.6962,30.2346,30.4192,1641634,
002658.SZ,С©µПБъ,2020-02-20,30.7423,30.8346,30.1884,30.7423,1982562,
002658.SZ,С©µПБъ,2020-02-21,30.927,31.527,30.8346,31.2962,2796704,
002658.SZ,С©µПБъ,2020-02-24,31.2962,31.8502,30.9731,31.7578,3170758,
002658.SZ,С©µПБъ,2020-02-25,30.927,31.3424,29.9576,30.8808,2971305,
002658.SZ,С©µПБъ,2020-02-26,30.5115,31.0193,30.1884,30.373,3264502,
002658.SZ,С©µПБъ,2020-02-27,30.5115,31.4809,30.5115,31.4809,3341945,
002658.SZ,С©µПБъ,2020-02-28,30.7423,30.8808,29.5883,29.5883,2963335,
002658.SZ,С©µПБъ,2020-03-02,30.0961,30.7423,29.6806,30.6038,1811171,
002658.SZ,С©µПБъ,2020-03-03,30.7423,31.8502,30.6962,31.2501,3675685,
002658.SZ,С©µПБъ,2020-03-04,31.3886,34.3889,30.927,34.3889,10506876,
002658.SZ,С©µПБъ,2020-03-05,34.3889,37.8047,33.7889,36.5123,29110975,
002658.SZ,С©µПБъ,2020-03-06,34.712,35.4968,34.6197,34.6659,14315864,
002658.SZ,С©µПБъ,2020-03-09,33.6965,33.6965,32.681,32.681,10185680,
002658.SZ,С©µПБъ,2020-03-10,31.8502,33.835,31.804,33.6504,6628179,
002658.SZ,С©µПБъ,2020-03-11,33.6504,33.7889,32.7272,32.7733,5334984,
002658.SZ,С©µПБъ,2020-03-12,32.4964,33.7889,32.3579,33.2349,4978991,
002658.SZ,С©µПБъ,2020-03-13,32.1271,32.7733,31.0193,32.2656,5151186,
002658.SZ,С©µПБъ,2020-03-16,32.5887,32.8657,30.927,31.0193,3963015,
002658.SZ,С©µПБъ,2020-03-17,31.2039,31.5732,29.6806,30.1422,3582058,
002658.SZ,С©µПБъ,2020-03-18,30.2807,30.7423,29.3114,29.4037,2591885,
002658.SZ,С©µПБъ,2020-03-19,29.4037,29.496,28.2497,29.2191,3013782,
002658.SZ,С©µПБъ,2020-03-20,29.4499,29.773,29.1729,29.7268,2041672,
002658.SZ,С©µПБъ,2020-03-23,29.1729,29.1729,28.2497,28.342,1866805,
002658.SZ,С©µПБъ,2020-03-24,28.6651,28.9883,28.2497,28.8959,1539700,
002658.SZ,С©µПБъ,2020-03-25,29.773,29.8653,29.1267,29.5883,2428526,
002658.SZ,С©µПБъ,2020-03-26,29.6345,29.6345,29.1729,29.1729,1235800,
002658.SZ,С©µПБъ,2020-03-27,29.4037,29.496,28.7113,28.9883,1784259,
002658.SZ,С©µПБъ,2020-03-30,28.5728,28.5728,27.8343,27.9727,1878259,
002658.SZ,С©µПБъ,2020-03-31,28.2497,28.4805,27.8804,27.9727,889600,
002658.SZ,С©µПБъ,2020-04-01,28.0651,28.1574,27.6035,28.1112,935800,
002658.SZ,С©µПБъ,2020-04-02,27.8804,28.4805,27.8343,28.4805,1290904,
002658.SZ,С©µПБъ,2020-04-03,28.4343,28.4805,27.9266,28.1574,1141735,
002658.SZ,С©µПБъ,2020-04-07,28.4343,28.8959,28.1112,28.7575,1847596,
002658.SZ,С©µПБъ,2020-04-08,28.6651,29.2191,28.5267,28.9883,1451944,
002658.SZ,С©µПБъ,2020-04-09,29.2652,29.3575,28.9883,29.0806,1639880,
002658.SZ,С©µПБъ,2020-04-10,29.0806,29.1267,28.1574,28.342,1706689,
002658.SZ,С©µПБъ,2020-04-13,28.1574,28.619,27.9727,28.1574,1001813,
002658.SZ,С©µПБъ,2020-04-14,28.1574,28.342,28.0189,28.342,1694547,
002658.SZ,С©µПБъ,2020-04-15,28.2959,28.619,28.1112,28.4805,1420449,
002658.SZ,С©µПБъ,2020-04-16,28.4805,28.4805,28.2035,28.2959,977726,
002658.SZ,С©µПБъ,2020-04-17,28.4343,28.5267,28.2035,28.2035,1464706,
002658.SZ,С©µПБъ,2020-04-20,28.2035,28.2959,27.7881,28.1112,1576600,
002658.SZ,С©µПБъ,2020-04-21,28.0651,28.1574,27.6958,27.9266,1444573,
002658.SZ,С©µПБъ,2020-04-22,27.8804,28.1112,27.6496,28.0651,946739,
002658.SZ,С©µПБъ,2020-04-23,28.1112,28.619,28.0189,28.0651,1747094,
002658.SZ,С©µПБъ,2020-04-24,28.2497,28.2959,27.7881,27.8343,1278425,
002658.SZ,С©µПБъ,2020-04-27,27.6035,28.1574,27.6035,27.6958,998384,
002658.SZ,С©µПБъ,2020-04-28,27.9266,27.9266,26.4495,26.9572,1623135,
002658.SZ,С©µПБъ,2020-04-29,26.5418,27.1419,26.5418,26.588,1667028,
002658.SZ,С©µПБъ,2020-04-30,26.7726,27.0957,26.7726,26.9572,1000088,
002658.SZ,С©µПБъ,2020-05-06,26.9111,27.5111,26.8649,27.5111,1075008,
002658.SZ,С©µПБъ,2020-05-07,27.8343,27.8343,27.3265,27.4188,714300,
002658.SZ,С©µПБъ,2020-05-08,27.4188,27.6496,27.3265,27.5111,851900,
002658.SZ,С©µПБъ,2020-05-11,27.9266,27.9266,27.465,27.8804,1028666,
002658.SZ,С©µПБъ,2020-05-12,27.8343,28.0651,27.3265,27.5573,800086,
002658.SZ,С©µПБъ,2020-05-13,27.3265,27.8804,27.3265,27.5573,700004,
002658.SZ,С©µПБъ,2020-05-14,27.4188,27.4188,27.0957,27.1419,873453,
002658.SZ,С©µПБъ,2020-05-15,27.4188,28.1112,27.3727,28.0189,1954412,
002658.SZ,С©µПБъ,2020-05-18,27.7419,28.2497,27.6958,27.8343,1651345,
002658.SZ,С©µПБъ,2020-05-19,28.069,28.1628,27.7404,27.8343,1171700,
002658.SZ,С©µПБъ,2020-05-20,27.9281,27.9751,27.271,27.3179,1422300,
002658.SZ,С©µПБъ,2020-05-21,27.3179,27.5996,27.2241,27.4588,930765,
002658.SZ,С©µПБъ,2020-05-22,27.5057,27.5526,26.8955,27.1771,1192733,
002658.SZ,С©µПБъ,2020-05-25,27.1771,27.1771,26.7547,26.7547,985368,
002658.SZ,С©µПБъ,2020-05-26,26.9424,29.4302,26.8016,28.82,8886524,
002658.SZ,С©µПБъ,2020-05-27,28.1628,28.6322,27.9281,27.9281,5010642,
002658.SZ,С©µПБъ,2020-05-28,27.9281,28.4445,27.3179,27.5996,2315033,
002658.SZ,С©µПБъ,2020-05-29,27.5057,28.2098,27.4588,27.5057,1636220,
002658.SZ,С©µПБъ,2020-06-01,27.6465,28.1628,27.5996,28.1628,2048125,
002658.SZ,С©µПБъ,2020-06-02,28.2567,28.8669,27.9281,28.3036,2319600,
002658.SZ,С©µПБъ,2020-06-03,28.3975,28.5853,28.1159,28.1628,1494400,
002658.SZ,С©µПБъ,2020-06-04,28.1628,28.82,28.1628,28.4445,2866326,
002658.SZ,С©µПБъ,2020-06-05,28.2567,28.5383,28.1159,28.3036,1502013,
002658.SZ,С©µПБъ,2020-06-08,28.2567,28.4914,28.1628,28.3975,1390700,
002658.SZ,С©µПБъ,2020-06-09,28.4914,28.4914,28.2098,28.3036,1000801,
002658.SZ,С©µПБъ,2020-06-10,28.2567,28.3506,27.9751,28.2567,1273864,
002658.SZ,С©µПБъ,2020-06-11,28.2098,28.3036,27.7873,27.8343,1329494,
002658.SZ,С©µПБъ,2020-06-12,27.3649,27.6934,27.0363,27.5996,1332146,
002658.SZ,С©µПБъ,2020-06-15,27.3179,27.9751,27.3179,27.5057,993110,
002658.SZ,С©µПБъ,2020-06-16,27.5526,28.022,27.5526,27.7873,759610,
002658.SZ,С©µПБъ,2020-06-17,28.1159,28.1159,27.5996,27.8343,769400,
002658.SZ,С©µПБъ,2020-06-18,27.7873,28.2567,27.5996,28.2567,1759171,
002658.SZ,С©µПБъ,2020-06-19,28.2098,28.773,28.022,28.1159,2174973,
002658.SZ,С©µПБъ,2020-06-22,28.1628,28.5383,28.069,28.2567,1492498,
002658.SZ,С©µПБъ,2020-06-23,28.4445,28.4445,27.9751,28.069,1145806,
002658.SZ,С©µПБъ,2020-06-24,27.9281,28.1628,27.8343,27.8812,796385,
002658.SZ,С©µПБъ,2020-06-29,27.6465,27.8343,27.5057,27.7873,867300,
002658.SZ,С©µПБъ,2020-06-30,27.7873,28.069,27.7404,27.9751,905243,
002658.SZ,С©µПБъ,2020-07-01,28.1159,28.1159,27.8343,27.9751,996526,
002658.SZ,С©µПБъ,2020-07-02,28.022,28.3506,27.7873,28.3036,1581686,
002658.SZ,С©µПБъ,2020-07-03,28.3036,28.82,28.2567,28.7261,2502335,
002658.SZ,С©µПБъ,2020-07-06,28.6791,29.7587,28.6322,29.524,4541932,
002658.SZ,С©µПБъ,2020-07-07,29.524,29.8995,28.9608,29.571,4203582,
002658.SZ,С©µПБъ,2020-07-08,29.3363,30.3689,29.3363,30.1342,3834265,
002658.SZ,С©µПБъ,2020-07-09,30.322,31.0261,30.1342,30.8852,4195114,
002658.SZ,С©µПБъ,2020-07-10,30.8852,30.8852,30.1342,30.5097,3834660,
002658.SZ,С©µПБъ,2020-07-13,30.5097,31.824,30.4159,31.3546,4449811,
002658.SZ,С©µПБъ,2020-07-14,31.3077,31.9179,30.9791,31.7301,5681606,
002658.SZ,С©µПБъ,2020-07-15,31.824,32.7628,30.7914,32.7628,6584127,
002658.SZ,С©µПБъ,2020-07-16,34.7342,34.7342,30.322,30.4159,15906952,
002658.SZ,С©µПБъ,2020-07-17,29.1485,30.3689,29.1485,29.524,4928416,
002658.SZ,С©µПБъ,2020-07-20,29.571,30.4628,29.1016,30.1812,5545369,
002658.SZ,С©µПБъ,2020-07-21,30.0873,30.8852,29.8995,30.5097,3762391,
002658.SZ,С©µПБъ,2020-07-22,30.5097,30.8383,30.1342,30.5097,3533620,
002658.SZ,С©µПБъ,2020-07-23,30.1812,30.7444,29.524,30.6036,3021783,
002658.SZ,С©µПБъ,2020-07-24,30.5097,30.8852,29.571,29.6648,7612511,
002658.SZ,С©µПБъ,2020-07-27,29.7587,32.1056,29.3832,31.7301,8503394,
002658.SZ,С©µПБъ,2020-07-28,32.8566,32.8566,30.7914,31.3546,16169815,
002658.SZ,С©µПБъ,2020-07-29,29.9934,30.6036,29.0077,30.4628,11020875,
002658.SZ,С©µПБъ,2020-07-30,30.1342,30.275,29.6648,29.7118,5381200,
002658.SZ,С©µПБъ,2020-07-31,29.7118,29.9934,29.571,29.8995,3231124,
002658.SZ,С©µПБъ,2020-08-03,30.0873,30.3689,29.8526,30.322,4810005,
002658.SZ,С©µПБъ,2020-08-04,30.322,30.4159,30.0404,30.2281,4436634,
002658.SZ,С©µПБъ,2020-08-05,30.322,30.8852,29.9934,30.6036,4764799,
002658.SZ,С©µПБъ,2020-08-06,30.5097,31.2607,30.5097,30.9791,4949505,
002658.SZ,С©µПБъ,2020-08-07,30.6036,31.3546,30.322,30.9791,3830369,
002658.SZ,С©µПБъ,2020-08-10,31.1199,31.6362,30.7444,31.3546,3585507,
002658.SZ,С©µПБъ,2020-08-11,31.3546,32.7158,31.1669,31.7301,7394441,
002658.SZ,С©µПБъ,2020-08-12,31.3546,34.2178,30.7444,33.5138,12504746,
002658.SZ,С©µПБъ,2020-08-13,32.8566,35.3913,32.1995,34.3117,14915261,
002658.SZ,С©µПБъ,2020-08-14,33.326,33.326,31.9179,32.2934,17484091,
002658.SZ,С©µПБъ,2020-08-17,32.0118,32.2934,31.4485,31.9648,7687587,
002658.SZ,С©µПБъ,2020-08-18,31.8709,32.2464,31.6362,32.0118,4209487,
002658.SZ,С©µПБъ,2020-08-19,31.9179,32.0587,31.2607,31.3546,4971100,
002658.SZ,С©µПБъ,2020-08-20,31.4016,31.4485,30.8852,30.8852,2917041,
002658.SZ,С©µПБъ,2020-08-21,31.1199,31.3077,30.7914,30.9791,2031962,
002658.SZ,С©µПБъ,2020-08-24,30.9322,31.1199,30.4628,31.0261,2246319,
002658.SZ,С©µПБъ,2020-08-25,30.8852,31.073,30.4159,30.6975,2576933,
002658.SZ,С©µПБъ,2020-08-26,30.5567,31.6362,30.3689,31.0261,3802522,
002658.SZ,С©µПБъ,2020-08-27,31.1669,31.1669,30.275,30.6505,2797500,
002658.SZ,С©µПБъ,2020-08-28,30.8383,30.9322,30.5097,30.8852,1805709,
002658.SZ,С©µПБъ,2020-08-31,30.9791,31.1669,30.6975,31.0261,2497023,
002658.SZ,С©µПБъ,2020-09-01,30.9791,31.7301,30.8383,31.4485,2984485,
002658.SZ,С©µПБъ,2020-09-02,31.2138,31.7301,31.1669,31.5424,2697690,
002658.SZ,С©µПБъ,2020-09-03,31.7301,32.4342,31.4485,31.4485,4936034,
002658.SZ,С©µПБъ,2020-09-04,31.1199,31.1199,30.322,30.6975,3509409,
002658.SZ,С©µПБъ,2020-09-07,30.7914,31.0261,30.3689,30.4628,2090060,
002658.SZ,С©µПБъ,2020-09-08,30.5097,30.9322,30.0404,30.8852,2184510,
002658.SZ,С©µПБъ,2020-09-09,30.5097,31.5424,30.4159,30.7444,2604180,
002658.SZ,С©µПБъ,2020-09-10,30.7444,31.1669,29.1485,29.1955,3834300,
002658.SZ,С©µПБъ,2020-09-11,29.1485,29.4771,28.82,29.3832,1586215,
002658.SZ,С©µПБъ,2020-09-14,29.4302,30.4159,29.4302,30.0873,1852300,
002658.SZ,С©µПБъ,2020-09-15,30.275,30.275,29.7587,30.0404,1208400,
002658.SZ,С©µПБъ,2020-09-16,30.0404,30.2281,29.6648,29.8526,893100,
002658.SZ,С©µПБъ,2020-09-17,29.8057,30.0404,29.524,29.7587,1158900,
002658.SZ,С©µПБъ,2020-09-18,29.8526,29.9465,29.524,29.8995,1554000,
002658.SZ,С©µПБъ,2020-09-21,29.8995,30.1812,29.6179,29.9934,2331438,
002658.SZ,С©µПБъ,2020-09-22,29.9465,30.4159,29.7587,30.4159,2524920,
002658.SZ,С©µПБъ,2020-09-23,30.275,30.5097,30.2281,30.4628,2241820,
002658.SZ,С©µПБъ,2020-09-24,30.1812,30.6505,30.1342,30.6036,3056711,
002658.SZ,С©µПБъ,2020-09-25,30.5567,31.0261,30.322,30.6975,4176804,
002658.SZ,С©µПБъ,2020-09-28,30.9322,31.5424,30.4628,31.4485,3937535,
002658.SZ,С©µПБъ,2020-09-29,31.3546,32.1526,30.9322,32.1526,4360993,
002658.SZ,С©µПБъ,2020-09-30,31.6832,33.5607,30.0873,30.2281,7881600,
002658.SZ,С©µПБъ,2020-10-09,30.275,30.322,29.1016,29.9465,4258160,
002658.SZ,С©µПБъ,2020-10-12,29.9465,30.4159,29.8057,30.4159,4607710,
002658.SZ,С©µПБъ,2020-10-13,30.322,30.322,29.9465,29.9934,2678842,
002658.SZ,С©µПБъ,2020-10-14,29.9465,29.9934,29.6179,29.8526,1839405,
002658.SZ,С©µПБъ,2020-10-15,29.8057,29.8526,29.4771,29.7587,1025600,
002658.SZ,С©µПБъ,2020-10-16,29.6648,30.0873,29.6179,29.8526,1581380,
002658.SZ,С©µПБъ,2020-10-19,29.8526,29.9934,29.6179,29.6179,1270405,
002658.SZ,С©µПБъ,2020-10-20,29.524,29.6179,29.1016,29.571,1367144,
002658.SZ,С©µПБъ,2020-10-21,29.6648,29.7587,29.2893,29.3832,889600,
002658.SZ,С©µПБъ,2020-10-22,29.1955,29.6179,29.1485,29.4771,1042164,
002658.SZ,С©µПБъ,2020-10-23,29.4302,29.571,29.0077,29.0547,1081740,
002658.SZ,С©µПБъ,2020-10-26,28.9138,29.2893,28.6791,28.8669,707400,
002658.SZ,С©µПБъ,2020-10-27,28.9138,29.0077,28.5853,28.7261,891024,
002658.SZ,С©µПБъ,2020-10-28,28.82,28.82,28.2098,28.3975,1077506,
002658.SZ,С©µПБъ,2020-10-29,28.3036,28.4445,27.8343,28.1628,1025500,
002658.SZ,С©µПБъ,2020-10-30,28.1628,28.5383,27.6934,27.6934,1193402,
002658.SZ,С©µПБъ,2020-11-02,27.6934,27.9751,27.5996,27.6465,971702,
002658.SZ,С©µПБъ,2020-11-03,27.6465,28.3975,27.6465,28.2567,1020820,
002658.SZ,С©µПБъ,2020-11-04,28.2098,28.3036,27.9281,28.1628,515400,
002658.SZ,С©µПБъ,2020-11-05,28.2098,28.5853,28.2098,28.4914,1797800,
002658.SZ,С©µПБъ,2020-11-06,28.5853,28.5853,28.2098,28.2567,795820,
002658.SZ,С©µПБъ,2020-11-09,28.7261,29.524,28.3975,28.6791,3777917,
002658.SZ,С©µПБъ,2020-11-10,28.8669,29.4771,28.4914,29.0547,2724626,
002658.SZ,С©µПБъ,2020-11-11,29.0077,29.1485,28.6791,28.7261,976813,
002658.SZ,С©µПБъ,2020-11-12,28.9138,29.9934,28.7261,29.571,4030091,
002658.SZ,С©µПБъ,2020-11-13,29.4771,29.8995,29.0077,29.6648,2337890,
002658.SZ,С©µПБъ,2020-11-16,29.4302,29.7587,29.4302,29.571,1382602,
002658.SZ,С©µПБъ,2020-11-17,29.4771,29.7118,28.8669,29.1955,1340380,
002658.SZ,С©µПБъ,2020-11-18,29.0077,29.2893,29.0077,29.1016,1017200,
002658.SZ,С©µПБъ,2020-11-19,29.1955,29.4771,28.9138,29.3363,1266105,
002658.SZ,С©µПБъ,2020-11-20,29.3363,29.4771,29.1955,29.3363,953305,
002658.SZ,С©µПБъ,2020-11-23,29.3363,29.6648,29.3363,29.4771,1238408,
002658.SZ,С©µПБъ,2020-11-24,29.4771,29.6179,29.2424,29.4302,931752,
002658.SZ,С©µПБъ,2020-11-25,29.4302,29.8057,29.2424,29.2893,1132400,
002658.SZ,С©µПБъ,2020-11-26,29.2424,30.8852,29.1955,30.0873,4974515,
002658.SZ,С©µПБъ,2020-11-27,30.1342,30.4628,29.6179,29.9934,3089752,
002658.SZ,С©µПБъ,2020-11-30,29.8057,30.0873,29.6179,29.7587,1876600,
002658.SZ,С©µПБъ,2020-12-01,29.6179,29.9465,29.571,29.8526,1209620,
002658.SZ,С©µПБъ,2020-12-02,29.8057,30.0404,29.6179,29.8526,1278918,
002658.SZ,С©µПБъ,2020-12-03,29.8057,30.1342,29.6179,29.8995,1457252,
002658.SZ,С©µПБъ,2020-12-04,29.8995,29.9934,29.6179,29.6648,1252100,
002658.SZ,С©µПБъ,2020-12-07,29.6648,29.8057,29.1485,29.1485,1319791,
002658.SZ,С©µПБъ,2020-12-08,29.1485,29.2424,28.8669,29.0077,968620,
002658.SZ,С©µПБъ,2020-12-09,29.0077,29.1016,28.4445,28.4914,1186900,
002658.SZ,С©µПБъ,2020-12-10,28.5383,29.571,28.3506,29.0547,2667794,
002658.SZ,С©µПБъ,2020-12-11,28.9138,29.1016,28.1159,28.3975,1241970,
002658.SZ,С©µПБъ,2020-12-14,28.3975,29.0077,28.3036,28.4914,841500,
002658.SZ,С©µПБъ,2020-12-15,28.4914,28.4914,28.022,28.3506,781400,
002658.SZ,С©µПБъ,2020-12-16,28.3506,28.5383,28.022,28.1159,686000,
002658.SZ,С©µПБъ,2020-12-17,28.069,28.3506,27.6934,28.1159,1104010,
002658.SZ,С©µПБъ,2020-12-18,28.069,28.3975,28.069,28.2567,628914,
002658.SZ,С©µПБъ,2020-12-21,28.5383,29.1955,28.4445,29.1016,2004792,
002658.SZ,С©µПБъ,2020-12-22,28.6322,29.7118,28.3975,28.4445,1821920,
002658.SZ,С©µПБъ,2020-12-23,28.3036,29.9465,28.3036,29.8995,5128904,
002658.SZ,С©µПБъ,2020-12-24,29.9934,29.9934,29.0077,29.6648,4010839,
002658.SZ,С©µПБъ,2020-12-25,29.8057,30.5097,29.3832,29.8995,5070126,
002658.SZ,С©µПБъ,2020-12-28,29.7118,29.7587,28.4445,28.6791,4359075,
002658.SZ,С©µПБъ,2020-12-29,28.5853,28.7261,28.2098,28.4914,1672204,
002658.SZ,С©µПБъ,2020-12-30,28.4914,29.0547,28.4914,28.9138,1817697,
002658.SZ,С©µПБъ,2020-12-31,28.773,29.0077,28.5383,28.82,2657984,
002658.SZ,С©µПБъ,2021-01-04,29.1016,29.1485,28.3506,28.4445,4394407,
002658.SZ,С©µПБъ,2021-01-05,28.2567,28.3975,27.271,27.4588,4352308,
002658.SZ,С©µПБъ,2021-01-06,27.4588,27.7404,27.1302,27.4118,2733100,
002658.SZ,С©µПБъ,2021-01-07,27.4118,27.4118,25.8159,26.2384,3722182,
002658.SZ,С©µПБъ,2021-01-08,26.0976,26.7078,25.9098,26.3792,1623929,
002658.SZ,С©µПБъ,2021-01-11,26.5669,26.5669,25.3935,25.4404,2193027,
002658.SZ,С©µПБъ,2021-01-12,25.2996,25.9098,25.018,25.5812,2403021,
002658.SZ,С©µПБъ,2021-01-13,25.5343,25.5812,25.1119,25.2527,1188039,
002658.SZ,С©µПБъ,2021-01-14,25.2996,25.8629,25.1588,25.5812,1051120,
002658.SZ,С©µПБъ,2021-01-15,25.7221,26.0976,25.6751,25.9098,923302,
002658.SZ,С©µПБъ,2021-01-18,26.1914,26.4261,25.9098,25.9098,1135851,
002658.SZ,С©µПБъ,2021-01-19,25.9098,27.1302,25.8159,26.8955,2532839,
002658.SZ,С©µПБъ,2021-01-20,26.9894,28.1159,26.6139,27.1302,4170567,
002658.SZ,С©µПБъ,2021-01-21,27.0363,27.0833,26.1914,26.7078,1540755,
002658.SZ,С©µПБъ,2021-01-22,26.7547,26.7547,25.9567,26.1445,1329970,
002658.SZ,С©µПБъ,2021-01-25,26.52,26.52,25.5812,25.6282,841441,
002658.SZ,С©µПБъ,2021-01-26,25.6282,25.8629,25.3465,25.7221,805000,
002658.SZ,С©µПБъ,2021-01-27,25.7221,25.7221,24.0323,24.6425,3373252,
002658.SZ,С©µПБъ,2021-01-28,24.5017,24.7833,24.22,24.4547,946323,
002658.SZ,С©µПБъ,2021-01-29,24.5486,24.5955,23.7037,24.0792,1299320,
002658.SZ,С©µПБъ,2021-02-01,24.0792,24.22,23.7037,24.1262,527565,
002658.SZ,С©µПБъ,2021-02-02,24.1262,24.267,23.8915,24.0323,607407,
002658.SZ,С©µПБъ,2021-02-03,24.0323,24.0323,23.3282,23.516,1305225,
002658.SZ,С©µПБъ,2021-02-04,23.516,23.516,22.3894,22.6241,1848953,
002658.SZ,С©µПБъ,2021-02-05,22.5303,23.0466,22.2956,22.4833,923900,
002658.SZ,С©µПБъ,2021-02-08,22.6241,22.765,22.4364,22.718,769100,
002658.SZ,С©µПБъ,2021-02-09,22.718,23.0935,22.5772,22.9058,736200,
002658.SZ,С©µПБъ,2021-02-10,22.9058,22.9996,22.5303,22.718,748500,
002658.SZ,С©µПБъ,2021-02-18,22.8119,23.516,22.8119,23.469,1106007,
002658.SZ,С©µПБъ,2021-02-19,23.469,24.8302,23.469,24.8302,1354220,
002658.SZ,С©µПБъ,2021-02-22,24.8302,25.3935,24.3608,25.2996,2240919,
002658.SZ,С©µПБъ,2021-02-23,25.2996,25.2996,24.6425,25.2527,1399902,
002658.SZ,С©µПБъ,2021-02-24,24.8772,25.2057,24.8302,25.1119,1050689,
002658.SZ,С©µПБъ,2021-02-25,25.2057,25.2057,24.6425,24.7364,904153,
002658.SZ,С©µПБъ,2021-02-26,24.5017,26.3322,24.4547,26.1445,4597336,
002658.SZ,С©µПБъ,2021-03-01,27.0363,28.773,26.1445,27.9281,13642117,
002658.SZ,С©µПБъ,2021-03-02,27.6465,30.7444,27.6465,30.7444,23241537,
002658.SZ,С©µПБъ,2021-03-03,30.7914,33.8423,29.9934,33.8423,37026541,
002658.SZ,С©µПБъ,2021-03-04,34.5464,37.2219,34.0301,37.2219,24570303,
002658.SZ,С©µПБъ,2021-03-05,37.4566,40.93,37.2688,38.5361,69672020,
002658.SZ,С©µПБъ,2021-03-08,36.2831,40.132,35.7199,36.7056,52037591,
002658.SZ,С©µПБъ,2021-03-09,35.2505,36.0954,33.0444,33.0444,38870930,
002658.SZ,С©µПБъ,2021-03-10,31.7771,33.6546,30.275,32.1995,31515384,
002658.SZ,С©µПБъ,2021-03-11,31.9648,34.3117,31.824,33.7015,36481654,
002658.SZ,С©µПБъ,2021-03-12,33.0444,37.0811,32.0118,35.7199,47292856,
002658.SZ,С©µПБъ,2021-03-15,34.9219,35.4382,33.2321,34.124,32535317,
002658.SZ,С©µПБъ,2021-03-16,34.2648,37.5504,34.077,37.5504,44844437,
002658.SZ,С©µПБъ,2021-03-17,36.5178,36.6117,34.4525,35.4382,32205494,
002658.SZ,С©µПБъ,2021-03-18,34.7342,35.8607,33.7485,34.5464,23234702,
