ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002788.SZ,№ибрвНвЉ,2017-04-21,40.148,41.1216,39.887,40.3086,1163584,
002788.SZ,№ибрвНвЉ,2017-04-24,40.3086,40.3086,38.1506,39.0941,778369,
002788.SZ,№ибрвНвЉ,2017-04-25,39.1744,39.8067,39.0439,39.1443,672790,
002788.SZ,№ибрвНвЉ,2017-04-26,39.2447,41.0011,39.2447,40.138,1290423,
002788.SZ,№ибрвНвЉ,2017-04-27,39.6562,40.8305,38.8231,40.8004,1678688,
002788.SZ,№ибрвНвЉ,2017-04-28,40.2684,41.0313,40.2484,40.8907,1035719,
002788.SZ,№ибрвНвЉ,2017-05-02,40.6499,40.9911,40.0476,40.2584,1065457,
002788.SZ,№ибрвНвЉ,2017-05-03,40.6499,40.6499,39.8268,40.148,826551,
002788.SZ,№ибрвНвЉ,2017-05-04,40.148,40.3789,39.4454,39.8569,679704,
002788.SZ,№ибрвНвЉ,2017-05-05,39.8569,40.0175,39.345,39.4354,805381,
002788.SZ,№ибрвНвЉ,2017-05-08,39.0038,39.4153,37.8094,37.8295,1336143,
002788.SZ,№ибрвНвЉ,2017-05-09,37.8395,38.6324,37.7893,38.522,662936,
002788.SZ,№ибрвНвЉ,2017-05-10,38.4417,39.4856,38.0202,38.241,968210,
002788.SZ,№ибрвНвЉ,2017-05-11,37.7291,38.3112,37.1369,38.3112,904374,
002788.SZ,№ибрвНвЉ,2017-05-12,38.1105,38.1306,37.448,37.6488,927595,
002788.SZ,№ибрвНвЉ,2017-05-15,37.6588,37.99,37.3477,37.4079,807383,
002788.SZ,№ибрвНвЉ,2017-05-16,37.3577,38.4317,37.1469,38.2008,1163496,
002788.SZ,№ибрвНвЉ,2017-05-17,38.1406,38.6425,38.0001,38.2912,1034085,
002788.SZ,№ибрвНвЉ,2017-05-18,37.98,38.6023,37.8094,38.4819,841202,
002788.SZ,№ибрвНвЉ,2017-05-19,38.1908,38.4919,38.1908,38.2711,542582,
002788.SZ,№ибрвНвЉ,2017-05-22,38.3715,38.6023,35.8321,36.2135,1467338,
002788.SZ,№ибрвНвЉ,2017-05-23,36.1332,36.1332,32.9214,34.2864,1863624,
002788.SZ,№ибрвНвЉ,2017-05-24,33.9552,34.3767,33.4332,34.2864,1017587,
002788.SZ,№ибрвНвЉ,2017-05-25,34.1258,34.457,33.5135,34.4269,834891,
002788.SZ,№ибрвНвЉ,2017-05-26,34.4269,34.6578,34.1459,34.2864,841507,
002788.SZ,№ибрвНвЉ,2017-05-31,34.989,35.6314,34.1358,34.3065,1178658,
002788.SZ,№ибрвНвЉ,2017-06-01,34.1258,34.2262,32.2288,32.2388,1020183,
002788.SZ,№ибрвНвЉ,2017-06-02,32.018,33.1221,31.5262,32.9214,1035873,
002788.SZ,№ибрвНвЉ,2017-06-05,33.0318,33.3028,32.8411,33.2626,1198651,
002788.SZ,№ибрвНвЉ,2017-06-06,33.2024,33.4132,32.4295,33.2526,928788,
002788.SZ,№ибрвНвЉ,2017-06-07,33.3233,34.4542,33.1213,34.2826,1654398,
002788.SZ,№ибрвНвЉ,2017-06-08,34.2826,35.4741,34.2826,34.9187,2223357,
002788.SZ,№ибрвНвЉ,2017-06-09,34.3836,34.7269,33.5454,34.0503,1827506,
002788.SZ,№ибрвНвЉ,2017-06-12,33.9796,33.9796,32.5659,32.7275,1606208,
002788.SZ,№ибрвНвЉ,2017-06-13,32.7174,33.8989,32.7174,33.8282,1469751,
002788.SZ,№ибрвНвЉ,2017-06-14,33.9291,37.1403,33.5454,37.0292,5537584,
002788.SZ,№ибрвНвЉ,2017-06-15,36.282,36.9585,36.0497,36.5243,4598754,
002788.SZ,№ибрвНвЉ,2017-06-16,36.3628,36.7566,35.7468,35.7872,2855194,
002788.SZ,№ибрвНвЉ,2017-06-19,35.6458,36.1709,35.353,35.7165,1872723,
002788.SZ,№ибрвНвЉ,2017-06-20,35.7165,36.0497,35.6155,35.6761,1737150,
002788.SZ,№ибрвНвЉ,2017-06-21,35.8276,35.8276,34.8885,35.2924,1696566,
002788.SZ,№ибрвНвЉ,2017-06-22,35.3227,35.5044,34.3331,34.3331,1401426,
002788.SZ,№ибрвНвЉ,2017-06-23,34.1513,34.636,33.2021,33.8686,1668970,
002788.SZ,№ибрвНвЉ,2017-06-26,33.8181,34.3836,33.6666,34.3634,1288811,
002788.SZ,№ибрвНвЉ,2017-06-27,34.4542,35.0399,34.2321,35.0399,1694545,
002788.SZ,№ибрвНвЉ,2017-06-28,34.3432,34.6663,32.8184,33.3435,3127246,
002788.SZ,№ибрвНвЉ,2017-06-29,33.3132,33.6767,33.1718,33.4041,1197749,
002788.SZ,№ибрвНвЉ,2017-06-30,33.3132,33.808,33.0405,33.6262,1265741,
002788.SZ,№ибрвНвЉ,2017-07-03,33.8181,35.9689,33.6868,35.3126,4156415,
002788.SZ,№ибрвНвЉ,2017-07-04,34.9894,35.666,34.8481,35.4741,3060957,
002788.SZ,№ибрвНвЉ,2017-07-05,35.3429,35.6256,34.9692,35.4741,2040609,
002788.SZ,№ибрвНвЉ,2017-07-06,35.4741,36.3325,35.0601,35.767,2973541,
002788.SZ,№ибрвНвЉ,2017-07-07,35.868,36.9989,35.868,36.4738,3777469,
002788.SZ,№ибрвНвЉ,2017-07-10,36.4536,36.4536,35.2621,35.6256,2637228,
002788.SZ,№ибрвНвЉ,2017-07-11,35.5347,35.9083,34.9894,35.3025,1463057,
002788.SZ,№ибрвНвЉ,2017-07-12,35.3025,35.6256,33.7272,34.838,1633363,
002788.SZ,№ибрвНвЉ,2017-07-13,34.838,35.2419,34.2321,35.0601,1104707,
002788.SZ,№ибрвНвЉ,2017-07-14,35.0601,35.0702,34.2321,34.535,833356,
002788.SZ,№ибрвНвЉ,2017-07-17,34.3836,34.3836,31.4349,31.4551,2583291,
002788.SZ,№ибрвНвЉ,2017-07-18,31.3138,31.7884,30.9502,31.5662,1133212,
002788.SZ,№ибрвНвЉ,2017-07-19,31.5662,32.2226,31.3441,32.0307,965655,
002788.SZ,№ибрвНвЉ,2017-07-20,31.8187,32.6366,31.7581,31.9701,1091739,
002788.SZ,№ибрвНвЉ,2017-07-21,31.9096,32.5659,31.8187,32.162,691095,
002788.SZ,№ибрвНвЉ,2017-07-24,32.0812,32.1923,31.1219,32.061,1046632,
002788.SZ,№ибрвНвЉ,2017-07-25,32.061,32.364,31.5056,31.7682,1102882,
002788.SZ,№ибрвНвЉ,2017-07-26,31.7581,31.9903,31.6571,31.8995,721296,
002788.SZ,№ибрвНвЉ,2017-07-27,31.8288,32.9799,31.6268,32.8184,1553490,
002788.SZ,№ибрвНвЉ,2017-07-28,32.8386,32.8487,32.3236,32.6366,908504,
002788.SZ,№ибрвНвЉ,2017-07-31,32.5154,32.778,32.3842,32.7174,736610,
002788.SZ,№ибрвНвЉ,2017-08-01,32.7174,32.9496,32.1923,32.4447,1091057,
002788.SZ,№ибрвНвЉ,2017-08-02,32.4851,32.4851,31.1724,31.3845,1943245,
002788.SZ,№ибрвНвЉ,2017-08-03,31.3037,32.0307,31.1219,31.6066,953845,
002788.SZ,№ибрвНвЉ,2017-08-04,31.5864,31.96,31.4148,31.8288,819808,
002788.SZ,№ибрвНвЉ,2017-08-07,31.8086,32.3135,31.6167,32.2933,1207221,
002788.SZ,№ибрвНвЉ,2017-08-08,32.0812,32.1721,31.7278,32.0307,1183031,
002788.SZ,№ибрвНвЉ,2017-08-09,32.0307,32.9193,32.0307,32.4548,1539484,
002788.SZ,№ибрвНвЉ,2017-08-10,32.576,33.3132,32.1115,32.4952,1541724,
002788.SZ,№ибрвНвЉ,2017-08-11,32.1115,32.4447,31.8187,32.1317,1111840,
002788.SZ,№ибрвНвЉ,2017-08-14,32.1115,32.8588,32.061,32.7275,986810,
002788.SZ,№ибрвНвЉ,2017-08-15,33.1213,35.5044,32.9799,34.3634,3586829,
002788.SZ,№ибрвНвЉ,2017-08-16,34.1513,34.5249,33.7272,34.4239,2151381,
002788.SZ,№ибрвНвЉ,2017-08-17,34.4441,34.4542,33.9392,34.3735,1696519,
002788.SZ,№ибрвНвЉ,2017-08-18,34.0907,35.1712,33.9493,34.2119,1628901,
002788.SZ,№ибрвНвЉ,2017-08-21,34.121,34.3331,33.8282,34.2523,1229813,
002788.SZ,№ибрвНвЉ,2017-08-22,34.323,34.323,33.7575,33.8787,984700,
002788.SZ,№ибрвНвЉ,2017-08-23,33.9291,34.2826,33.8686,34.0099,955225,
002788.SZ,№ибрвНвЉ,2017-08-24,33.9291,34.434,33.6262,33.6363,1068700,
002788.SZ,№ибрвНвЉ,2017-08-25,33.5858,34.2119,33.5454,34.121,1080979,
002788.SZ,№ибрвНвЉ,2017-08-28,34.0604,34.838,34.0604,34.6663,1757119,
002788.SZ,№ибрвНвЉ,2017-08-29,34.8985,36.0194,34.8985,35.0298,3069439,
002788.SZ,№ибрвНвЉ,2017-08-30,34.6966,34.7875,34.434,34.434,1721845,
002788.SZ,№ибрвНвЉ,2017-08-31,34.5148,35.2924,34.434,35.1409,1734025,
002788.SZ,№ибрвНвЉ,2017-09-01,35.4539,35.4943,34.8481,34.949,1252813,
002788.SZ,№ибрвНвЉ,2017-09-04,34.8985,34.8985,34.5451,34.6562,1246948,
002788.SZ,№ибрвНвЉ,2017-09-05,34.7067,34.8279,34.2826,34.4239,1190109,
002788.SZ,№ибрвНвЉ,2017-09-06,34.3331,34.8279,34.1513,34.7875,1300972,
002788.SZ,№ибрвНвЉ,2017-09-07,34.7875,35.3328,34.6764,34.8481,2410165,
002788.SZ,№ибрвНвЉ,2017-09-08,34.7976,35.6357,34.737,35.5448,3217983,
002788.SZ,№ибрвНвЉ,2017-09-11,35.5549,36.2012,35.1611,35.4842,2373514,
002788.SZ,№ибрвНвЉ,2017-09-12,35.2722,35.4943,34.636,34.6562,2323832,
002788.SZ,№ибрвНвЉ,2017-09-13,34.636,34.949,34.5552,34.8481,805244,
002788.SZ,№ибрвНвЉ,2017-09-14,34.8481,35.0803,34.3533,34.4946,1271657,
002788.SZ,№ибрвНвЉ,2017-09-15,34.3836,34.6865,34.3836,34.4643,855091,
002788.SZ,№ибрвНвЉ,2017-09-18,34.4542,34.9591,34.434,34.9288,900925,
002788.SZ,№ибрвНвЉ,2017-09-19,34.8885,34.9894,34.6158,34.6259,930558,
002788.SZ,№ибрвНвЉ,2017-09-20,34.636,34.9591,34.434,34.8985,1016293,
002788.SZ,№ибрвНвЉ,2017-09-21,34.9288,35.0197,34.5855,34.5855,843600,
002788.SZ,№ибрвНвЉ,2017-09-22,34.5653,34.9389,34.434,34.9288,1041078,
002788.SZ,№ибрвНвЉ,2017-09-25,34.9187,35.0399,34.222,34.2523,1031001,
002788.SZ,№ибрвНвЉ,2017-09-26,34.1816,34.3937,32.9193,33.2829,1487700,
002788.SZ,№ибрвНвЉ,2017-09-27,33.293,33.5454,33.1718,33.4343,580902,
002788.SZ,№ибрвНвЉ,2017-09-28,33.4343,33.9089,33.2223,33.2425,714319,
002788.SZ,№ибрвНвЉ,2017-09-29,33.2223,34.5653,33.2223,34.4845,1280832,
002788.SZ,№ибрвНвЉ,2017-10-09,34.4845,34.7572,34.1816,34.2826,1545763,
002788.SZ,№ибрвНвЉ,2017-10-10,34.2927,35.8478,34.2826,35.6458,4343599,
002788.SZ,№ибрвНвЉ,2017-10-11,36.1103,36.1103,35.353,35.4135,3197787,
002788.SZ,№ибрвНвЉ,2017-10-12,35.3126,35.4135,34.9591,35.2318,1947247,
002788.SZ,№ибрвНвЉ,2017-10-13,35.2318,38.3722,35.2318,36.5041,5400010,
002788.SZ,№ибрвНвЉ,2017-10-16,36.4233,36.494,35.4539,35.9588,3126984,
002788.SZ,№ибрвНвЉ,2017-10-17,35.666,36.5445,35.666,36.3829,2334753,
002788.SZ,№ибрвНвЉ,2017-10-18,36.181,36.6051,35.6761,35.7266,2199035,
002788.SZ,№ибрвНвЉ,2017-10-19,35.7064,35.9386,35.1409,35.2722,1627739,
002788.SZ,№ибрвНвЉ,2017-10-20,35.0197,35.3126,32.7376,33.7373,3479647,
002788.SZ,№ибрвНвЉ,2017-10-23,33.6262,34.1008,33.4848,34.0099,1312572,
002788.SZ,№ибрвНвЉ,2017-10-24,34.1008,34.3129,33.505,33.8787,1528811,
002788.SZ,№ибрвНвЉ,2017-10-25,33.7676,34.6663,33.7676,34.5451,1783229,
002788.SZ,№ибрвНвЉ,2017-10-26,34.5956,35.2419,34.4542,35.0298,1671320,
002788.SZ,№ибрвНвЉ,2017-10-27,34.9692,35.3933,34.838,35.1005,1471958,
002788.SZ,№ибрвНвЉ,2017-10-30,34.8481,35.0197,33.6363,33.9291,1601100,
002788.SZ,№ибрвНвЉ,2017-10-31,34.02,34.9086,33.7171,34.8683,1278218,
002788.SZ,№ибрвНвЉ,2017-11-01,35.3328,35.7367,34.9894,35.6761,2868036,
002788.SZ,№ибрвНвЉ,2017-11-02,35.4741,36.3123,35.1308,35.9689,3238587,
002788.SZ,№ибрвНвЉ,2017-11-03,35.353,35.9487,35.353,35.7569,2377858,
002788.SZ,№ибрвНвЉ,2017-11-06,35.9184,36.908,35.9184,36.8777,3459710,
002788.SZ,№ибрвНвЉ,2017-11-07,36.9585,37.0191,36.3123,36.6152,2620521,
002788.SZ,№ибрвНвЉ,2017-11-08,36.6556,36.8071,36.0497,36.1507,2478836,
002788.SZ,№ибрвНвЉ,2017-11-09,36.0497,36.4334,35.8377,36.2921,1633251,
002788.SZ,№ибрвНвЉ,2017-11-10,36.3527,36.7768,35.9689,36.1507,2225069,
002788.SZ,№ибрвНвЉ,2017-11-13,36.1608,37.3625,35.7569,37.3019,3607878,
002788.SZ,№ибрвНвЉ,2017-11-14,37.4634,37.5644,36.797,36.8374,3145093,
002788.SZ,№ибрвНвЉ,2017-11-15,36.9686,37.5341,36.8576,37.4533,3220519,
002788.SZ,№ибрвНвЉ,2017-11-16,37.4836,38.7257,36.1608,36.2012,5197893,
002788.SZ,№ибрвНвЉ,2017-11-17,35.8478,35.8478,33.6464,33.6565,4150372,
002788.SZ,№ибрвНвЉ,2017-11-20,34.0099,34.3028,33.1213,34.2826,1912898,
002788.SZ,№ибрвНвЉ,2017-11-21,34.1513,34.5653,33.6868,34.1109,1735459,
002788.SZ,№ибрвНвЉ,2017-11-22,34.2725,34.2725,33.6868,33.9291,1416335,
002788.SZ,№ибрвНвЉ,2017-11-23,33.9291,34.1715,33.1213,33.192,1624215,
002788.SZ,№ибрвНвЉ,2017-11-24,32.8891,33.4949,32.7679,33.1011,980471,
002788.SZ,№ибрвНвЉ,2017-11-27,33.0809,33.0809,32.1418,32.1721,1226900,
002788.SZ,№ибрвНвЉ,2017-11-28,32.0913,32.677,32.0913,32.6063,999831,
002788.SZ,№ибрвНвЉ,2017-11-29,32.7275,32.7275,32.1216,32.3337,882855,
002788.SZ,№ибрвНвЉ,2017-11-30,32.3236,32.6366,32.1822,32.3539,598100,
002788.SZ,№ибрвНвЉ,2017-12-01,32.2125,32.8689,32.2125,32.7174,806297,
002788.SZ,№ибрвНвЉ,2017-12-04,32.7477,32.7477,30.5968,30.617,2085725,
002788.SZ,№ибрвНвЉ,2017-12-05,30.5766,30.8695,28.7792,29.1023,1860163,
002788.SZ,№ибрвНвЉ,2017-12-06,29.1831,29.7789,28.8701,29.6779,1120317,
002788.SZ,№ибрвНвЉ,2017-12-07,29.4759,29.5062,29.1831,29.3144,953312,
002788.SZ,№ибрвНвЉ,2017-12-08,29.3144,29.8597,29.1427,29.6274,933304,
002788.SZ,№ибрвНвЉ,2017-12-11,29.6274,30.2333,29.4457,30.1121,889021,
002788.SZ,№ибрвНвЉ,2017-12-12,30.1727,30.1727,29.4154,29.5264,794415,
002788.SZ,№ибрвНвЉ,2017-12-13,29.4658,29.7789,29.3346,29.7385,779213,
002788.SZ,№ибрвНвЉ,2017-12-14,29.587,29.7082,29.2942,29.6072,570763,
002788.SZ,№ибрвНвЉ,2017-12-15,29.4961,29.7587,29.3851,29.6678,734201,
002788.SZ,№ибрвНвЉ,2017-12-18,29.486,30.5564,29.3649,30.2333,1200863,
002788.SZ,№ибрвНвЉ,2017-12-19,30.102,30.3242,30.0111,30.0717,818422,
002788.SZ,№ибрвНвЉ,2017-12-20,30.0717,30.0717,29.6476,29.7486,645770,
002788.SZ,№ибрвНвЉ,2017-12-21,29.6678,29.9909,29.3851,29.8395,636460,
002788.SZ,№ибрвНвЉ,2017-12-22,30.0414,30.0414,29.4961,29.5466,507400,
002788.SZ,№ибрвНвЉ,2017-12-25,29.5668,29.688,28.7893,28.8802,882728,
002788.SZ,№ибрвНвЉ,2017-12-26,28.8802,29.5971,28.8802,29.486,1012045,
002788.SZ,№ибрвНвЉ,2017-12-27,29.3952,29.6375,29.1225,29.2841,719003,
002788.SZ,№ибрвНвЉ,2017-12-28,29.4356,30.1222,29.1932,29.8597,1347726,
002788.SZ,№ибрвНвЉ,2017-12-29,29.7082,29.9909,29.6173,29.9505,898687,
002788.SZ,№ибрвНвЉ,2018-01-02,29.9505,30.102,29.6981,30.0515,809657,
002788.SZ,№ибрвНвЉ,2018-01-03,29.9102,30.2434,29.789,30.1727,1038873,
002788.SZ,№ибрвНвЉ,2018-01-04,30.1929,30.5463,30.1121,30.2737,1189842,
002788.SZ,№ибрвНвЉ,2018-01-05,30.2434,31.7581,30.1222,30.5463,1757403,
002788.SZ,№ибрвНвЉ,2018-01-08,30.4453,30.4453,29.89,30.0414,1319398,
002788.SZ,№ибрвНвЉ,2018-01-09,30.001,30.5564,30.001,30.2535,1553213,
002788.SZ,№ибрвНвЉ,2018-01-10,30.1424,30.1727,29.3649,29.4759,1369466,
002788.SZ,№ибрвНвЉ,2018-01-11,29.3447,29.8496,29.3447,29.7183,963961,
002788.SZ,№ибрвНвЉ,2018-01-12,29.6274,29.8092,29.4154,29.5163,710310,
002788.SZ,№ибрвНвЉ,2018-01-15,29.4557,29.5668,28.446,28.658,1161900,
002788.SZ,№ибрвНвЉ,2018-01-16,28.5974,28.9811,28.4258,28.8903,898318,
002788.SZ,№ибрвНвЉ,2018-01-17,28.8297,29.4759,28.5671,29.2134,1110211,
002788.SZ,№ибрвНвЉ,2018-01-18,29.2336,29.4457,29.1124,29.2942,619300,
002788.SZ,№ибрвНвЉ,2018-01-19,29.2538,29.5466,29.1831,29.3245,779184,
002788.SZ,№ибрвНвЉ,2018-01-22,29.3447,29.9405,28.6075,29.6779,1193263,
002788.SZ,№ибрвНвЉ,2018-01-23,29.8092,30.0515,29.6375,29.9909,1284474,
002788.SZ,№ибрвНвЉ,2018-01-24,29.9505,30.9805,29.89,30.4857,2321955,
002788.SZ,№ибрвНвЉ,2018-01-25,30.2939,30.8796,30.001,30.0717,1494667,
002788.SZ,№ибрвНвЉ,2018-01-26,29.9102,30.2939,29.8496,29.8597,878925,
002788.SZ,№ибрвНвЉ,2018-01-29,29.7183,30.1525,29.2033,29.274,883150,
002788.SZ,№ибрвНвЉ,2018-01-30,29.1629,29.5062,29.0821,29.4255,440938,
002788.SZ,№ибрвНвЉ,2018-01-31,29.4255,29.5567,28.5772,28.6883,1007150,
002788.SZ,№ибрвНвЉ,2018-02-01,28.7085,28.9509,26.0527,27.0221,2085923,
002788.SZ,№ибрвНвЉ,2018-02-02,26.598,27.6684,26.3254,27.6179,1175159,
002788.SZ,№ибрвНвЉ,2018-02-05,27.4665,27.5371,26.8101,27.4362,527700,
002788.SZ,№ибрвНвЉ,2018-02-06,26.8606,27.1837,25.8811,25.9821,992500,
002788.SZ,№ибрвНвЉ,2018-02-07,26.4567,27.1433,25.9114,25.9921,836200,
002788.SZ,№ибрвНвЉ,2018-02-08,26.2446,26.7495,26.1335,26.6283,811091,
002788.SZ,№ибрвНвЉ,2018-02-09,26.1739,26.497,25.7498,25.9821,750876,
002788.SZ,№ибрвНвЉ,2018-02-12,26.2547,26.8101,26.2345,26.5576,601902,
002788.SZ,№ибрвНвЉ,2018-02-13,26.7495,26.9111,26.5071,26.6788,606104,
002788.SZ,№ибрвНвЉ,2018-02-14,26.6384,26.8202,26.4163,26.5576,348323,
002788.SZ,№ибрвНвЉ,2018-02-22,26.7697,27.012,26.5879,26.8404,486963,
002788.SZ,№ибрвНвЉ,2018-02-23,26.8505,26.9414,26.6182,26.8505,499851,
002788.SZ,№ибрвНвЉ,2018-02-26,26.8808,27.628,26.8808,27.5371,912200,
002788.SZ,№ибрвНвЉ,2018-02-27,27.5371,27.8199,27.416,27.527,729976,
002788.SZ,№ибрвНвЉ,2018-02-28,27.2948,27.8401,27.1837,27.6381,644610,
002788.SZ,№ибрвНвЉ,2018-03-01,27.3453,27.8502,27.3453,27.7896,840239,
002788.SZ,№ибрвНвЉ,2018-03-02,27.5573,27.9915,27.4765,27.6179,634600,
002788.SZ,№ибрвНвЉ,2018-03-05,27.6179,27.9209,27.6179,27.8704,566452,
002788.SZ,№ибрвНвЉ,2018-03-06,27.9613,28.2642,27.7997,28.2339,900539,
002788.SZ,№ибрвНвЉ,2018-03-07,28.0824,28.4359,27.9209,28.0622,863184,
002788.SZ,№ибрвНвЉ,2018-03-08,27.9915,28.557,27.9915,28.5368,1108672,
002788.SZ,№ибрвНвЉ,2018-03-09,28.5772,29.0518,28.345,28.9307,1394454,
002788.SZ,№ибрвНвЉ,2018-03-12,28.2541,28.7792,27.9713,28.6681,3137070,
002788.SZ,№ибрвНвЉ,2018-03-13,28.4561,28.5772,28.0824,28.0824,1678444,
002788.SZ,№ибрвНвЉ,2018-03-14,27.9713,28.3349,27.7795,27.8098,976058,
002788.SZ,№ибрвНвЉ,2018-03-15,27.7694,27.931,26.7697,27.1534,1467507,
002788.SZ,№ибрвНвЉ,2018-03-16,27.1433,27.3251,26.9313,27.0625,642991,
002788.SZ,№ибрвНвЉ,2018-03-19,27.0625,27.7694,26.8909,27.628,937899,
002788.SZ,№ибрвНвЉ,2018-03-20,27.2645,30.3949,27.1231,29.3346,4929320,
002788.SZ,№ибрвНвЉ,2018-03-21,29.173,29.3851,28.5772,28.7186,2603176,
002788.SZ,№ибрвНвЉ,2018-03-22,28.8499,29.0114,28.2945,28.5166,1344868,
002788.SZ,№ибрвНвЉ,2018-03-23,27.7795,30.2636,27.2645,29.7587,5232056,
002788.SZ,№ибрвНвЉ,2018-03-26,29.1326,30.8796,28.2945,30.7887,5348866,
002788.SZ,№ибрвНвЉ,2018-03-27,30.4857,31.6167,30.203,30.6271,5304320,
002788.SZ,№ибрвНвЉ,2018-03-28,30.3141,31.6066,30.1222,30.4756,3487896,
002788.SZ,№ибрвНвЉ,2018-03-29,30.6877,31.0815,29.8395,30.0414,2745923,
002788.SZ,№ибрвНвЉ,2018-03-30,29.9909,30.5766,29.9909,30.0818,2569276,
002788.SZ,№ибрвНвЉ,2018-04-02,30.0919,30.819,30.001,30.7988,2961363,
002788.SZ,№ибрвНвЉ,2018-04-03,30.2939,32.0913,30.1929,31.9802,4661652,
002788.SZ,№ибрвНвЉ,2018-04-04,31.8288,32.7679,30.8594,30.8796,4145792,
002788.SZ,№ибрвНвЉ,2018-04-09,30.3343,30.5968,29.789,30.1929,2549612,
002788.SZ,№ибрвНвЉ,2018-04-10,30.1929,30.718,29.789,30.5968,2417715,
002788.SZ,№ибрвНвЉ,2018-04-11,30.6271,30.7988,30.1424,30.2434,2076906,
002788.SZ,№ибрвНвЉ,2018-04-12,30.1525,30.8291,30.1121,30.2636,1958537,
002788.SZ,№ибрвНвЉ,2018-04-13,30.6877,31.1522,30.304,30.4655,2110047,
002788.SZ,№ибрвНвЉ,2018-04-16,30.3545,30.4756,29.3245,29.4053,2217858,
002788.SZ,№ибрвНвЉ,2018-04-17,29.5264,29.7385,27.7694,28.1531,1940115,
002788.SZ,№ибрвНвЉ,2018-04-18,28.5772,28.8398,27.7694,28.6378,1426999,
002788.SZ,№ибрвНвЉ,2018-04-19,28.4056,28.9609,28.4056,28.5974,1150900,
002788.SZ,№ибрвНвЉ,2018-04-20,28.5267,28.8196,27.83,27.9713,1090812,
002788.SZ,№ибрвНвЉ,2018-04-23,27.9814,28.759,27.9007,28.6782,1207767,
002788.SZ,№ибрвНвЉ,2018-04-24,28.9811,29.789,28.9811,29.5062,1975721,
002788.SZ,№ибрвНвЉ,2018-04-25,29.3144,29.8698,28.8499,29.6476,1676799,
002788.SZ,№ибрвНвЉ,2018-04-26,29.6678,29.9405,29.1831,29.1831,1249100,
002788.SZ,№ибрвНвЉ,2018-04-27,29.5668,29.6981,29.0316,29.587,1091000,
002788.SZ,№ибрвНвЉ,2018-05-02,29.587,30.0313,29.486,30.0111,1564682,
002788.SZ,№ибрвНвЉ,2018-05-03,29.8193,30.0818,29.3346,29.9909,1261606,
002788.SZ,№ибрвНвЉ,2018-05-04,29.9909,31.1825,29.9001,30.7988,3192651,
002788.SZ,№ибрвНвЉ,2018-05-07,30.7584,31.1926,30.5059,30.9805,2300727,
002788.SZ,№ибрвНвЉ,2018-05-08,31.0007,31.6369,30.4756,30.6069,2937435,
002788.SZ,№ибрвНвЉ,2018-05-09,30.6372,30.8291,30.3242,30.7786,1586193,
002788.SZ,№ибрвНвЉ,2018-05-10,30.718,31.2633,30.6978,31.1017,2158730,
002788.SZ,№ибрвНвЉ,2018-05-11,31.1522,31.445,30.4151,30.4756,2135053,
002788.SZ,№ибрвНвЉ,2018-05-14,30.3444,30.3747,29.8395,30.0414,1513800,
002788.SZ,№ибрвНвЉ,2018-05-15,30.0818,30.7483,29.9707,30.6978,1082229,
002788.SZ,№ибрвНвЉ,2018-05-16,30.6978,31.3037,30.4756,30.9099,2426713,
002788.SZ,№ибрвНвЉ,2018-05-17,30.4252,30.5362,30.0919,30.2131,1877523,
002788.SZ,№ибрвНвЉ,2018-05-18,30.1929,30.5564,29.789,30.5564,1419733,
002788.SZ,№ибрвНвЉ,2018-05-21,30.5261,31.2633,30.5261,30.9805,1583167,
002788.SZ,№ибрвНвЉ,2018-05-22,30.9099,32.4952,30.9099,32.3337,4527629,
002788.SZ,№ибрвНвЉ,2018-05-23,31.9701,32.6467,31.5157,32.5659,4436497,
002788.SZ,№ибрвНвЉ,2018-05-24,32.4145,32.6972,32.0105,32.0408,2741408,
002788.SZ,№ибрвНвЉ,2018-05-25,31.7665,32.4524,31.5073,31.614,3187826,
002788.SZ,№ибрвНвЉ,2018-05-28,31.5835,34.7693,31.2482,34.7693,7853897,
002788.SZ,№ибрвНвЉ,2018-05-29,34.8303,36.4308,33.245,33.3517,18250017,
002788.SZ,№ибрвНвЉ,2018-05-30,30.4708,31.675,30.0135,30.0135,10581747,
002788.SZ,№ибрвНвЉ,2018-05-31,29.7544,31.111,29.6324,30.5165,5972361,
002788.SZ,№ибрвНвЉ,2018-06-01,30.0135,30.3336,28.1539,28.7483,5574684,
002788.SZ,№ибрвНвЉ,2018-06-04,28.9465,29.0684,28.1996,28.4587,2642404,
002788.SZ,№ибрвНвЉ,2018-06-05,28.6111,29.1447,28.474,29.038,2993248,
002788.SZ,№ибрвНвЉ,2018-06-06,28.9617,30.1812,28.6569,30.0135,4421287,
002788.SZ,№ибрвНвЉ,2018-06-07,29.8763,29.9373,29.038,29.1447,3210830,
002788.SZ,№ибрвНвЉ,2018-06-08,29.038,29.3428,28.5349,29.2209,2258600,
002788.SZ,№ибрвНвЉ,2018-06-11,29.0684,29.5867,28.8398,29.2209,2176029,
002788.SZ,№ибрвНвЉ,2018-06-12,29.2056,29.5257,28.6874,29.48,2507498,
002788.SZ,№ибрвНвЉ,2018-06-13,29.3885,29.3885,27.8947,27.9405,2639848,
002788.SZ,№ибрвНвЉ,2018-06-14,27.5899,28.1234,27.0868,27.3155,2161488,
