іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603993.SH,¬е—фов“µ,2018-06-25,20.5288,20.7547,20.206,20.2706,77269181,
603993.SH,¬е—фов“µ,2018-06-26,19.8782,20.6629,19.5186,20.5975,61409987,
603993.SH,¬е—фов“µ,2018-06-27,20.5648,20.761,20.009,20.1071,56541726,
603993.SH,¬е—фов“µ,2018-06-28,19.9109,20.3033,19.7801,19.9109,47185262,
603993.SH,¬е—фов“µ,2018-06-29,19.8128,20.5975,19.8128,20.5648,84290554,
603993.SH,¬е—фов“µ,2018-07-02,20.4667,20.4994,19.8782,20.0744,69942520,
603993.SH,¬е—фов“µ,2018-07-03,20.1071,20.2379,19.4859,20.1071,65601136,
603993.SH,¬е—фов“µ,2018-07-04,20.0417,20.2379,19.6821,19.7475,49416545,
603993.SH,¬е—фов“µ,2018-07-05,19.7475,19.9109,18.1454,18.3416,93041867,
603993.SH,¬е—фов“µ,2018-07-06,18.2762,18.7666,17.7531,18.4724,93705607,
603993.SH,¬е—фов“µ,2018-07-09,18.4724,18.9955,18.4724,18.9955,80171914,
603993.SH,¬е—фов“µ,2018-07-10,19.0282,20.5321,19.0282,20.336,162836450,
603993.SH,¬е—фов“µ,2018-07-11,19.6167,21.1533,19.5513,20.5648,183415379,
603993.SH,¬е—фов“µ,2018-07-12,20.3033,20.8264,20.1071,20.6956,119142640,
603993.SH,¬е—фов“µ,2018-07-13,20.6956,21.9053,20.4013,21.3495,174565188,
603993.SH,¬е—фов“µ,2018-07-16,21.0552,21.3495,20.6956,20.9245,95945332,
603993.SH,¬е—фов“µ,2018-07-17,20.761,20.9898,20.2706,20.5975,100720489,
603993.SH,¬е—фов“µ,2018-07-18,20.5648,20.6629,19.9763,20.0744,93051082,
603993.SH,¬е—фов“µ,2018-07-19,19.584,20.0417,19.3224,19.4859,102201108,
603993.SH,¬е—фов“µ,2018-07-20,19.6167,20.009,19.3878,19.7801,85054703,
603993.SH,¬е—фов“µ,2018-07-23,19.7475,20.2052,19.159,20.1725,109180326,
603993.SH,¬е—фов“µ,2018-07-24,19.9436,20.7937,19.6494,20.1725,384372771,
603993.SH,¬е—фов“µ,2018-07-25,20.2706,20.2706,19.6494,19.8782,244740694,
603993.SH,¬е—фов“µ,2018-07-26,19.7801,19.8455,19.0609,19.1916,218730762,
603993.SH,¬е—фов“µ,2018-07-27,19.0609,19.257,18.7666,18.9301,123157388,
603993.SH,¬е—фов“µ,2018-07-30,19.0936,19.4859,18.9301,19.2243,154809702,
603993.SH,¬е—фов“µ,2018-07-31,19.6167,19.7148,19.0282,19.159,165531473,
603993.SH,¬е—фов“µ,2018-08-01,19.1916,19.3224,18.4724,18.5051,192632079,
603993.SH,¬е—фов“µ,2018-08-02,18.3743,18.3743,17.3281,17.7531,194606074,
603993.SH,¬е—фов“µ,2018-08-03,17.655,17.7858,17.0338,17.0665,135793510,
603993.SH,¬е—фов“µ,2018-08-06,16.903,16.903,15.4972,15.628,244722038,
603993.SH,¬е—фов“µ,2018-08-07,15.7587,16.1184,15.0721,16.0857,191660085,
603993.SH,¬е—фов“µ,2018-08-08,15.9876,16.0857,15.4318,15.5626,132906897,
603993.SH,¬е—фов“µ,2018-08-09,15.6606,16.5761,15.5953,16.3145,212320937,
603993.SH,¬е—фов“µ,2018-08-10,16.4453,16.4453,16.1838,16.3799,127674865,
603993.SH,¬е—фов“µ,2018-08-13,16.0203,16.6088,15.8895,16.5107,120604580,
603993.SH,¬е—фов“µ,2018-08-14,16.4453,16.478,16.2165,16.3799,91444447,
603993.SH,¬е—фов“µ,2018-08-15,16.3472,16.4453,15.8568,15.8895,85797975,
603993.SH,¬е—фов“µ,2018-08-16,15.5626,16.1184,15.4318,15.8895,83383171,
603993.SH,¬е—фов“µ,2018-08-17,16.1184,16.2165,15.6606,15.6933,85383430,
603993.SH,¬е—фов“µ,2018-08-20,15.8241,16.1838,15.6933,16.1511,96795915,
603993.SH,¬е—фов“µ,2018-08-21,16.1838,16.3799,15.9876,16.2491,113345832,
603993.SH,¬е—фов“µ,2018-08-22,16.1838,16.2165,15.7914,15.8241,87583080,
603993.SH,¬е—фов“µ,2018-08-23,15.8568,16.1184,15.7587,16.0203,77126126,
603993.SH,¬е—фов“µ,2018-08-24,15.9549,15.9549,15.6606,15.726,85608757,
603993.SH,¬е—фов“µ,2018-08-27,15.8241,16.0857,15.7587,16.053,126961930,
603993.SH,¬е—фов“µ,2018-08-28,16.2491,16.478,15.9549,16.2818,177396091,
603993.SH,¬е—фов“µ,2018-08-29,16.2491,16.2491,15.9876,16.0203,91936902,
603993.SH,¬е—фов“µ,2018-08-30,16.053,16.0857,15.6933,15.726,102799071,
603993.SH,¬е—фов“µ,2018-08-31,15.5953,15.6606,15.2683,15.3664,98155965,
603993.SH,¬е—фов“µ,2018-09-03,15.4972,15.5953,15.2029,15.4645,88919099,
603993.SH,¬е—фов“µ,2018-09-04,15.3337,15.5299,15.1048,15.4318,100529840,
603993.SH,¬е—фов“µ,2018-09-05,15.3337,15.3337,14.876,14.9087,91637789,
603993.SH,¬е—фов“µ,2018-09-06,14.8106,15.0395,14.5163,14.6471,84820174,
603993.SH,¬е—фов“µ,2018-09-07,14.7125,14.9414,14.4836,14.6471,79212603,
603993.SH,¬е—фов“µ,2018-09-10,14.6144,14.6144,13.9932,14.0259,90453026,
603993.SH,¬е—фов“µ,2018-09-11,13.9932,14.124,13.699,14.0259,84070820,
603993.SH,¬е—фов“µ,2018-09-12,13.9932,14.4836,13.8625,14.2875,115293138,
603993.SH,¬е—фов“µ,2018-09-13,14.5817,14.7125,14.2875,14.4836,102560049,
603993.SH,¬е—фов“µ,2018-09-14,14.4836,14.8106,14.3856,14.4836,119315231,
603993.SH,¬е—фов“µ,2018-09-17,14.3856,14.3856,13.9605,13.9605,71717770,
603993.SH,¬е—фов“µ,2018-09-18,13.8951,14.549,13.7971,14.3856,101849260,
603993.SH,¬е—фов“µ,2018-09-19,14.3856,14.7779,14.2875,14.6471,128411291,
603993.SH,¬е—фов“µ,2018-09-20,14.6798,15.1375,14.6471,14.7779,153209462,
603993.SH,¬е—фов“µ,2018-09-21,14.9087,15.4318,14.5817,15.2029,192531693,
603993.SH,¬е—фов“µ,2018-09-25,14.9414,15.3664,14.876,15.1375,106474679,
603993.SH,¬е—фов“µ,2018-09-26,15.1375,15.3337,15.0395,15.1375,110570946,
603993.SH,¬е—фов“µ,2018-09-27,15.1375,15.2683,14.9087,15.0721,91465710,
603993.SH,¬е—фов“µ,2018-09-28,15.0395,15.0721,14.7452,14.9087,148614129,
603993.SH,¬е—фов“µ,2018-10-08,14.549,14.6144,13.9932,14.0586,123156911,
603993.SH,¬е—фов“µ,2018-10-09,14.124,14.3202,14.0259,14.2221,71081341,
603993.SH,¬е—фов“µ,2018-10-10,14.3529,14.3856,13.8951,14.0913,86696427,
603993.SH,¬е—фов“µ,2018-10-11,13.4374,13.5682,12.6855,12.6855,197668794,
603993.SH,¬е—фов“µ,2018-10-12,12.4566,12.6528,11.5738,12.3912,163270042,
603993.SH,¬е—фов“µ,2018-10-15,12.2604,12.5874,12.0316,12.1296,92311203,
603993.SH,¬е—фов“µ,2018-10-16,12.2277,12.3585,11.9662,12.097,82216572,
603993.SH,¬е—фов“µ,2018-10-17,12.2604,12.3912,11.6392,11.9989,123273655,
603993.SH,¬е—фов“µ,2018-10-18,11.77,11.9008,11.6065,11.6719,79771087,
603993.SH,¬е—фов“µ,2018-10-19,11.4431,12.0316,11.2469,11.9335,95978665,
603993.SH,¬е—фов“µ,2018-10-22,12.0643,13.0778,11.9335,12.8162,197214054,
603993.SH,¬е—фов“µ,2018-10-23,12.8162,12.8489,12.2604,12.3585,123778790,
603993.SH,¬е—фов“µ,2018-10-24,12.2277,12.6855,12.2277,12.522,109789825,
603993.SH,¬е—фов“µ,2018-10-25,11.9008,12.4893,11.8027,12.4239,96099323,
603993.SH,¬е—фов“µ,2018-10-26,12.6528,12.9143,12.4566,12.5547,142952041,
603993.SH,¬е—фов“µ,2018-10-29,12.4893,12.522,12.2277,12.2931,74070801,
603993.SH,¬е—фов“µ,2018-10-30,12.4239,12.8162,12.3585,12.6855,133132245,
603993.SH,¬е—фов“µ,2018-10-31,12.8489,13.4374,12.6528,13.3066,228272958,
603993.SH,¬е—фов“µ,2018-11-01,13.274,13.4701,13.0451,13.1105,210974844,
603993.SH,¬е—фов“µ,2018-11-02,13.4047,13.8951,13.1759,13.699,278530723,
603993.SH,¬е—фов“µ,2018-11-05,13.4701,13.7317,13.3393,13.5028,169528411,
603993.SH,¬е—фов“µ,2018-11-06,13.372,13.5028,13.2086,13.372,96878798,
603993.SH,¬е—фов“µ,2018-11-07,14.451,14.6798,13.9605,14.0586,403654203,
603993.SH,¬е—фов“µ,2018-11-08,14.0586,14.124,13.7317,13.7644,175120565,
603993.SH,¬е—фов“µ,2018-11-09,13.5682,13.6336,13.4047,13.4701,112585454,
603993.SH,¬е—фов“µ,2018-11-12,13.3066,13.6663,13.2086,13.6336,133594802,
603993.SH,¬е—фов“µ,2018-11-13,13.3393,13.7971,13.274,13.7317,163958526,
603993.SH,¬е—фов“µ,2018-11-14,13.6663,13.7971,13.5028,13.5355,121197650,
603993.SH,¬е—фов“µ,2018-11-15,13.4374,13.6663,13.4047,13.6663,112149812,
603993.SH,¬е—фов“µ,2018-11-16,13.699,13.7971,13.5682,13.6663,132126568,
603993.SH,¬е—фов“µ,2018-11-19,13.6009,13.6663,13.4374,13.6009,106234544,
603993.SH,¬е—фов“µ,2018-11-20,13.4701,13.8298,13.4047,13.4701,148556874,
603993.SH,¬е—фов“µ,2018-11-21,13.2413,13.4047,12.9797,13.372,101129496,
603993.SH,¬е—фов“µ,2018-11-22,13.4047,13.5028,13.2413,13.274,60744774,
603993.SH,¬е—фов“µ,2018-11-23,13.274,13.3393,12.5874,12.6528,120875011,
603993.SH,¬е—фов“µ,2018-11-26,12.5874,12.7508,12.3912,12.4239,65209789,
603993.SH,¬е—фов“µ,2018-11-27,12.5547,12.6855,12.4239,12.5874,60128235,
603993.SH,¬е—фов“µ,2018-11-28,12.522,12.6855,12.3258,12.6855,71324508,
603993.SH,¬е—фов“µ,2018-11-29,12.8489,12.9797,12.6201,12.6855,105541995,
603993.SH,¬е—фов“µ,2018-11-30,12.6201,13.1759,12.4893,12.9797,137740637,
603993.SH,¬е—фов“µ,2018-12-03,13.3066,13.5028,13.2413,13.372,138576710,
603993.SH,¬е—фов“µ,2018-12-04,13.372,13.372,13.1759,13.3066,88980650,
603993.SH,¬е—фов“µ,2018-12-05,13.0778,13.699,12.9797,13.5028,164765945,
603993.SH,¬е—фов“µ,2018-12-06,13.4047,13.4701,13.2413,13.274,83244041,
603993.SH,¬е—фов“µ,2018-12-07,13.372,13.4047,13.1759,13.2413,50139775,
603993.SH,¬е—фов“µ,2018-12-10,13.1759,13.2086,12.9797,12.9797,55833540,
603993.SH,¬е—фов“µ,2018-12-11,13.0778,13.1759,12.9797,13.1432,38406924,
603993.SH,¬е—фов“µ,2018-12-12,13.274,13.4047,13.1759,13.372,84013133,
603993.SH,¬е—фов“µ,2018-12-13,13.4374,13.6336,13.3066,13.5682,101083573,
603993.SH,¬е—фов“µ,2018-12-14,13.5028,13.6663,13.3066,13.3393,161663230,
603993.SH,¬е—фов“µ,2018-12-17,13.274,13.6009,13.2086,13.5682,90972684,
603993.SH,¬е—фов“µ,2018-12-18,13.4701,13.699,13.372,13.5682,84328728,
603993.SH,¬е—фов“µ,2018-12-19,13.5028,13.5682,13.3393,13.372,52825422,
603993.SH,¬е—фов“µ,2018-12-20,13.372,13.5028,13.1105,13.2413,74564226,
603993.SH,¬е—фов“µ,2018-12-21,13.1432,13.2413,12.7835,12.8489,75838374,
603993.SH,¬е—фов“µ,2018-12-24,12.8489,13.0778,12.8162,12.9143,36619958,
603993.SH,¬е—фов“µ,2018-12-25,12.7835,12.7835,12.2931,12.7181,76891107,
603993.SH,¬е—фов“µ,2018-12-26,12.5874,12.7508,12.5547,12.5547,40245358,
603993.SH,¬е—фов“µ,2018-12-27,12.7835,12.8489,12.2604,12.2931,60780462,
603993.SH,¬е—фов“µ,2018-12-28,12.3912,12.4566,12.2277,12.2931,51282972,
603993.SH,¬е—фов“µ,2019-01-02,12.3585,12.3912,11.9335,12.1296,54269661,
603993.SH,¬е—фов“µ,2019-01-03,12.097,12.2931,11.9989,12.2277,55198167,
603993.SH,¬е—фов“µ,2019-01-04,12.0316,12.5874,11.9989,12.522,86050938,
603993.SH,¬е—фов“µ,2019-01-07,12.6201,12.7835,12.522,12.7181,86104696,
603993.SH,¬е—фов“µ,2019-01-08,12.7508,12.7508,12.5874,12.5874,48864480,
603993.SH,¬е—фов“µ,2019-01-09,12.6201,12.8489,12.522,12.6201,67706590,
603993.SH,¬е—фов“µ,2019-01-10,12.5547,12.6201,12.4239,12.4239,56012412,
603993.SH,¬е—фов“µ,2019-01-11,12.4239,12.5874,12.4239,12.522,36886500,
603993.SH,¬е—фов“µ,2019-01-14,12.5547,12.6201,12.4239,12.4566,46798443,
603993.SH,¬е—фов“µ,2019-01-15,12.4893,12.6855,12.4239,12.6201,67637047,
603993.SH,¬е—фов“µ,2019-01-16,12.5874,12.6201,12.4566,12.4893,44385822,
603993.SH,¬е—фов“µ,2019-01-17,12.4893,12.6528,12.3585,12.4893,62554415,
603993.SH,¬е—фов“µ,2019-01-18,12.4566,12.947,12.4566,12.8162,146084443,
603993.SH,¬е—фов“µ,2019-01-21,12.9797,12.9797,12.7835,12.8162,87226889,
603993.SH,¬е—фов“µ,2019-01-22,12.7835,12.8162,12.5874,12.6201,64945633,
603993.SH,¬е—фов“µ,2019-01-23,12.5874,12.7181,12.522,12.7181,42093087,
603993.SH,¬е—фов“µ,2019-01-24,12.6855,12.7181,12.522,12.6201,44079573,
603993.SH,¬е—фов“µ,2019-01-25,12.6201,12.7181,12.522,12.5874,50361391,
603993.SH,¬е—фов“µ,2019-01-28,12.6528,12.7181,12.522,12.5547,50296321,
603993.SH,¬е—фов“µ,2019-01-29,12.522,12.522,11.8354,12.3912,74141756,
603993.SH,¬е—фов“µ,2019-01-30,12.2931,12.522,12.195,12.3912,39725948,
603993.SH,¬е—фов“µ,2019-01-31,12.5874,12.7508,12.3585,12.5547,96143774,
603993.SH,¬е—фов“µ,2019-02-01,12.6201,12.7835,12.522,12.7508,74469736,
603993.SH,¬е—фов“µ,2019-02-11,12.7508,13.3393,12.7181,13.274,152936255,
603993.SH,¬е—фов“µ,2019-02-12,13.1432,13.3066,13.0778,13.2413,121853517,
603993.SH,¬е—фов“µ,2019-02-13,13.2413,13.9605,13.1759,13.699,221959212,
603993.SH,¬е—фов“µ,2019-02-14,13.6336,13.699,13.4374,13.6009,123751693,
603993.SH,¬е—фов“µ,2019-02-15,13.5355,13.9278,13.4701,13.6009,126120684,
603993.SH,¬е—фов“µ,2019-02-18,13.7971,14.1567,13.6663,14.124,199517409,
603993.SH,¬е—фов“µ,2019-02-19,14.1567,14.5163,13.8625,14.0913,196200306,
603993.SH,¬е—фов“µ,2019-02-20,14.1567,14.6471,14.0913,14.451,252554271,
603993.SH,¬е—фов“µ,2019-02-21,14.451,14.5817,14.124,14.1894,196813050,
603993.SH,¬е—фов“µ,2019-02-22,14.124,14.3529,13.8951,14.3529,158784415,
603993.SH,¬е—фов“µ,2019-02-25,14.5817,15.628,14.5817,15.628,354506050,
603993.SH,¬е—фов“µ,2019-02-26,15.8241,16.8703,15.301,16.0857,438482996,
603993.SH,¬е—фов“µ,2019-02-27,15.8568,16.2818,15.3664,15.6933,277150675,
603993.SH,¬е—фов“µ,2019-02-28,15.6933,15.8568,15.4318,15.5626,137879991,
603993.SH,¬е—фов“µ,2019-03-01,15.726,15.8241,15.3337,15.6606,145232148,
603993.SH,¬е—фов“µ,2019-03-04,15.6933,16.1184,15.628,15.7914,254063014,
603993.SH,¬е—фов“µ,2019-03-05,15.6606,15.9549,15.4645,15.9549,201652451,
603993.SH,¬е—фов“µ,2019-03-06,15.9549,16.7723,15.9549,16.5761,386597478,
603993.SH,¬е—фов“µ,2019-03-07,16.478,17.4588,16.2165,16.8376,366359590,
603993.SH,¬е—фов“µ,2019-03-08,16.478,16.478,15.3664,15.5626,292707253,
603993.SH,¬е—фов“µ,2019-03-11,15.5626,15.8895,15.3337,15.8568,174785484,
603993.SH,¬е—фов“µ,2019-03-12,15.8895,16.1838,15.5626,15.8568,208292278,
603993.SH,¬е—фов“µ,2019-03-13,15.8241,16.0857,15.5299,15.7914,191337527,
603993.SH,¬е—фов“µ,2019-03-14,15.6933,16.0857,15.3664,15.5299,177561635,
603993.SH,¬е—фов“µ,2019-03-15,15.8241,15.9222,15.4645,15.5626,145806435,
603993.SH,¬е—фов“µ,2019-03-18,15.5953,16.1838,15.5953,16.1838,233022428,
603993.SH,¬е—фов“µ,2019-03-19,16.0857,16.2491,15.9222,16.1184,165426165,
603993.SH,¬е—фов“µ,2019-03-20,16.2491,16.2818,15.726,15.9549,161448497,
603993.SH,¬е—фов“µ,2019-03-21,15.9549,16.1511,15.8568,15.9222,180005419,
603993.SH,¬е—фов“µ,2019-03-22,15.8568,15.9222,15.4318,15.628,179598592,
603993.SH,¬е—фов“µ,2019-03-25,15.2683,15.3664,15.0721,15.0721,179381091,
603993.SH,¬е—фов“µ,2019-03-26,15.1048,15.2683,14.6471,14.7452,135396749,
603993.SH,¬е—фов“µ,2019-03-27,14.8106,14.9087,14.4836,14.6471,91420322,
603993.SH,¬е—фов“µ,2019-03-28,14.6471,15.0395,14.4836,14.8106,104921855,
603993.SH,¬е—фов“µ,2019-03-29,14.876,15.2356,14.6471,15.2356,146238673,
603993.SH,¬е—фов“µ,2019-04-01,15.3337,16.4453,15.3337,16.1838,351861173,
603993.SH,¬е—фов“µ,2019-04-02,16.3472,16.8376,15.9549,16.4453,355946590,
603993.SH,¬е—фов“µ,2019-04-03,16.2818,16.5107,16.053,16.3799,220552843,
603993.SH,¬е—фов“µ,2019-04-04,16.5107,16.9357,16.3799,16.5761,272054585,
603993.SH,¬е—фов“µ,2019-04-08,16.9357,17.0665,16.4453,16.6415,296337234,
603993.SH,¬е—фов“µ,2019-04-09,16.5761,16.5761,15.9876,16.2165,219986013,
603993.SH,¬е—фов“µ,2019-04-10,16.053,16.2818,15.9549,16.1838,124615162,
603993.SH,¬е—фов“µ,2019-04-11,16.1511,16.5434,15.9549,15.9876,167308188,
603993.SH,¬е—фов“µ,2019-04-12,15.8568,16.053,15.6933,15.8568,102494731,
603993.SH,¬е—фов“µ,2019-04-15,16.1511,16.2491,15.8241,15.8568,117507146,
603993.SH,¬е—фов“µ,2019-04-16,15.726,16.2165,15.5626,16.2165,174453714,
603993.SH,¬е—фов“µ,2019-04-17,16.2165,16.2165,15.9876,16.053,127998457,
603993.SH,¬е—фов“µ,2019-04-18,16.053,16.1511,15.726,15.7587,124621937,
603993.SH,¬е—фов“µ,2019-04-19,15.6606,15.8568,15.5953,15.8568,90211707,
603993.SH,¬е—фов“µ,2019-04-22,15.628,15.628,15.0721,15.1048,221119615,
603993.SH,¬е—фов“µ,2019-04-23,15.1048,15.1702,14.7452,14.876,126297065,
603993.SH,¬е—фов“µ,2019-04-24,14.9087,15.0721,14.7452,15.0395,84582047,
603993.SH,¬е—фов“µ,2019-04-25,15.0068,15.0395,14.549,14.549,101290952,
603993.SH,¬е—фов“µ,2019-04-26,14.451,14.549,14.2875,14.2875,77328716,
603993.SH,¬е—фов“µ,2019-04-29,14.2875,14.3856,13.4701,13.6336,117547504,
603993.SH,¬е—фов“µ,2019-04-30,13.5682,13.8951,13.4701,13.7644,69401815,
603993.SH,¬е—фов“µ,2019-05-06,13.372,13.4374,12.4239,12.7835,130374528,
603993.SH,¬е—фов“µ,2019-05-07,12.9143,13.1105,12.7508,12.9797,77051549,
603993.SH,¬е—фов“µ,2019-05-08,12.6855,13.1432,12.5874,12.9797,71282299,
603993.SH,¬е—фов“µ,2019-05-09,12.8489,13.0778,12.7508,12.8489,58566632,
603993.SH,¬е—фов“µ,2019-05-10,12.9143,13.1432,12.6855,13.0778,90140187,
603993.SH,¬е—фов“µ,2019-05-13,12.9797,13.0451,12.7835,12.7835,54647523,
603993.SH,¬е—фов“µ,2019-05-14,12.6528,12.9143,12.5874,12.7181,50340123,
603993.SH,¬е—фов“µ,2019-05-15,12.8162,12.9143,12.7835,12.8489,52626222,
603993.SH,¬е—фов“µ,2019-05-16,12.8816,13.3066,12.8489,13.2413,124067242,
603993.SH,¬е—фов“µ,2019-05-17,13.274,13.3066,12.7508,12.8162,86683571,
603993.SH,¬е—фов“µ,2019-05-20,12.7508,12.8816,12.4893,12.8816,59817155,
603993.SH,¬е—фов“µ,2019-05-21,12.8816,13.3393,12.7835,13.274,102277225,
603993.SH,¬е—фов“µ,2019-05-22,13.2413,13.3066,12.9797,13.1105,76088978,
603993.SH,¬е—фов“µ,2019-05-23,13.0778,13.0778,12.7835,12.8162,54216200,
603993.SH,¬е—фов“µ,2019-05-24,12.7508,12.9143,12.6528,12.6855,52305840,
603993.SH,¬е—фов“µ,2019-05-27,12.7181,12.947,12.6855,12.8816,50955733,
603993.SH,¬е—фов“µ,2019-05-28,12.8489,12.947,12.7181,12.9143,73498380,
603993.SH,¬е—фов“µ,2019-05-29,12.8489,13.1759,12.7835,13.0778,91139487,
603993.SH,¬е—фов“µ,2019-05-30,12.9797,13.4047,12.8162,13.4047,165176282,
603993.SH,¬е—фов“µ,2019-05-31,13.372,13.4701,13.1759,13.1759,108798257,
603993.SH,¬е—фов“µ,2019-06-03,13.2086,13.274,12.9797,13.0124,64940708,
603993.SH,¬е—фов“µ,2019-06-04,12.947,13.1105,12.6855,12.7508,64334725,
603993.SH,¬е—фов“µ,2019-06-05,12.8489,12.947,12.7508,12.7835,41771008,
603993.SH,¬е—фов“µ,2019-06-06,12.7835,12.8162,12.6201,12.6201,44753160,
603993.SH,¬е—фов“µ,2019-06-10,12.7181,12.8489,12.6201,12.7835,46563706,
603993.SH,¬е—фов“µ,2019-06-11,12.7835,13.2086,12.7181,13.2086,102993527,
603993.SH,¬е—фов“µ,2019-06-12,13.2413,13.5355,13.1432,13.274,131734478,
603993.SH,¬е—фов“µ,2019-06-13,13.1759,13.2413,13.0124,13.2413,68776701,
603993.SH,¬е—фов“µ,2019-06-14,13.2413,13.4374,13.0778,13.1432,77518131,
603993.SH,¬е—фов“µ,2019-06-17,13.0451,13.3066,13.0124,13.1432,47674756,
603993.SH,¬е—фов“µ,2019-06-18,13.0778,13.1432,12.8162,12.947,63115916,
603993.SH,¬е—фов“µ,2019-06-19,13.1432,13.2413,13.0451,13.0778,58394493,
603993.SH,¬е—фов“µ,2019-06-20,13.1432,13.3066,13.0124,13.274,95548782,
603993.SH,¬е—фов“µ,2019-06-21,13.2413,13.5682,13.2086,13.4374,141210386,
603993.SH,¬е—фов“µ,2019-06-24,13.4701,13.7644,13.372,13.6009,124122826,
603993.SH,¬е—фов“µ,2019-06-25,13.5682,13.7317,13.3066,13.6009,123435661,
603993.SH,¬е—фов“µ,2019-06-26,13.4701,13.5355,13.3393,13.3393,69344856,
603993.SH,¬е—фов“µ,2019-06-27,13.372,13.4701,13.3393,13.4047,56397592,
603993.SH,¬е—фов“µ,2019-06-28,13.4383,13.4719,13.2703,13.3039,55249241,
603993.SH,¬е—фов“µ,2019-07-01,13.4719,13.5391,13.4383,13.5391,78566384,
603993.SH,¬е—фов“µ,2019-07-02,13.5391,13.9087,13.4047,13.8079,136195096,
603993.SH,¬е—фов“µ,2019-07-03,13.7743,13.7743,13.5391,13.5391,89710522,
603993.SH,¬е—фов“µ,2019-07-04,13.5727,13.6399,13.4719,13.5055,55184713,
603993.SH,¬е—фов“µ,2019-07-05,13.5055,13.5391,13.4047,13.4719,31510575,
603993.SH,¬е—фов“µ,2019-07-08,13.4047,13.4383,13.0352,13.0688,70289461,
603993.SH,¬е—фов“µ,2019-07-09,13.0688,13.136,12.968,13.1024,39744204,
603993.SH,¬е—фов“µ,2019-07-10,13.136,13.1696,12.9344,12.968,30727511,
603993.SH,¬е—фов“µ,2019-07-11,13.0352,13.1696,12.9008,12.968,37788078,
603993.SH,¬е—фов“µ,2019-07-12,13.0016,13.0352,12.9008,12.9344,34898037,
