指标名称,中信行业指数:家电,中信行业指数:房地产,中信行业指数:建筑,中信行业指数:煤炭,中信行业指数:电力设备及新能源,中信行业指数:汽车,中信行业指数:基础化工,中信行业指数:银行,中信行业指数:电子,中信行业指数:非银行金融,中信行业指数:石油石化,中信行业指数:钢铁,中信行业指数:建材,中信行业指数:电力及公用事业,中信行业指数:有色金属,中信行业指数:计算机,中信行业指数:食品饮料,中信行业指数:国防军工,中信行业指数:医药,中信行业指数:消费者服务,中信行业指数:农林牧渔,中信行业指数:传媒,中信行业指数:交通运输,中信行业指数:机械,中信行业指数:纺织服装,中信行业指数:通信,中信行业指数:轻工制造,中信行业指数:综合金融,中信行业指数:商贸零售,中信行业指数:综合
单位,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点
指标ID,M0331615,M0331622,M0331606,M0331601,M0331610,M0331612,M0331605,M0331620,M0331624,M0331621,M0331600,M0331604,M0331607,M0331603,M0331602,M0331626,M0331618,M0331611,M0331617,M0331614,M0331619,M0331627,M0331623,M0331609,M0331616,M0331625,M0331608,M0331629,M0331613,M0331628
2015-04-28,9149.7088,8286.4368,7053.9063,2482.5182,8090.6209,7960.6607,5620.3529,6674.9623,5351.3952,12535.5864,3571.7986,2756.2793,6524.8541,4284.9513,6607.2497,8698.3864,8799.6811,11086.5634,10946.7161,7945.7304,6226.7152,7805.5338,3343.1071,8873.1236,5291.2416,5685.164,4288.454,,7756.9033,6621.3506
2015-04-29,9389.5527,8427.0068,6983.8385,2517.8343,8225.9687,8105.894,5740.4591,6612.6058,5520.1853,12550.5128,3542.8757,2787.1145,6630.2436,4308.0685,6875.4357,9092.2732,8880.6876,11263.6548,11192.3747,8199.04,6343.3644,8205.7725,3346.0782,9056.3987,5412.8812,5818.769,4419.8961,,7936.3342,6795.7897
2015-04-30,9389.324,8622.9239,7142.892,2452.3846,8294.9223,8049.9093,5751.4717,6502.7356,5525.1892,12363.5865,3473.1222,2733.4569,6621.9401,4389.5796,6715.5607,9345.3204,8894.8758,11324.2374,11241.3251,8362.3667,6339.6426,8377.0049,3341.676,8976.2886,5386.0579,5830.7381,4461.1803,,7927.6997,6852.1376
2015-05-04,9364.9639,8644.3663,7288.5007,2467.8074,8448.3773,8167.0667,5829.5717,6510.2689,5587.7489,12403.1089,3505.9857,2844.5608,6718.3838,4626.6869,6713.0516,9276.2752,9010.065,12025.6776,11211.3879,8268.7833,6446.8446,8251.2574,3332.5666,8979.8565,5395.7217,5861.9604,4509.8986,,7973.5943,6914.1718
2015-05-05,8919.1275,8180.8401,6870.6074,2347.21,8130.6228,7836.1586,5628.5819,6224.0371,5444.3789,11999.4325,3436.9407,2696.7438,6449.4512,4374.4674,6417.1847,9047.9029,8688.2,11827.2999,10923.1306,7924.0408,6182.3886,7979.7847,3146.969,8895.7452,5221.625,5623.2239,4404.8551,,7712.1111,6558.1374
2015-05-06,8759.9873,8013.0727,6632.7203,2253.4779,7991.2719,7751.3215,5533.8194,6224.2143,5432.8958,12170.1853,3363.939,2600.5074,6343.0718,4261.8785,6301.3093,9318.7285,8616.0802,11467.8445,10890.8928,7848.0599,6042.0797,8115.1397,3020.3918,8666.1859,5139.4527,5627.9246,4384.8991,,7676.4487,6482.315
2015-05-07,8794.1039,7907.8067,6139.2076,2174.36,7805.6995,7652.6597,5412.6983,6198.8936,5297.2103,12124.2039,3227.8407,2441.2956,6205.9976,4071.0181,6196.6171,9358.3036,8595.7595,10883.9916,10676.4899,7728.685,5914.4131,8122.4293,2884.9139,8432.2722,5074.7069,5518.3765,4280.8089,,7507.6198,6185.0747
2015-05-08,9076.3891,8139.3958,6450.2127,2232.6168,8140.0446,7867.1227,5621.6073,6222.5052,5574.9988,12103.3827,3305.9598,2523.5086,6403.3097,4204.3608,6372.1998,10089.4577,8853.5903,11281.4334,11086.9276,8075.3052,6110.9921,8545.6007,3008.4534,8810.1644,5302.0548,5877.8946,4509.3471,,7864.9406,6426.6439
2015-05-11,9388.5051,8432.7681,6705.7521,2316.0809,8627.4497,8174.6064,5868.444,6323.2857,5849.4629,12434.9274,3398.6313,2607.7591,6678.3712,4382.2526,6623.3418,10804.0283,9071.0714,11655.2443,11611.2891,8481.5546,6384.7398,9029.9649,3129.6537,9254.1638,5583.4318,6198.5993,4764.22,,8282.3462,6788.36
2015-05-12,9458.2601,8501.6929,6842.8889,2321.1497,8928.4129,8284.4083,6000.582,6324.6481,5972.1109,12592.912,3427.7697,2651.877,6766.27,4539.514,6670.8406,11183.0746,9082.4693,12491.8654,11839.8924,8685.889,6670.488,9424.2704,3198.6082,9507.0718,5736.4,6354.9711,4904.2849,,8545.3484,6905.6679
2015-05-13,9491.3518,8728.3365,6802.9581,2300.0203,8924.9193,8328.0773,6078.0244,6254.8137,6015.7885,12289.0581,3409.7844,2659.1193,6792.792,4465.2791,6749.4897,11145.0482,9228.7477,12238.6184,11966.2176,8789.3967,6755.3039,9580.2987,3177.2189,9563.7059,5813.744,6448.098,5005.8724,,8757.7785,7015.5651
2015-05-14,9576.1487,8674.1695,6716.703,2318.3873,9117.0617,8339.9838,6159.5082,6236.9547,6071.0665,12224.6526,3438.6669,2699.3835,6804.4222,4528.3457,6997.226,10927.2908,9183.9854,12137.3566,12011.3359,8733.9352,6799.27,9301.3925,3164.0351,9681.6771,5876.4638,6508.2909,5035.2167,,8704.9394,6995.3405
2015-05-15,9375.9981,8520.9906,6694.3775,2237.177,8982.4349,8272.0159,6120.0478,6111.5337,6038.0441,11820.9476,3331.3188,2662.2849,6780.6572,4444.5128,6883.3331,10990.6264,9025.7072,12504.3054,11928.421,8828.9985,6837.3312,9317.4841,3101.4214,9694.1057,5888.501,6472.4981,5032.7118,,8592.3128,7009.8185
2015-05-18,9339.3251,8556.2892,6611.7069,2236.0862,9190.1088,8392.4218,6239.2781,5997.1026,6211.3191,11541.0406,3307.1005,2641.6222,6871.6462,4458.2019,6794.2236,11622.1488,9064.8998,12719.489,12283.3271,9050.9103,7039.2726,9545.7526,3109.6032,9913.8753,6067.0641,6707.5128,5181.1415,,8622.1317,7209.7505
2015-05-19,9639.0501,8856.3218,6872.5707,2302.1541,9520.2466,8603.9718,6406.6697,6203.9962,6399.7209,12245.5393,3411.0259,2714.1744,7056.505,4574.9044,6955.9762,11863.9534,9319.7146,12819.8647,12588.7614,9380.3245,7197.2376,9667.8078,3222.884,10251.1531,6188.4331,6904.1481,5340.6717,,8855.6005,7502.9076
2015-05-20,9823.3673,8960.9857,6923.9541,2304.4148,9705.8691,8776.6035,6573.6439,6228.5171,6569.7414,12106.5429,3435.4332,2752.3466,7169.6186,4623.7376,7013.7653,12195.424,9430.3484,13257.3816,12764.101,9653.0969,7319.8789,9878.7387,3279.6608,10560.2911,6287.781,7111.2526,5506.9743,,9002.2917,7665.6002
2015-05-21,10289.0042,9207.0447,7040.932,2370.4327,10067.0954,9075.2589,6836.2549,6248.2385,6883.1982,12156.409,3503.5314,2808.4703,7382.399,4739.4891,7171.2852,12653.6326,9706.1979,13634.2608,13344.3645,9947.8109,7693.6868,10114.398,3424.2158,11032.0393,6579.2168,7414.1877,5735.6706,,9382.0999,7890.611
2015-05-22,10407.2618,9465.6799,7323.768,2457.6729,10234.1957,9252.2713,6971.1283,6442.2445,6923.226,12614.9856,3622.7509,2898.0626,7517.808,4882.2681,7361.4849,12444.3697,9995.774,13827.505,13435.8776,9946.7586,7867.0211,10239.3533,3462.2848,11197.0764,6763.3294,7485.5656,5908.8041,,9561.8578,8099.4475
2015-05-25,10645.9676,9768.6332,7744.8483,2532.7699,10514.98,9515.9047,7194.0684,6590.2554,7102.3087,12975.6583,3749.1016,3010.0038,7821.5749,5044.9016,7563.9024,12262.5648,10351.8841,14939.7649,13732.1216,10178.0188,8094.1873,10207.7364,3633.8887,11527.9878,6947.4815,7580.8896,6051.3844,,9784.0279,8336.9722
2015-05-26,11154.3432,10090.4725,7818.3951,2590.7876,10883.0601,9847.2706,7448.6243,6602.0428,7438.7554,13146.9871,3823.4655,3110.4862,8105.7602,5188.9366,7769.6579,12963.4939,10571.015,16324.0444,14161.5744,10698.3388,8302.9986,10602.6441,3716.7651,12113.4052,7273.0199,7907.8919,6282.4718,,10171.1292,8553.563
2015-05-27,11082.248,10111.4076,7734.9005,2684.1425,10983.8865,9972.132,7586.6096,6534.6651,7553.5029,13016.7788,3887.4529,3185.7127,8367.9516,5319.499,7962.6613,13180.071,10559.4723,16377.3189,14286.314,11016.0192,8554.3138,10527.1461,3741.2853,12399.0392,7316.6273,7948.5786,6378.4486,,10237.5471,8716.6453
2015-05-28,10467.0762,9412.5249,7151.5775,2459.8239,10206.0633,9350.203,7154.8489,6173.3961,7189.6615,11914.5273,3551.9556,2957.9259,7865.6676,4952.3012,7445.2845,12396.5781,10057.6479,14971.4073,13356.8675,10394.2561,7950.7977,9764.4403,3483.9038,11630.6566,6807.0163,7523.3894,5968.4985,,9387.9444,8141.6554
2015-05-29,10700.8897,9461.4894,7081.4504,2449.4577,10305.4002,9432.8509,7294.4173,6163.8798,7305.765,11818.1976,3520.5936,2966.9081,7984.4519,4949.2013,7488.9025,12935.1139,10026.7573,15375.7972,13641.3697,10489.1611,8016.3621,9923.8813,3452.7245,11749.9893,6863.3077,7633.497,6017.8983,,9322.6675,8171.6158
2015-06-01,11245.5529,9928.5784,7461.4623,2677.2099,10925.737,9934.3152,7701.1373,6453.1821,7767.2281,12378.6183,3694.7084,3132.0697,8395.6342,5267.9769,7914.0619,13657.5304,10472.0514,16167.1431,14493.3215,11115.2438,8458.2672,10493.1861,3665.7921,12343.7948,7258.7413,8050.2558,6314.8844,,9854.7536,8662.1996
2015-06-02,11448.1006,10248.4063,7738.2086,2725.6201,11366.2539,10335.786,8035.5892,6464.4622,8085.0402,12340.968,3778.8738,3222.8921,8700.7544,5466.0487,8120.328,14337.5819,10644.1537,16641.949,15044.8855,11561.3046,8889.8853,11147.596,3772.6313,12880.6192,7623.3612,8358.6906,6651.1932,,10334.2661,9130.9225
2015-06-03,11622.3033,10383.4709,7863.9677,2712.3803,11451.0359,10412.4752,8066.3077,6516.527,8032.2396,12274.6579,3776.7616,3200.5851,8664.3941,5415.9687,8111.338,14537.1954,10589.1255,16122.1584,15038.4068,11736.373,8923.4609,11399.2625,3762.7648,12950.4851,7713.5103,8432.4023,6671.5934,,10371.8645,9162.7539
2015-06-04,11549.7398,10399.1069,7743.7006,2892.0059,11499.4529,10361.619,8037.6511,6813.7489,7928.0315,12566.4179,3815.4764,3224.1862,8582.7746,5446.0618,8242.0627,14231.4435,10487.1526,15931.3222,14865.7396,11746.9795,8816.2644,11280.1506,3741.9638,12779.5008,7732.027,8428.2364,6571.1377,,10246.9728,9204.297
2015-06-05,11688.0601,10790.959,8136.6182,2920.236,11689.6278,10510.8783,8174.0401,6756.8598,8005.8872,12500.7616,3928.4348,3350.683,8848.7281,5597.3076,8615.7749,14053.6116,10611.6454,16270.5141,14984.9167,11886.564,9026.1007,11115.4468,3859.6713,12955.9222,7879.8129,8465.1697,6691.4881,,10420.1573,9453.7094
2015-06-08,11591.5681,10866.8853,8062.6769,2959.9148,11480.8001,10482.3389,8031.888,7246.3437,7762.195,13161.8019,4024.3728,3373.217,8749.9231,5606.6557,8550.0206,13277.8921,10809.2729,15776.665,14781.6854,11725.232,9007.1194,10754.0237,4013.6724,12868.2529,7730.0752,8238.8356,6567.4537,,10524.8796,9385.1738
2015-06-09,11617.4205,10749.4336,7819.4949,3094.2814,11593.8827,10440.2374,8054.4746,7184.1375,7806.3427,12834.9957,4035.8387,3408.8286,8805.6212,5674.866,8591.1042,13293.17,10821.3232,16042.8464,14681.9548,11620.2466,8928.5944,10824.0465,3995.7753,12742.251,7645.9923,8244.7673,6535.844,,10604.2439,9474.2889
2015-06-10,11856.2789,11005.2492,7848.9605,3021.6082,11640.2451,10551.2187,8270.0485,7084.3902,8066.9898,12697.5339,4065.7074,3424.9553,8914.3698,5650.2577,8580.8069,13846.6278,10998.1033,16036.7502,15083.4445,12034.3099,9155.1896,11357.5551,4037.7178,12692.0279,7815.2713,8424.4175,6801.2895,,10884.0501,9685.364
2015-06-11,11877.1683,11170.4232,7910.554,2987.3514,11697.9231,10667.5371,8458.4227,6990.9498,8205.7907,12644.5787,4078.5908,3505.3569,9135.3588,5695.527,8682.7514,14073.6578,11189.9574,16296.3177,15469.2513,12335.5841,9357.8002,11346.7054,4092.8676,12849.6525,8042.0041,8538.1482,7008.4955,,11214.0104,9966.429
2015-06-12,12024.1252,11347.2207,7916.4952,3050.1136,11915.6163,10944.495,8639.6465,7043.1396,8311.9565,12646.1548,4142.4877,3561.2702,9252.7694,5811.2446,8696.0591,14168.3346,11481.9112,16407.0825,15634.139,12382.1444,9542.398,11630.6205,4150.3481,12970.0345,8327.6801,8670.6607,7208.5509,,11257.1459,10095.4107
2015-06-15,11901.6307,11229.8395,7763.3551,2994.6577,11738.6354,10843.3853,8462.1624,6808.7873,8072.9362,12316.8944,4032.7554,3620.5835,9173.8032,5730.7672,8566.6309,13345.3839,11346.9035,16202.074,15182.7114,12032.824,9321.1175,11011.6194,4196.7031,12596.1499,8222.9346,8517.3314,7123.2921,,11009.0964,9918.9396
2015-06-16,11546.0911,10877.5678,7280.705,2912.4857,11117.6095,10422.1329,8108.5529,6715.7135,7710.3913,12158.168,3871.7594,3426.3387,8786.7686,5439.6206,8110.1864,12599.9215,10925.1054,15056.9375,14676.1553,11597.0221,8865.4316,10499.8359,4007.3423,11920.3077,7942.8034,8149.5208,6901.5649,,10711.0589,9473.9732
2015-06-17,11620.8411,11010.1416,7499.8805,3009.4406,11344.7702,10541.7526,8260.3673,6768.8564,7882.7833,12219.1254,3977.2232,3508.4276,8943.4118,5697.9544,8342.7059,13281.1323,11033.3672,15201.1753,14883.4895,11846.1599,9154.3853,10956.9283,4065.4592,12166.5721,8085.8288,8251.4236,7028.5262,,10814.6665,9623.907
2015-06-18,11230.2993,10770.6365,7146.6997,2897.8069,10850.661,10233.5231,7955.0808,6467.3372,7542.2737,11612.1946,3865.7392,3444.1506,8601.0988,5489.8721,8034.7587,12456.1617,10587.1576,14517.7179,14238.0898,11299.5964,8899.483,10213.5283,4043.8786,11566.1336,7859.1405,7833.9075,6778.4108,,10395.009,9312.8141
2015-06-19,10493.8444,9951.8974,6512.5502,2653.0013,9987.6425,9454.3532,7308.3936,6163.48,7054.5433,11005.2376,3611.5158,3159.3913,7882.866,5062.3006,7431.1853,11683.397,9884.376,13891.2165,13298.286,10438.0889,8202.1013,9533.4417,3690.6628,10711.3209,7259.2157,7187.7901,6236.5869,,9586.2852,8571.7539
2015-06-23,10864.8191,9939.5652,6619.3873,2726.9382,10063.259,9519.4051,7337.0049,6378.6663,7174.6273,11476.503,3663.0391,3200.8327,7914.0483,5155.5394,7489.4549,11669.5026,10267.0291,14955.2692,13540.8631,10524.743,8292.3193,9610.9977,3772.1486,10901.7333,7123.7316,7263.2299,6135.6341,,9700.3257,8454.9602
2015-06-24,11173.1135,10202.9864,6755.2244,2870.3292,10338.021,9769.0833,7519.5647,6494.1605,7396.1229,11511.1069,3820.4968,3340.0306,8133.7674,5435.1544,7754.7526,11584.1085,10595.685,15443.3742,13768.4302,10754.0528,8534.9425,9601.124,3952.8563,11159.594,7285.2876,7373.3784,6335.7938,,9954.2315,8675.9375
2015-06-25,10757.2079,9909.9295,6437.3428,2729.9108,9852.3874,9286.0349,7217.2721,6340.3899,7056.4126,11176.1364,3692.0253,3206.5057,7710.78,5247.548,7364.7135,10811.499,10190.1732,14969.7185,13116.4916,10279.9061,8382.4395,8965.3648,3818.4279,10765.0537,6857.528,6992.2523,6088.9282,,9496.8791,8357.5558
2015-06-26,9910.2831,9002.3785,5892.6782,2468.5953,8902.3967,8438.936,6537.3477,6016.0977,6389.1802,10223.6412,3435.735,2912.5064,7007.8072,4753.9983,6662.0189,9745.6312,9447.9533,13476.497,11884.4849,9274.2747,7581.7428,8106.4176,3477.8804,9739.4167,6216.9828,6324.0321,5509.4873,,8570.032,7593.2148
2015-06-29,9535.6793,8557.0589,5515.3484,2390.8236,8160.5816,7925.0518,6026.81,6070.8511,5932.0979,9703.5876,3395.6224,2745.2392,6463.6704,4476.6327,6163.6234,8785.233,9274.5671,12306.9803,11055.4779,8666.7277,7065.467,7405.0385,3398.2851,8936.3112,5730.714,5799.4534,4994.4951,,7808.3585,7041.6848
2015-06-30,10284.257,9019.5969,5936.5929,2503.4032,8662.2923,8434.8707,6356.4006,6473.4936,6317.2579,10511.8966,3487.2022,2910.4055,6787.4754,4712.12,6507.6859,9388.4904,9798.3209,12989.6914,11831.5,9230.8084,7380.9096,7918.7293,3587.7565,9489.0754,6049.8463,6157.4652,5215.5872,,8257.0206,7397.6195
2015-07-01,9720.4995,8412.8733,5484.7265,2315.8927,8138.9396,7945.7141,5969.9879,6254.8486,5950.0491,9900.0458,3322.3946,2724.3319,6294.6552,4369.3141,6003.3801,8776.3378,9376.0674,12007.1702,11265.1959,8780.4277,6914.8648,7488.069,3342.4441,8839.2167,5631.4864,5792.1689,4841.9419,,7733.3248,6741.9029
2015-07-02,9313.4789,7822.3077,5122.1979,2116.3737,7486.0565,7418.9161,5513.797,6327.2555,5530.9147,9758.96,3214.8917,2475.3885,5810.8749,3983.8844,5458.6824,8101.7694,8865.6728,10853.8015,10551.6335,8169.0717,6330.2943,7074.8424,3031.9287,8209.1843,5202.7862,5407.9817,4416.3248,,7060.1613,6136.9568
2015-07-03,8610.5527,7205.6325,4670.6223,1914.0809,6895.9088,6873.8433,5112.3393,6042.3722,5134.4251,9350.4568,2988.117,2238.9147,5331.8289,3628.5637,4984.1063,7603.3349,8328.275,9814.17,9978.8705,7739.3257,5791.0986,6777.4121,2747.5688,7613.283,4791.1032,5080.5439,4101.8086,,6449.0895,5538.572
2015-07-06,8570.7174,7135.8693,4732.8177,1865.8424,6652.2987,6721.7207,4905.8763,6527.0763,4937.4647,9870.4151,3003.0441,2171.6483,5145.2167,3548.5117,4802.3523,7132.1059,8331.173,9109.8475,9782.7219,7289.022,5577.3936,6478.7834,2668.4681,7374.4656,4555.6311,4885.8164,3887.5192,,6267.1716,5094.5236
2015-07-07,7889.898,6709.5481,4768.1896,1824.0914,6038.3291,6305.2006,4435.8122,6904.9676,4473.9824,9805.543,2898.4143,2066.1228,4723.8007,3301.9773,4388.6215,6420.1949,7902.8365,8199.7196,8918.9731,6635.6842,5072.35,5874.8082,2501.8003,6774.7487,4108.3718,4495.0523,3523.5708,,5649.1033,4633.666
2015-07-08,7230.7378,6170.3905,4512.9625,1678.9428,5500.4834,5867.6122,4143.4013,6480.73,4286.1388,8871.58,2633.8436,1913.2782,4435.3306,3007.7323,3981.8297,6026.3054,7416.5056,7457.4829,8241.9571,6109.724,4684.3,5398.0316,2290.9477,6290.5254,3818.016,4115.5191,3341.5398,,5157.7741,4256.858
2015-07-09,7953.5767,6778.779,4965.4338,1846.6133,6050.7688,6440.6889,4543.2353,6788.6645,4696.0204,9561.4346,2825.6789,2104.1173,4873.0918,3306.9903,4379.9108,6628.9814,8134.3583,8202.45,9063.2652,6721.1021,5144.353,5923.5532,2519.9722,6915.2557,4199.6474,4528.2667,3635.4367,,5651.5529,4674.3878
2015-07-10,8747.0956,7309.1456,5441.7626,2004.7127,6656.314,6992.6272,4982.9201,6854.5377,5151.1803,10193.8884,2973.9516,2312.6859,5352.2409,3636.4057,4818.2431,7291.7022,8787.8882,9022.8828,9957.0481,7393.3696,5654.1697,6511.5271,2765.3907,7602.4666,4619.0974,4962.1153,3959.5008,,6201.929,5134.5907
2015-07-13,9428.3536,7754.9886,5721.9424,2135.627,7321.0237,7405.4536,5439.08,6628.8758,5642.1711,10203.387,3040.1651,2466.1363,5743.6619,3981.9174,5280.9261,8017.2948,9053.1188,9924.6261,10756.4337,8127.1486,6214.0012,7118.4066,2988.8942,8214.3523,5078.9373,5334.0424,4229.2298,,6815.2384,5640.8571
2015-07-14,9171.5804,7846.4947,5491.8683,2051.1477,7614.6017,7377.8499,5591.6883,6497.7863,5923.9627,9725.76,3022.3502,2409.5357,5746.4441,4016.6279,5252.2369,8585.5535,8787.6992,10547.7926,11068.057,8257.4055,6448.1465,7227.3047,2940.6097,8272.0015,5183.7858,5639.8477,4407.6074,,7090.5001,5761.2785
2015-07-15,8655.0005,7400.0559,5202.2494,1922.4827,7049.0865,6943.7133,5243.4224,6624.0324,5481.2815,9307.3645,3001.9533,2252.885,5378.0094,3698.3653,4880.6612,8071.5375,8474.1797,9871.7885,10326.0209,7614.1606,5974.2301,6759.0959,2713.522,7704.9061,4851.6516,5373.6007,4141.2624,,6472.0028,5386.3738
2015-07-16,8777.9959,7480.6501,5273.5789,1953.6578,7228.8715,7008.433,5349.8647,6515.0271,5574.5334,9308.3476,2998.7036,2277.438,5486.8372,3784.2731,5023.2252,8136.8138,8591.3204,10553.3165,10636.369,7689.2134,6152.7268,6885.0651,2782.5364,7863.1978,4974.1672,5474.5351,4232.8299,,6657.4878,5426.1253
2015-07-17,9207.3865,7923.8654,5576.4851,2062.1529,7738.9032,7443.7171,5745.0276,6544.9746,5971.3593,9691.3803,3087.3957,2408.7659,5873.1977,4027.3151,5368.7125,8811.8315,8967.5588,11605.4806,11332.9252,8247.5066,6639.489,7383.9835,2954.8343,8459.8686,5365.1809,5907.7589,4527.317,,7122.2036,5821.1816
2015-07-20,9161.7573,8094.1059,5721.4688,2076.252,7945.9818,7515.6254,5873.3093,6478.1997,6122.7517,9573.6466,3152.579,2440.5176,6023.5011,4110.2795,5447.9842,9208.9517,8936.0711,12387.6682,11455.0504,8389.9513,6994.5183,7581.2194,3028.4513,8620.0602,5535.784,6129.9689,4616.3676,,7309.2846,5973.5253
2015-07-21,9153.5783,8138.5576,5877.1492,2095.5173,8100.3664,7597.8593,6008.4427,6386.5986,6252.6795,9593.9541,3159.7903,2475.1092,6125.3715,4170.5538,5584.0797,9380.665,8982.3729,12294.4816,11653.0831,8792.2497,7379.4877,7680.6422,3150.4115,8823.0839,5638.6162,6255.8035,4759.6922,,7430.6423,6170.9646
2015-07-22,9140.1501,8226.076,5841.2672,2121.1799,8182.2449,7649.1728,6126.5621,6322.6803,6347.7191,9440.3159,3228.2097,2496.3162,6219.9512,4269.9876,5584.8328,9589.8751,9030.7303,13069.5876,11752.4126,8969.8219,7468.896,7775.3715,3152.0003,8943.185,5713.163,6365.5036,4888.0032,,7574.2827,6353.595
2015-07-23,9436.3899,8573.3134,6005.2929,2190.2646,8505.7139,7885.7019,6356.1268,6390.8254,6577.7174,9735.3315,3282.6131,2597.4547,6496.6491,4390.2125,5822.5041,9893.8917,9211.1716,13428.6086,12148.8758,9212.6746,7728.2259,8103.789,3288.0956,9247.9418,6007.2889,6648.001,5083.3969,,7843.2746,6648.4141
2015-07-24,9228.327,8565.8455,5914.6163,2185.0945,8374.4594,7768.3784,6206.7517,6298.7514,6442.2392,9456.6371,3275.4442,2540.4718,6348.8727,4309.1437,5782.8639,9703.0298,9108.1045,13641.6029,11851.4202,9272.4137,7490.609,7849.8998,3225.6478,9087.7187,5996.1348,6596.5906,5046.1224,,7640.7916,6517.9516
2015-07-27,8419.4605,7805.0796,5336.8218,1977.7783,7601.5222,7070.4105,5642.8688,5803.8051,5824.7171,8527.4586,2973.9431,2292.1361,5760.5636,3893.662,5240.7384,8766.8212,8286.3893,12393.3536,10758.1707,8712.8126,6932.8821,7156.2428,2910.7293,8250.8473,5429.1162,6035.5141,4625.6878,,6912.2218,5915.0462
2015-07-28,8515.8296,7701.172,5067.2678,1912.252,7215.9142,6856.6261,5452.5898,5903.5678,5572.9693,8722.8278,2866.5705,2198.3128,5542.8373,3830.9672,5004.991,8145.8071,8304.8006,12282.4436,10539.0208,8459.1321,7031.4527,6830.8317,2817.4582,7869.4842,5191.6799,5715.6181,4431.5849,,6702.2111,5569.9965
2015-07-29,8764.8631,8052.5759,5405.4447,2001.957,7709.0159,7219.3874,5762.1814,5912.8594,5891.1335,8764.1377,2973.8868,2342.2731,5920.3061,4087.9445,5305.254,8648.9793,8594.9242,13440.9979,11074.1753,9028.279,7396.6601,7329.8596,2989.4887,8422.122,5498.0668,6046.403,4660.1331,,7099.9396,5947.7114
2015-07-30,8407.8529,7749.0753,5209.6116,1931.9808,7434.4544,6955.7641,5577.7154,5801.4393,5622.4401,8441.9689,2894.8304,2290.0838,5743.4279,3961.3782,5129.3463,8204.9451,8388.7458,13717.6101,10560.1181,8994.8487,7135.8833,6992.2054,2892.5572,8165.5178,5367.5389,5790.8598,4488.8781,,6870.5741,5692.4132
2015-07-31,8477.7917,7739.277,5235.7154,1918.4954,7283.4183,6922.3939,5508.2029,5830.4517,5580.4365,8381.3277,2832.9212,2269.7271,5649.2986,3924.8555,5097.0966,7897.3091,8467.4367,12618.4751,10552.4266,8663.6847,6841.8466,6920.6636,2840.7009,8054.8949,5234.9956,5628.4435,4409.8507,,6783.1212,5594.3746
2015-08-03,8514.4282,7620.5779,5175.7407,1972.7172,6916.722,6786.9233,5313.1918,5972.1904,5349.5289,8392.9611,2748.1838,2262.4442,5547.9969,3887.8468,4972.9963,7248.294,8474.587,11411.8388,10333.0083,7974.6481,6514.1127,6576.4203,2789.6251,7652.7117,5033.1678,5264.9244,4205.396,,6444.9512,5428.8319
2015-08-04,8813.5211,7984.0296,5438.4435,2057.0235,7431.0674,7163.9521,5668.3769,6004.733,5716.2887,8619.6703,2870.5331,2367.4688,5927.0939,4117.5925,5276.361,7872.0871,8767.3389,12548.7158,10932.9637,8483.0889,6944.2672,7054.2346,2976.1503,8200.6331,5341.1246,5669.0154,4490.1544,,6900.85,5808.0038
2015-08-05,8714.1553,7773.214,5451.0624,2028.6976,7328.1636,7071.6537,5650.7013,5896.2636,5629.988,8357.4572,2802.259,2328.8264,5990.4291,4045.1216,5177.8368,7700.9986,8593.5709,12635.2395,10807.9187,8300.1417,6843.396,6781.4931,2920.7279,8165.442,5273.7984,5591.2899,4440.1505,,6760.493,5812.3323
